*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/4/2026"
"",""
"Annual Summary Report",""
"Pollutant: NOX_ALL",""
"Units: Unknown",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0","1","2","3","5","6","10","14","21","31","63","178","87.37477231","6","8","4","3","4","4","4","3","4","5","","","","","",""
"050124","Montréal","QC","7650 Boul. Châteauneuf","45.602846","-73.558874","51","1HR","0","3","5","8","11","15","22","30","42","51","77","118","91.59836066","14","16","9","7","7","8","7","10","12","10","12","16","11","9.933942678","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","1","2","3","5","7","11","16","24","30","54","88","98.3492714","5","7","5","4","4","3","3","4","5","5","6","8","5","5.976286746","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","2","5","7","12","15","23","32","49","62","97","195","97.09699454","13","16","12","9","9","7","7","9","10","11","11","18","11","11.96132539","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0","1","2","3","5","7","11","17","24","31","56","86","92.50910747","6","9","5","4","4","4","3","3","","5","6","7","5","6.184449873","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","2","5","8","12","15","21","28","37","45","65","88","93.79553734","12","13","9","8","9","6","4","7","12","12","13","17","10","8.839059095","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0","3","5","7","11","14","22","30","44","53","77","116","81.97859745","14","16","10","8","7","6","4","","","9","11","17","","","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","1","4","6","9","12","16","22","29","41","51","84","119","96.90346084","15","16","12","9","8","8","7","9","12","11","11","19","11","9.723220591","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0","1","2","3","4","6","10","14","22","30","62","206","99.53324226","5","7","4","3","3","3","3","5","4","4","5","7","4","6.322842499","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","0","2","5","7","12","16","23","31","44","56","85","116","94.89981785","15","15","13","9","10","7","6","7","10","10","11","16","11","10.87825598","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0","1","2","3","5","6","10","15","23","28","41","60","85.83788707","7","9","4","3","3","2","2","2","4","5","5","","5","5.434690291","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","1","3","5","10","14","21","29","39","47","92","130","92.88479053","10","11","12","9","7","5","5","6","10","10","9","12","9","10.19037069","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","0","1","2","3","5","7","12","17","28","36","57","144","99.08925319","6","10","6","4","4","3","3","4","5","7","5","8","5","6.936303154","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","1HR","0","3","6","10","16","21","29","37","50","62","93","137","95.00227687","14","20","12","10","9","14","13","12","14","17","14","15","14","12.68096366","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.357175","-72.546187","12","1HR","0","1","2","4","7","9","14","18","25","31","43","46","32.06967213","","","","","","","","","5","6","6","6","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","0","1","1","2","3","4","6","10","13","28","35","99.49908925","3","2","2","1","2","2","2","1","2","2","2","4","2","2.598274922","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","1","1","2","2","3","5","7","11","15","35","54","98.42896175","3","3","2","1","2","4","3","2","2","3","2","3","2","2.997922186","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","1","2","3","4","6","9","12","18","23","46","73","98.44034608","5","7","4","3","3","3","3","3","4","4","4","7","4","4.622073248","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0","1","2","3","5","7","11","16","23","28","47","93","97.83697632","9","10","5","3","3","2","2","3","4","5","6","8","5","5.846905431","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","1","3","5","8","11","14","20","26","37","45","81","100","99.1575592","16","14","11","9","8","7","7","7","7","13","10","13","10","8.719659419","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","1","3","4","7","10","14","20","28","42","55","118","160","99.07786885","14","15","9","7","8","7","7","8","8","14","11","13","10","11.0351523","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","1","1","2","3","4","5","8","11","16","20","31","46","99.18032787","6","6","4","4","3","3","3","2","4","4","4","6","4","3.682978671","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","1","4","6","9","13","17","25","38","59","82","156","286","98.03051002","18","23","14","11","9","9","10","9","11","17","13","17","13","15.59992487","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","1","5","8","13","19","24","37","53","80","102","172","202","97.5068306","19","27","18","16","13","11","13","14","21","27","20","22","18","19.21163851","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","1","3","4","6","9","12","19","28","44","55","100","125","98.41757741","11","17","9","8","8","6","7","7","10","10","9","10","9","10.47566365","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","2","6","10","14","21","27","41","56","80","103","205","269","99.64708561","19","25","22","19","18","15","15","16","22","26","20","24","20","20.16214946","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","2","7","14","24","41","53","72","92","122","145","225","295","98.23542805","32","47","34","31","29","21","27","28","34","44","39","39","34","30.46146802","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","1","3","5","8","11","15","21","31","50","75","130","163","98.64526412","15","21","13","9","7","7","7","7","8","14","12","15","11","13.25266676","",""
"060445","Toronto","ON","55 John Street","43.64543","-79.38908","85","1HR","2","8","12","15","21","25","35","45","65","79","151","285","94.18260474","19","23","22","20","23","19","16","16","20","18","17","22","19","15.55653034","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","0","2","3","6","10","14","22","33","50","67","114","151","99.1575592","11","18","11","10","7","6","5","6","11","10","11","12","10","12.91983693","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","1","4","6","9","14","18","26","36","50","69","118","147","98.85018215","14","20","14","15","15","10","8","7","13","12","12","16","13","12.91104982","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","1","3","5","7","13","17","26","37","56","69","97","129","98.14435337","13","20","12","13","14","9","8","7","11","12","12","14","12","13.01302563","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132","-79.88941","195","1HR","1","2","4","5","9","13","20","27","39","48","77","110","98.97540984","11","12","10","12","11","8","6","6","11","7","7","8","9","9.427064882","",""
"060610","Sudbury","ON","Applegrove St. / Birch St.","46.49194","-81.00311","271","1HR","0","1","2","3","6","8","14","21","33","46","75","120","99.1575592","9","11","7","5","4","3","3","3","7","6","7","10","6","8.303204928","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","1","2","3","5","7","11","15","21","25","40","61","97.64344262","9","8","6","4","3","3","3","3","3","4","6","9","5","4.986237446","",""
"060807","Thunder Bay","ON","615 James Street South","48.37303","-89.29157","197","1HR","1","2","3","5","8","11","17","25","32","40","80","123","26.62795993","","","","","","","","","","8","7","8","","","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0","1","3","5","8","12","20","29","42","51","79","132","72.62067395","15","15","10","9","7","5","5","4","6","","","","","","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","0","2","3","4","6","8","10","14","21","29","67","118","98.71357013","8","10","6","5","6","4","4","3","4","6","5","7","6","5.714479302","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0","1","2","3","5","6","8","11","14","18","34","58","99.48770492","6","5","5","5","5","4","4","3","3","4","3","4","4","3.593080459","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","1","2","3","5","9","11","16","21","28","35","61","81","98.91848816","9","9","7","7","7","7","7","6","7","12","7","8","8","7.17665371","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","0","1","2","3","4","6","9","13","21","29","47","56","99.13479053","6","8","5","4","3","3","2","2","4","5","5","7","4","5.138926523","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","0","1","2","3","5","6","11","17","31","42","97","121","96.03825137","6","10","7","4","3","2","3","3","5","6","7","9","5","8.152076244","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","0","2","3","4","6","8","12","18","30","46","97","118","99.14617486","8","13","6","7","5","4","4","4","6","5","6","8","6","8.185814619","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","1","2","3","4","5","7","10","13","19","25","43","61","97.56375228","6","7","5","5","5","4","3","3","5","5","6","6","5","4.615167128","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0","1","2","4","6","8","11","17","28","41","75","119","99.18032787","9","11","6","5","4","3","3","3","5","6","6","8","6","7.373076115","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","1","2","4","6","9","12","18","26","39","48","84","122","99.12340619","11","14","8","8","9","7","6","6","11","8","8","10","9","9.411450952","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","0","1","2","3","4","5","8","11","15","20","34","39","97.19945355","6","6","4","3","3","3","3","2","3","4","4","6","4","3.75885581","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0","2","3","4","6","8","11","16","27","35","65","100","98.80464481","8","10","7","5","5","4","3","3","5","7","6","7","6","6.489307419","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","1","2","3","4","6","10","15","24","30","58","71","99.33970856","8","8","5","4","3","3","3","3","5","5","3","5","5","5.88311048","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","0","1","2","2","3","4","5","6","8","10","27","36","98.89571949","4","3","2","2","3","2","2","2","2","2","3","4","3","2.181905655","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","0","3","5","8","12","15","22","29","43","58","93","125","98.97540984","11","15","9","8","10","8","10","9","11","14","11","13","11","10.70984873","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0","1","1","2","3","4","5","6","8","10","18","23","98.87295082","5","3","2","2","3","2","3","2","2","2","2","3","2","1.951175319","",""
"065001","Barrie","ON","83 Perry Street","44.382314","-79.702431","226","1HR","0","1","2","4","6","8","13","20","31","42","90","152","98.13296903","7","10","6","4","4","4","4","4","7","9","7","9","6","8.636915825","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431","-79.48325","268","1HR","0","1","2","4","6","8","12","18","29","36","75","101","99.20309654","6","11","6","5","5","4","4","4","6","6","6","8","6","7.095350819","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786","-80.03817","176","1HR","0","0","1","2","3","3","6","8","13","17","29","34","99.26001821","2","3","2","2","2","2","2","2","3","4","2","3","3","3.196076346","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208","-81.16289","212","1HR","0","1","2","2","3","4","5","6","8","10","22","29","95.56010929","4","3","2","2","3","2","3","2","2","2","3","4","3","1.931182835","",""
"065401","Belleville","ON","2 Sidney Street","44.15053","-77.3955","75","1HR","1","1","2","3","5","7","11","16","24","32","66","84","98.9298725","7","7","4","4","4","3","3","3","5","6","5","6","5","6.296896081","",""
"065801","Chatham","ON","435 Grand Avenue W.","42.40369","-82.20831","179","1HR","1","2","3","4","6","8","10","14","19","23","43","55","98.82741348","9","8","6","4","5","4","4","4","4","7","6","7","6","4.36889279","",""
"067001","Milton","ON","1120 Main St East","43.52965","-79.862449","206","1HR","1","3","5","7","11","15","23","34","56","75","140","208","99.22586521","13","22","12","11","10","8","8","9","13","12","11","12","12","14.04709599","",""
"070118","Winnipeg","MB","299 Scotia St.","49.93207","-97.11317","227","1HR","0","1","2","3","5","7","13","20","31","39","71","108","41.84881603","","","","","","","","4","4","7","8","7","","","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799","-97.14653","229","1HR","1","2","2","3","4","5","7","9","13","19","32","42","18.24908925","4","3","","","","","","","","","","","","","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83918","-99.9206","385","1HR","3","4","5","7","10","13","18","25","40","55","117","168","41.47313297","","","","","","","","8","9","10","11","13","","","",""
"070301","Flin Flon","MB","143 Main Street","54.76852","-101.87747","339","1HR","0","1","1","2","2","3","4","6","8","11","25","39","99.90892532","3","3","3","2","2","1","2","2","2","2","3","4","2","2.117657475","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","1","2","4","7","12","17","28","45","70","90","160","213","98.1215847","18","14","23","11","10","8","7","11","10","13","13","16","13","17.2016315","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","1","3","4","7","10","14","21","29","43","55","96","131","91.93989071","17","16","15","8","5","5","5","5","8","11","16","","10","10.66743097","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","1HR","0","1","2","4","7","9","15","22","34","43","65","87","96.39116576","10","9","9","4","3","3","2","2","4","7","10","13","6","8.135736331","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","1HR","0","3","5","8","11","14","19","24","32","40","68","95","94.96812386","8","7","7","4","7","12","9","12","11","13","13","13","10","7.871493129","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","1HR","0","2","4","7","11","15","22","32","45","55","102","181","99.10063752","18","17","11","8","6","6","6","6","6","10","15","16","11","11.41519068","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.834566","-108.403332","425","1HR","0","0","1","1","2","2","3","4","8","11","39","61","98.97540984","2","1","1","1","1","1","4","2","2","1","1","2","2","2.677713113","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54823","-113.36811","670","1HR","1","3","7","11","20","28","44","63","88","105","146","235","94.43306011","38","29","18","11","9","7","11","12","17","19","24","33","19","21.10891081","",""
"090132","Edmonton","AB","4946-89 Street","53.486","-113.4646","682","1HR","1","3","5","9","15","22","37","53","77","99","178","214","63.26275046","","","","","9","6","7","7","12","19","25","41","","","",""
"090133","Edmonton","AB","13915 115 Avenue Nw","53.564411","-113.562583","670","1HR","1","3","7","11","19","27","42","60","84","110","171","252","94.21675774","41","29","20","11","9","8","7","8","12","18","24","34","18","21.32569288","",""
"090134","Sherwood Park","AB","Ottwell House Park","53.532092","-113.320983","709","1HR","0","2","4","7","12","18","28","42","65","85","138","173","93.98907104","28","22","11","8","7","5","4","3","10","12","16","22","12","15.91116624","",""
"090135","Ardrossan","AB","3 Avenue","53.554691","-113.144905","707","1HR","0","1","2","4","8","12","20","28","40","49","103","144","94.62659381","17","15","6","5","4","3","4","4","7","9","11","12","8","10.58037346","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.626908","-113.611883","681","1HR","0","1","3","7","14","20","36","56","89","108","172","281","94.67213115","36","20","16","8","5","5","5","6","11","15","18","28","14","21.50004938","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.5495","-113.4859","1100","1HR","1","4","7","11","17","24","39","55","79","96","154","189","94.38752277","38","26","16","10","8","7","7","8","13","17","21","32","17","18.89408693","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.4978","-113.527","671","1HR","1","2","5","9","14","20","35","52","71","86","135","157","94.69489982","32","22","15","8","7","5","6","6","10","16","19","28","15","17.55681261","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.955122","-113.969742","1032","1HR","0","3","7","11","20","29","47","69","95","117","199","342","94.54690346","46","25","21","13","9","7","8","9","12","21","28","40","20","24.14158817","",""
"090230","Calgary","AB","2425 9th Ave Se","51.0309","-114.0091","1038","1HR","1","3","6","12","23","36","69","102","147","179","289","364","94.33060109","67","33","24","14","10","9","9","11","16","28","31","55","26","37.05440727","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.082655","-114.138827","1100","1HR","0","0","3","7","14","19","32","47","67","80","138","176","94.76320583","30","19","16","9","4","3","4","4","8","13","19","27","13","16.75605413","",""
"090250","Airdrie","AB","Chinook Winds Park","51.268078","-114.037794","1090","1HR","0","1","2","4","8","11","20","32","51","67","144","175","94.43306011","19","12","9","4","3","4","4","4","5","8","14","17","8","13.5710207","",""
