*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: NOX",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030118","Halifax","NS","1649 Barrington Street","44.646425","-63.573383","18","1HR","0.6","3","5","7.4","11.2","14.1","19.5","26.7","35.5","56.6","86.8","86.8","3.093607306","","","","","","","","","","","","","","","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.7198","-63.48076","68","1HR","0","0","0.5","0.9","1.5","2.1","3.3","4.8","7.1","9.1","16.7","27.4","98.63013699","1.7","1.9","1","1.5","1.5","1.3","1.3","1.6","0.7","1.2","1.2","2.2","1.4","1.856154117","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.614161","-61.362356","14","1HR","0","0.2","0.8","1.4","2.6","3.9","7.5","14.5","30.9","42.7","96.1","153.6","98.18493151","4.6","3.7","2.9","4.5","3.8","2.1","2","2","2.1","4.9","4.2","7.5","3.7","8.264947642","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","1HR","0","0.8","1.7","2.8","4.2","5.5","8.1","11.4","16.7","21.9","35.8","45.8","99.02968037","4.9","5","3.6","4.3","3.7","2.9","2.7","3","3.5","5","4","5","3.9","4.141353264","",""
"030901","Pictou","NS","91 Beeches Road","45.681744","-62.696575","12","1HR","0","0","0.6","0.9","1.4","1.9","3","4.4","6.5","8.1","15.2","23.1","96.92922374","1.7","1","0.7","1.5","1.1","1.1","1.5","1.2","1.1","1.2","1.5","2.3","1.3","1.664879438","",""
"031101","Kentville","NS","32 Main Street","45.067284","-64.477425","60","1HR","0","0.2","0.5","0.8","1.2","1.6","2.5","3.7","5.6","8","16.7","31.8","98.61872146","1.6","1","0.6","0.8","1.3","1.1","1.2","1.3","1.3","1.1","1.7","1.6","1.2","1.558499607","",""
"040104","Fredericton","NB","486 Needham Street","45.957289","-66.645236","10","1HR","0","0","0","0.6","1.7","2.7","5.8","10.5","19.2","29.5","68.4","78.8","99.64611872","4.9","4.6","0.9","0.5","0.4","0.4","0.7","1.9","2.1","2.7","4.2","5","2.3","5.793604676","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","0","0.5","1.4","3","4.5","7.6","11.6","18.7","24.8","56.4","103.1","99.93150685","4","4.4","1.2","2.4","2.8","3.3","4.9","3.8","2.5","2.8","1.7","2.9","3.1","5.125241377","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","0","0.8","1.7","3.5","5.4","10.5","17.2","26.1","31.5","46.3","87.4","98.19634703","5.9","5","2.2","2","2.5","3.8","3.7","2.6","2.8","4.1","4.5","8.4","3.9","6.282821977","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","0","1.8","3.1","5.5","7.7","12.2","18.6","29.2","40.7","76.8","136.1","99.89726027","5.1","6.2","3.4","5.2","6.1","4.9","6","6.1","6.3","5.4","5.2","6.2","5.5","7.951805283","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","1HR","0","0.3","1.4","2.6","4.5","6.4","11","18.4","32.2","42.6","69.1","101.9","99.87442922","6.6","8.3","4.1","3.8","2.8","2.5","2.2","3.1","5.2","5.1","7.2","8.9","5","7.797804327","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","0","0.2","0.8","1.6","2.3","3.7","5.5","8.7","11.6","30.7","62.7","99.96575342","2","2.2","1.7","1.2","1","0.9","1.2","1.1","1","1.2","2.2","3","1.5","2.671538386","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","1","2.4","4.3","7.4","10.1","15.2","20.6","29.4","36.4","56.9","89.7","99.9543379","10.9","10","5.3","6.9","5.5","4.3","4.1","5.2","6.3","5.3","6.5","10.3","6.7","7.377964064","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","9.5","10.5","12.2","14","14.8","15.8","19.9","20.1","21.4","21.4","21.4","21.4","0.262557078","","","","","","","","","","","","","","","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","8.5","9.2","10.4","11","12.2","12.5","13.1","13.4","14.2","14.2","14.2","14.2","0.262557078","","","","","","","","","","","","","","","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","5.2","6.3","10.3","11.9","12.5","13.2","14.1","14.1","14.5","14.5","14.5","14.5","0.262557078","","","","","","","","","","","","","","","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","6","6.4","7.4","9.6","10.6","10.7","11.3","11.4","12.8","12.8","12.8","12.8","0.262557078","","","","","","","","","","","","","","","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","5.6","8.7","11","12.9","13.8","14.2","14.8","16.7","17.2","17.2","17.2","17.2","0.262557078","","","","","","","","","","","","","","","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","13","16.9","18.9","21.7","26.5","29.2","34.7","39.9","40.6","40.6","40.6","40.6","0.262557078","","","","","","","","","","","","","","","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","7.5","8.8","13.2","22.7","28.7","30","38.9","43","44.9","44.9","44.9","44.9","0.262557078","","","","","","","","","","","","","","","",""
"050311","Québec","QC","1465, Rue Felix-Antoine-Savard","46.774167","-71.369722","26","1HR","5.3","7.4","9.1","11.8","20.6","23.3","25.3","26.8","28.8","28.8","28.8","28.8","0.262557078","","","","","","","","","","","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","-0.2","0.5","1","1.5","2.5","3.5","5.4","8","13","16.8","29.8","34.4","90.61643836","4.8","3.3","1.7","","2.3","2.5","2.4","1.9","1.7","2","2.2","3.8","2.6","3.196449715","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","2.2","3","4.1","4.8","5.9","6.6","6.8","7","7.7","7.7","7.7","7.7","0.262557078","","","","","","","","","","","","","","","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","5.3","6.4","10.9","13.1","19.8","27.5","36.2","36.3","41","41","41","41","0.262557078","","","","","","","","","","","","","","","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0.4","2.3","3.7","5.7","9.1","12.7","19.3","27.1","39.8","49","95.1","143.2","99.78310502","17","17.5","7.2","7.6","6.5","5","4.5","4.5","4.7","6.9","12.6","14.8","9","9.953347215","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","-0.2","4.2","7.4","10.5","15.3","19.4","27.5","37.4","53.3","66.8","114.6","199.7","95.51369863","22.9","19.4","15.1","14.5","11.9","8.8","7.9","9.1","9.8","13.5","15.7","20.7","14.2","12.92852722","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","-0.5","2.4","5","7.8","12","15.7","22.7","33.3","50.1","63.4","117.4","222.1","99.49771689","16.5","15.1","12","11.4","9.1","6.8","6.7","7.1","9","11.4","13.3","17.7","11.3","12.53904077","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","-0.1","1.1","2","3","4.8","6.2","9.4","14.1","22.1","29.2","63.7","109","99.07534247","10.2","7.8","4.1","4.4","3.6","2.9","2.5","2.9","2.7","3.7","5.3","6.9","4.7","5.928289685","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","0.7","3.5","6.5","9.8","14.7","19","27.4","37.1","55.7","70.4","120.2","152.9","99.10958904","20.8","20.9","11.2","13.8","10.9","9.2","9.1","9.2","9.2","13.3","16.5","20.1","13.6","13.16773101","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0.3","5","10","15.6","23.2","29.4","41.5","58.5","85.3","108.8","167.7","207.9","99.49771689","27.5","29.7","18.8","21.3","19.6","15","14.1","14.6","15.4","21.7","24.5","31.2","21.1","20.33566473","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66417","-79.38722","105","1HR","1.8","5.4","8.2","11.1","15.5","19","25.8","33.3","43.6","52.5","83.9","129.9","99.28082192","18.1","18.5","12.3","14","14.6","11.8","11","11","10.3","13.8","15.1","17.6","14","10.0726654","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","0.1","1.8","3.4","5.6","9.1","12","18.3","27","41.5","55.3","107.6","159.8","99.41780822","12.6","12.7","7.4","8","8.2","6.6","6.1","6.2","6.4","8.5","10.4","13","8.8","10.71290134","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","0.9","5.6","9.9","14.8","21.9","27.9","39.9","54.6","76.8","98.2","156.7","200.2","99.53196347","26.3","26.9","16.9","21.1","21.3","17.3","15.2","14.7","14.2","20.2","21.1","26.6","20.1","18.5645189","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","1.5","6.6","16.3","29.3","50.2","64.5","84.3","103.9","129.3","150.2","225.2","298.3","97.92237443","42.3","47","41.7","44.9","36","32.6","29.7","32.6","30.1","43.1","46.7","46.1","39.2","33.64460892","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0.2","2.9","5.4","8.6","13.6","18.2","26.7","37.2","56.1","69.6","115.3","141.6","98.53881279","20.9","17.7","8.8","13.6","11.2","7.2","7.9","7.7","7.4","13.5","16.4","20.8","12.8","13.30351591","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","0","2","3.5","6","10.1","14.2","22.7","33","51.8","67.2","137.9","200.2","99.79452055","13.9","13.7","9.5","10.4","9","7.2","5.9","5.8","7.6","10.6","14.2","16.1","10.3","13.63082171","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0.8","3.8","7.1","10.8","16.7","21.8","31.1","41.1","62.5","79","176.5","223.4","99.74885845","18.7","16.6","13.5","14.6","20.1","14.1","10.8","8.9","12.5","14.5","18.6","23.3","15.5","16.30896276","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","1HR","0.2","2.2","3.9","6.3","9.8","12.7","18.6","25.6","35.9","44","72.8","113.7","99.15525114","11.1","11.7","9","8.7","11.5","7.5","5.6","5.7","6.3","7.7","10.1","12.4","8.9","8.781241976","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","0.6","3.9","6.7","10.2","15.7","20.9","30.5","43","68","92.1","143.5","205.5","99.16666667","18.3","16.1","16.7","16.1","18.3","12.3","10.1","8.1","11.3","12.6","19.3","22.3","15.1","16.40176646","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","0.7","2.2","3.4","5.1","8","11.1","17.6","28.4","47.5","63.6","123.5","187.1","98.78995434","14.9","18","7.5","9.4","6.1","4.4","4.3","5.1","5.5","6.3","10","14.8","8.8","12.11564654","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0.2","1.4","2.3","3.5","5.8","8","12.3","17.2","23.8","29.1","48.5","67.7","99.6803653","10","9.6","5.6","6.2","5.4","3.4","3.6","3.1","2.9","4.2","5.8","7.4","5.6","5.878397116","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0.5","2.6","4.3","6.7","11.4","16.2","25.8","36.4","51.6","64.4","100.6","132.3","98.84703196","19.3","19.7","15.7","14.3","9.5","6.4","5.9","5.6","5.6","9","9.6","15","11.3","12.68270272","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","-0.5","1.9","3.1","4.5","6.6","8.4","11.8","16.8","24.1","31.1","57.8","86.3","98.74429224","8.9","8.6","5.2","6.8","6.3","4.4","4.8","3.6","4.2","5.7","6.6","9.3","6.2","6.017180929","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0.7","2.4","3.8","5.4","7.8","9.7","13.3","17.1","22.4","25.9","50.8","70.8","99.40639269","9.6","9.3","5.6","6","8.5","7.1","6.6","5.4","4.9","6.1","6.2","8.2","6.9","5.433112377","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0.3","2.3","4","6.4","10.6","14.3","20.3","26.6","35.5","41.9","69.4","118","99.18949772","14","13.6","6.1","8.3","10.1","6.7","7.7","7.3","6.5","9.6","9.8","13.3","9.4","8.852615694","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","0","0.8","1.8","3.1","5.2","7.1","11.5","17.5","28.9","36.2","68.2","130.5","98.80136986","10.4","9.7","2.6","3.9","4.1","2.7","2.7","3","3.3","4.7","6.9","9.7","5.3","7.231851036","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","-0.6","1.1","1.9","3","5.1","7.4","13.2","22.7","41.3","59.1","136.4","264.9","99.07534247","13.5","10.5","6.8","3.9","3.9","3.4","2.6","2.9","3.2","4.1","7.5","13.7","6.3","11.93852801","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","-0.6","1.7","3.1","4.8","7.3","9.5","14","19.7","28.5","35.7","64.5","92.6","99.12100457","8.6","8.4","6.5","7.7","6.4","5.1","4.1","4.1","4.8","5.9","9.3","11.6","6.8","7.043385048","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0.4","1.7","2.8","4.1","6.6","8.4","12.7","17.7","25.7","33.3","61.4","80.9","99.24657534","9","8.1","5.9","5.3","5.9","5.4","4.6","4.2","4.7","4.8","6.4","9.9","6.2","6.447130658","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0.5","1.8","3","4.4","7","9.2","13.5","18.7","28.6","39.1","70.6","101.6","98.55022831","11.4","9.8","4.9","7","5.5","4.3","3.7","3.7","4.2","6.5","8.2","11","6.7","7.322995301","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0.9","2.9","4.7","7","11.1","14.3","21","29","41.7","54","97.4","125.1","99.7716895","13.5","15.5","8.6","9.2","10.4","8","7.8","7.5","9.5","9.7","10.7","14.1","10.3","10.30394091","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","-8.1","1.2","2","3.2","5.2","6.8","9.9","13.6","18.7","22.5","44.4","59.5","89.38356164","","8.2","3.6","4.3","5.5","3.6","3.5","3.2","3.4","4.7","5.4","6.9","4.7","4.676867264","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0.3","2","3.1","4.6","7","9.2","13.8","19.7","32.2","46.6","90.9","121.8","99.21232877","11.8","11.3","5.3","7.1","6","4.4","4.1","4.1","4.7","6.9","7.8","11.6","7.1","8.471506579","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0.6","1.5","2.4","3.5","6","8.6","13.7","22.1","38.6","51","87.5","132.4","99.61187215","10.7","15.2","5","7.3","5.5","4.1","3.3","3.4","4.2","4.4","7.7","9.8","6.6","9.494053602","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","-0.1","1.1","2","2.8","3.9","4.8","6.5","8.4","11.3","13.3","22.8","34.9","99.64611872","4.6","4.6","2.6","2.6","4.2","3.2","2.8","2","2.4","3","3.9","5.8","3.5","2.665457165","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","-0.1","2.7","5.5","8.5","12.9","16.7","24.2","33.1","49.9","65.4","119.2","185.5","99.38356164","16.2","15.7","9.1","10.7","11.4","9","9.3","9.8","9.8","12.7","13.6","16.7","12","12.67275615","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0.3","0.9","1.6","2.6","3.9","4.9","7.1","9.4","12.2","14.6","24.7","40.4","98.49315068","5.9","5.3","2.1","2.5","4.1","2.7","3.4","3.1","2.1","2.5","2.8","4.9","3.4","3.000609158","",""
"065001","Barrie","ON","83 Perry Street","44.382314","-79.702431","226","1HR","-0.5","2.3","3.6","5.1","8","10.8","17","24.4","38.2","51.1","92.6","147.5","98.56164384","11.4","9.7","5.9","8.5","7.3","6.2","5.7","6.1","6.5","8.8","11.1","12.3","8.2","9.629026623","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431","-79.48325","268","1HR","0.6","1.9","3","4.6","7.7","10.6","15.7","22","33.4","43.2","70.3","104.2","99.41780822","12","10.4","5.6","7.2","6","5.7","5","5.1","5.7","6.1","8.7","11.5","7.4","8.195940072","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786","-80.03817","176","1HR","-0.2","0.7","1.3","2","3","4.3","7.3","11.2","17.1","21.8","39.5","55","98.78995434","4.9","5.9","2","2.7","3","3.1","3.1","2.7","2.6","2.5","3.2","4.1","3.3","4.246614902","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208","-81.16289","212","1HR","-0.3","0.9","1.6","2.4","3.5","4.5","6.3","8.1","11.2","13.6","19.6","23.9","98.92694064","4.2","4.2","2.4","2.6","4","3.4","3.1","1.8","1.6","2.2","3.1","5.2","3.1","2.626345562","",""
"065401","Belleville","ON","2 Sidney Street","44.15053","-77.3955","75","1HR","-0.3","0.9","1.5","2.5","4.6","6.5","10.4","15.3","23.8","34","75.7","124.6","99.65753425","7.3","7.1","2.9","3.8","3.7","3.8","3.2","3.2","3.3","4.2","5.4","8.9","4.7","6.878252718","",""
"065801","Chatham","ON","435 Grand Avenue W.","42.40369","-82.20831","179","1HR","-0.7","1.4","2.9","4.8","7.7","10.4","14.8","19.7","26.7","33","61.8","94.3","99.7260274","12.9","10.9","9","7.7","5.6","3.2","3.3","3.1","2.9","6.4","7.6","10","6.9","6.926329773","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799","-97.14653","229","1HR","0.7","3.6","6.2","8.9","12.2","15.4","21.5","28.8","42","57.9","151.6","274.2","99.92009132","16.1","16.7","18.1","10.3","8.1","7.1","5.6","8.1","10.3","10.8","13.3","15.9","11.7","12.34295683","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","0.3","3.3","5.7","9.1","14.3","18.6","26.7","38.2","53.8","66.8","128.6","168.9","96.82648402","17.9","18.7","23.2","10.9","9.9","10.4","6.8","9.2","10.3","13.2","12.6","16.2","13.1","13.28492376","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","0.6","2.8","5.4","8.7","14.1","18.1","25.4","33.1","45.4","56.5","104.9","212","98.53881279","18.9","20.7","18.3","12","7.1","6.6","4.8","6.7","7.9","12.4","15","17.5","12.2","11.57257834","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","1HR","0","2.2","3.7","5.5","8.7","11.6","18.1","26.7","39.8","50.9","112","147.1","98.19634703","15.7","14.7","12.3","7.5","4.8","4.2","3.3","4.9","6","8.3","8.4","15","8.7","10.23071298","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","1HR","0.5","1.9","3.3","4.8","7.1","9.2","13.8","18.6","27.6","34.3","59.4","87.7","95.97031963","11","9.7","8.7","5.2","5.4","5.4","4","6.1","4.9","7.1","7","7.1","6.8","6.582727973","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","1HR","0.5","2.8","4.6","7","11.2","15.2","23","31.4","44.7","56.3","95.6","131.1","97.85388128","15.1","19.4","12","8.9","7.3","6.3","5.7","6.6","8.5","11.4","15.1","14.1","10.7","11.11435224","",""
