*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-04-05"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.06","0.13","0.15","0.17","0.2","0.23","0.32","0.4","0.53","0.63","0.93","1.1","94.27367942","0.25","0.29","0.2","0.18","0.16","0.16","0.16","0.18","0.19","0.19","0.25","0.21","0.2","0.101320854","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","0.09","0.14","0.2","0.31","0.48","0.58","0.74","0.88","1.04","1.17","1.6","1.9","95.21857923","0.41","0.49","0.31","0.24","0.32","0.38","0.41","0.49","0.47","0.37","0.4","0.37","0.39","0.250907803","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0.06","0.11","0.13","0.14","0.15","0.17","0.18","0.2","0.23","0.26","0.33","0.37","92.33834244","0.17","0.17","0.16","0.15","0.13","0.12","0.13","0.13","0.13","0.14","0.16","0.15","0.15","0.032427413","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0","0.12","0.15","0.17","0.2","0.22","0.26","0.31","0.39","0.47","0.7","0.86","98.94125683","0.21","0.23","0.2","0.16","0.16","0.15","0.15","0.17","0.17","0.19","0.23","0.2","0.18","0.070933836","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","0.09","0.14","0.17","0.19","0.22","0.24","0.28","0.33","0.42","0.5","0.74","1.23","95.89025501","0.22","0.23","0.23","0.2","0.18","0.18","0.19","0.21","0.21","0.21","0.22","0.22","0.21","0.072508862","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0","0.15","0.18","0.2","0.23","0.26","0.31","0.37","0.46","0.54","1.03","1.55","96.81238616","0.24","0.23","0.23","0.19","0.21","0.21","0.2","0.2","0.23","0.22","0.25","0.23","0.22","0.086680798","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.09","0.17","0.21","0.26","0.33","0.38","0.46","0.53","0.63","0.73","1.08","1.36","97.74590164","0.3","0.31","0.29","0.25","0.27","0.27","0.29","0.29","0.3","0.31","0.33","0.32","0.29","0.127572693","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.09","0.14","0.16","0.18","0.21","0.23","0.27","0.31","0.38","0.44","0.79","1","98.11020036","0.21","0.2","0.2","0.17","0.18","0.17","0.17","0.18","0.2","0.2","0.24","0.2","0.19","0.067166615","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0.07","0.14","0.16","0.19","0.23","0.26","0.34","0.41","0.51","0.58","0.84","1.22","99.73816029","0.22","0.22","0.25","0.21","0.24","0.2","0.2","0.21","0.22","0.21","0.24","0.2","0.22","0.094897314","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","1HR","0","0","0","0","0","0","0.02","0.05","0.09","0.15","0.47","0.79","92.83925319","0.02","0.02","0.01","0.01","0","0","0","0.01","0.01","0.01","0","","0.01","0.033381185","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","0.06","0.11","0.13","0.15","0.17","0.18","0.21","0.25","0.3","0.36","0.56","0.97","97.51821494","0.18","0.2","0.17","0.16","0.14","0.12","0.12","0.13","0.15","0.15","0.18","0.19","0.16","0.05249481","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0.07","0.12","0.14","0.16","0.18","0.2","0.24","0.28","0.35","0.42","0.72","0.88","97.68897996","0.21","0.21","0.19","0.17","0.15","0.13","0.13","0.15","0.16","0.16","0.2","0.22","0.17","0.064564769","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.7","1.1","1.4","94.69489982","0.3","0.24","0.2","0.16","0.14","0.12","0.13","0.15","0.18","0.17","0.26","0.26","0.19","0.118890797","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.5","0.8","1.4","94.05737705","0.24","0.24","0.19","0.19","0.19","0.21","0.22","0.22","0.22","0.18","0.22","0.23","0.21","0.083220666","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.62690735","-113.6118851","681","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.6","1","1.3","94.21675774","0.29","0.24","0.15","0.17","0.13","0.11","0.12","0.13","0.16","0.17","0.25","0.24","0.18","0.113402919","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.54949951","-113.4859009","1100","1HR","0","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","0.9","1.5","2.2","94.3989071","0.43","0.29","0.24","0.2","0.22","0.21","0.23","0.24","0.27","0.23","0.29","0.29","0.26","0.141633608","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.9551239","-113.9697418","1032","1HR","0.01","0.12","0.15","0.17","0.21","0.25","0.33","0.43","0.56","0.67","1.15","1.75","94.7859745","0.31","0.24","0.2","0.18","0.17","0.15","0.13","0.15","0.2","0.19","0.28","0.29","0.21","0.118187368","",""
"090230","Calgary","AB","2425 9th Ave Se","51.03089905","-114.0091019","1038","1HR","0","0.12","0.15","0.18","0.23","0.29","0.43","0.59","0.81","1.01","1.56","1.79","94.48998179","0.39","0.3","0.24","0.19","0.18","0.16","0.16","0.16","0.21","0.2","0.33","0.34","0.24","0.175490257","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.08265686","-114.1388245","1100","1HR","0","0.12","0.14","0.16","0.19","0.21","0.28","0.37","0.49","0.58","0.85","1.04","93.87522769","0.28","0.22","0.2","0.17","0.17","0.14","0.14","0.13","0.19","0.17","0.22","0.2","0.19","0.094330546","",""
"090250","Airdrie","AB","Chinook Winds Park","51.26807785","-114.037796","1090","1HR","0","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.5","0.7","0.9","94.94535519","0.24","0.22","0.21","0.2","0.21","0.22","0.25","0.25","0.26","0.23","0.06","0.21","0.21","0.082615482","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867172","-113.7935181","858","1HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.5","0.7","0.9","86.22495446","0.28","0.26","0.22","0.2","0.16","0.12","0.13","0.15","0.19","0.17","0.25","","0.19","0.097179176","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095154","-113.7654419","907","1HR","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","0.9","95.04781421","0.22","0.21","0.19","0.19","0.19","0.2","0.21","0.22","0.25","0.2","0.23","0.24","0.21","0.068440796","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893112","-110.68116","709","1HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","93.82969035","0.16","0.16","0.14","0.12","0.12","0.1","0.11","0.11","0.15","0.12","0.13","0.13","0.13","0.052247773","",""
"090502","Lethbridge","AB","","49.71620941","-112.8005981","918","1HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.6","0.8","94.3989071","0.18","0.19","0.18","0.16","0.15","0.13","0.14","0.15","0.19","0.18","0.19","0.18","0.17","0.071029168","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.6987381","-113.222847","628","1HR","0","0.1","0.11","0.17","0.2","0.23","0.34","0.42","0.54","0.63","1","1.62","95.25273224","0.26","0.23","0.17","0.14","0.16","0.15","0.12","0.13","0.17","0.15","0.24","0.39","0.19","0.1196783","",""
"090701","Fort Mcmurray","AB","Franklin Avenue","56.73340988","-111.3904724","260","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.6","0.8","95.03642987","0.18","0.16","0.13","0.13","0.11","0.12","0.11","0.12","0.14","0.12","0.18","0.17","0.14","0.06477302","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.13249969","-117.0911102","1400","1HR","0","0.11","0.13","0.14","0.16","0.17","0.19","0.21","0.27","0.33","0.6","0.65","94.80874317","0.13","0.12","0.13","0.14","0.16","0.15","0.18","0.17","0.2","0.14","0.13","0.12","0.15","0.046492189","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.17660141","-118.8078003","658","1HR","0","0.12","0.14","0.17","0.2","0.25","0.33","0.44","0.59","0.74","1.28","1.81","95.08196721","0.31","0.24","0.21","0.19","0.15","0.13","0.13","0.14","0.18","0.18","0.29","0.29","0.2","0.128211143","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","1HR","0.08","0.12","0.14","0.16","0.19","0.21","0.25","0.32","0.65","0.98","1.83","1.86","99.18032787","0.16","0.19","0.17","0.17","0.15","0.14","0.16","0.18","0.44","0.21","0.18","0.19","0.2","0.151582618","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","1HR","0.07","0.15","0.17","0.2","0.24","0.27","0.35","0.46","0.77","1.08","1.72","1.89","99.02094718","0.23","0.25","0.23","0.18","0.19","0.18","0.21","0.22","0.49","0.25","0.24","0.26","0.24","0.162716654","",""
"100112","Metro Van - Vancouver","BC","Robson/Hornby","49.28227234","-123.1218796","32","1HR","0.07","0.12","0.15","0.18","0.22","0.25","0.3","0.37","0.67","0.91","1.49","1.71","99.56739526","0.21","0.23","0.2","0.16","0.15","0.15","0.16","0.17","0.42","0.23","0.22","0.24","0.21","0.140855587","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","1HR","0.06","0.12","0.15","0.17","0.2","0.22","0.27","0.32","0.65","1.09","1.68","1.82","97.32468124","0.18","0.23","0.19","0.17","0.15","0.14","0.13","0.14","0.42","0.22","0.19","0.21","0.2","0.148498958","",""
"100121","Metro Van - North Vancouver","BC","75 Riverside Dr.","49.30147171","-123.0204163","4","1HR","0.07","0.11","0.13","0.16","0.19","0.22","0.26","0.34","0.65","0.92","1.43","3.65","98.48588342","0.17","0.24","0.16","0.14","0.14","0.13","0.15","0.16","0.38","0.21","0.2","0.22","0.19","0.142241895","",""
"100127","Metro Van - Surrey","BC","72nd Ave. And 190 St.","49.13292694","-122.6942215","79","1HR","0.05","0.09","0.11","0.13","0.16","0.18","0.22","0.28","0.59","0.96","1.69","1.83","99.02094718","0.15","0.17","0.16","0.13","0.11","0.1","0.11","0.13","0.38","0.18","0.17","0.18","0.16","0.145954798","",""
"100128","Metro Van - Richmond","BC","10371 Aragon Rd","49.14143753","-123.1082153","4","1HR","0.06","0.1","0.12","0.14","0.17","0.2","0.27","0.4","0.66","0.98","1.43","1.58","99.45355191","0.15","0.21","0.19","0.15","0.13","0.11","0.11","0.12","0.36","0.18","0.2","0.24","0.18","0.149781801","",""
"100132","Metro Van - North Vancouver","BC","16th St. & Jones Ave","49.32399368","-123.0834961","71","1HR","0.08","0.13","0.16","0.18","0.22","0.25","0.31","0.43","0.89","1.22","1.81","2.05","73.48588342","0.19","","0.21","","","0.17","0.15","0.17","0.46","0.23","0.22","0.24","","","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0.07","0.12","0.14","0.17","0.21","0.25","0.33","0.45","0.77","1.06","1.63","1.86","98.75910747","0.2","0.26","0.22","0.17","0.15","0.13","0.12","0.15","0.43","0.21","0.23","0.28","0.21","0.167152772","",""
"100135","Metro Van - Coquitlam","BC","1250 Pinetree Way","49.28826523","-122.7915726","38","1HR","0.06","0.14","0.17","0.19","0.22","0.24","0.29","0.36","0.69","0.92","1.68","1.82","99.40801457","0.19","0.22","0.21","0.18","0.18","0.17","0.17","0.19","0.43","0.24","0.24","0.23","0.22","0.143846164","",""
"100138","Metro Van - West Vancouver","BC","6350 Marine Drive","49.36861038","-123.276741","65","1HR","0.07","0.11","0.13","0.15","0.17","0.19","0.21","0.24","0.27","0.3","0.38","0.74","14.85655738","0.16","0.16","","","","","","","","","","","","","",""
"100140","Metro Van - Delta","BC","411 Milsom Wynd","49.00987625","-123.0820007","52","1HR","0.06","0.09","0.11","0.13","0.14","0.16","0.19","0.23","0.48","1.05","1.47","1.51","99.56739526","0.13","0.16","0.15","0.14","0.12","0.1","0.09","0.11","0.35","0.15","0.15","0.16","0.15","0.136587823","",""
"100141","Metro Van - Vancouver","BC","1290 East 11th Ave,","49.26026535","-123.077774","29","1HR","0.09","0.16","0.2","0.26","0.34","0.42","0.56","0.8","1.12","1.36","1.83","2.08","98.72495446","0.32","0.38","0.33","0.25","0.22","0.21","0.22","0.25","0.55","0.37","0.39","0.48","0.33","0.232068701","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.44194031","-123.3631668","29","1HR","0.08","0.12","0.14","0.16","0.2","0.24","0.34","0.49","0.85","1.26","1.56","1.67","90.08424408","0.19","0.23","0.23","0.18","0.16","0.14","0.16","0.18","0.43","0.22","0.23","0.23","0.22","0.183107108","",""
"100703","Kelowna","BC","1450 Klo Road","49.86211777","-119.4674606","","1HR","0.1","0.14","0.16","0.19","0.23","0.27","0.33","0.4","0.6","0.84","2.73","2.85","96.12932605","0.27","0.25","0.21","0.18","0.17","0.15","0.16","0.17","0.46","0.23","0.25","0.26","0.23","0.199761946","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","1HR","0.07","0.14","0.17","0.19","0.22","0.24","0.3","0.38","0.64","1.11","1.84","1.97","98.78187614","0.18","0.22","0.2","0.19","0.19","0.17","0.17","0.19","0.46","0.22","0.22","0.24","0.22","0.15683704","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0.05","0.09","0.11","0.12","0.14","0.16","0.19","0.23","0.48","1.02","1.73","1.81","99.33970856","0.12","0.15","0.14","0.13","0.12","0.1","0.1","0.12","0.36","0.15","0.14","0.15","0.15","0.140142743","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0.07","0.13","0.15","0.16","0.19","0.21","0.25","0.31","0.53","0.85","1.76","1.85","98.18989071","0.16","0.2","0.19","0.17","0.16","0.14","0.15","0.16","0.38","0.2","0.2","0.2","0.19","0.135739679","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","1HR","0.07","0.12","0.14","0.16","0.18","0.21","0.27","0.34","0.75","1.16","1.75","1.92","98.23542805","0.15","0.22","0.21","0.17","0.16","0.13","0.13","0.14","0.42","0.2","0.22","0.19","0.19","0.162704032","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","1HR","0.06","0.12","0.14","0.15","0.16","0.17","0.2","0.23","0.43","0.85","1.98","2.1","98.95264117","0.15","0.16","0.16","0.15","0.14","0.12","0.14","0.15","0.37","0.17","0.16","0.16","0.17","0.136740196","",""
"101501","Metro Van - Maple Ridge","BC","23124 118th Avenue","49.21493912","-122.5820541","50","1HR","0.08","0.13","0.15","0.18","0.21","0.24","0.3","0.37","0.73","1.05","1.71","1.93","94.27367942","0.19","0.22","0.21","0.18","0.16","","0.15","0.17","0.44","0.21","0.22","0.24","0.21","0.157492013","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0","0.1","0.13","0.15","0.16","0.18","0.21","0.24","0.31","0.39","0.78","1.25","98.18989071","0.11","0.2","0.19","0.16","0.14","0.11","0.12","0.13","0.14","0.15","0.19","0.19","0.15","0.064947157","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0.06","0.09","0.12","0.15","0.18","0.24","0.27","0.36","0.45","0.77","1.18","99.97723133","0.14","0.13","0.1","0.1","0.13","0.14","0.11","0.25","0.12","0.14","0.12","0.16","0.14","0.083023528","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","0","0.15","0.28","0.42","0.46","0.52","0.66","0.82","0.92","1.06","1.43","99.73816029","0.05","0.04","0.23","0.37","0.46","0.46","0.4","0.21","0.3","0.51","0.27","0.16","0.29","0.214855342","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56037903","-52.71147156","7","8HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","98.56557377","0.16","0.16","0.15","0.13","0.11","0.11","0.13","0.14","0.15","0.16","0.16","0.15","0.14","0.056796588","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513077","-52.79476166","135","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.5","97.93943534","0.16","0.25","0.21","0.16","0.2","0.16","0.13","0.12","0.16","0.14","0.16","0.15","0.17","0.061244371","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92695999","-55.65966034","62","8HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","89.7654827","0.2","0.17","0.11","0.1","0.15","0.12","0.09","0.1","0.11","0.12","0.12","","0.13","0.054533691","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95223999","-57.92206955","100","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","98.3492714","0.15","0.2","0.19","0.18","0.18","0.15","0.1","0.11","0.14","0.2","0.15","0.12","0.16","0.068320072","",""
