*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Annual Summary Report",""
"Pollutant: NOX",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.71979904","-63.48075867","68","1HR","0","0","0.2","0.6","1.2","1.9","3","4.3","6.5","8.3","15.3","30.5","99.03233151","2","1.6","1.1","1","1","0.7","0.8","1.1","1","0.8","1.1","1.9","1.2","1.716451462","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.61416245","-61.36235428","14","1HR","0","0.2","0.7","1.2","2.1","3.2","5.4","8.4","17.4","26.6","72.5","84.4","99.05510018","4.7","2.6","2.6","1.5","2.1","1.9","1.6","1.6","1.4","2.1","2.8","6.6","2.6","5.613809878","",""
"030310","Sydney","NS","71 Welton Street","46.14221954","-60.17251968","27","1HR","0","0","0.7","1.9","3.9","5.4","8.8","12.9","20.8","28.4","59","78.3","98.30373406","5.2","5.9","3.9","2","3","2.1","1.3","2.1","2.8","5","6","4.8","3.7","5.80108825","",""
"030701","Aylesford","NS","1009 Brow Mountain Road, Kings County","45.07254028","-64.84024811","235","1HR","0","0","0","0.2","0.5","0.7","0.9","1.2","1.6","1.9","4.4","11.9","98.90710383","0.6","0.9","0.8","0.5","0.1","0.1","0.3","0.4","0","0","0.2","0.3","0.4","0.503603033","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","0","0","0.1","0.6","1.1","2.3","3.8","6","8.1","12.9","16.6","98.36065574","1.4","1.6","0.8","0.7","0.8","0.7","0.6","0.6","0.5","0.5","0.4","0.7","0.8","1.570539329","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","0","0.1","0.4","0.9","1.3","2.3","3.4","5.2","8.1","16.8","27.2","94.61520947","","1.1","0.9","0.9","0.7","0.6","0.7","0.5","0.8","1.2","1.4","0.9","0.9","1.613681685","",""
"040103","Fredericton","NB","437 Aberdeen Street","45.95731735","-66.64672089","21","1HR","0","0.5","1.1","1.6","2.7","3.7","6.7","10.7","18.2","24.7","53.1","71","99.03233151","4.9","4.9","3.4","2.2","1.6","1.4","1.5","2.4","2.8","2.9","3.8","5","3.1","4.820014056","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","0.6","1.1","1.9","4.1","5.9","9.2","12.8","18.6","24","45","78.7","97.96220401","2.2","4.1","2.6","4","4","5","5.7","4.4","4","4","3.1","3.1","3.8","4.896381384","",""
"040206","Saint John","NB","189 Prince William","45.26967621","-66.06150818","29","1HR","0","1.2","2.2","3.7","6.2","8.2","12.7","18.2","26","34.3","52","59.1","18.39708561","5.4","6.4","","","","","","","","","","","","","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0","0.2","1.4","2.7","5.1","7.3","12.3","18.4","27.1","34.9","56.1","96.5","96.45947177","6","6.7","6.1","5.8","3","2.2","2.5","4.7","5.1","4","6.9","8.9","5","6.84148771","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","0.9","2.1","3.6","6","8.2","12.6","19.3","32.1","44.5","79.4","165.4","74.24863388","","","","4.9","5.8","7.1","5.7","4.7","6","7.3","6.2","7.1","","","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0.1","1","1.8","3","4.9","6.8","11.2","17.6","30.5","44.1","83","106.1","99.86338798","7.3","8.9","5.7","3.9","3.4","2.9","3.4","4.1","4.7","5.7","6.6","8.4","5.4","8.125245325","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","0.5","0.9","1.3","2","2.8","4.3","6.2","9.5","12.4","24.7","50.1","99.81785064","2.9","3.4","2.7","1.9","1.3","1.2","1.5","1.4","1.6","1.9","2.5","2.6","2.1","2.486606883","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","7.7","0.011384335","","","","","","","","","","","","","","","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.5","2.1","3.6","5.4","8.8","12.1","18","25.5","38.6","48.6","95","141.5","99.14617486","16.8","11.6","12","6.9","5.3","4.1","4.2","4.5","5.4","7.8","11.3","13.8","8.6","10.04187104","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38286972","-75.71386719","79","1HR","0.5","1.6","2.6","4","6.7","9.8","15.9","23.6","39.5","50","74.3","108.1","97.96220401","12.9","7.7","9.9","6.2","6.9","5.1","3.8","3.7","5","5.8","9.2","10.6","7.2","9.197710687","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","1.5","4.8","7.7","11.1","15.7","19.7","28.5","36.9","49.7","62","126.3","159.7","97.01730419","20","17.1","13.3","11.9","12.7","10.4","9.1","10.6","13","14.7","21.1","20.2","14.5","12.44638645","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","0.8","3.8","6.6","9.5","14.2","18.1","26.2","36.9","54.8","71.6","130.9","187.7","99.56739526","16.9","15.5","12.4","11.4","12.3","10.3","9.1","10.5","13.2","15.1","19","16","13.5","13.59309011","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0","1.2","2.1","3.1","5","6.9","10.9","16.3","25.2","32.1","59.7","100.2","98.82741348","8.1","6","6.6","4.8","4.9","3.2","2.9","2.8","3.8","4.7","8.3","5.9","5.2","6.342743258","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0.7","4.3","8.3","12.2","18.3","23.3","33.7","47.3","73.2","98.5","223.4","332.6","97.82559199","24.8","15.1","23.3","17.2","15.7","12.9","11.2","12","13.9","14.9","29.9","19.8","17.5","19.56697156","",""
"060421","Toronto","ON","Yonge St. & Hendon Ave.","43.78158569","-79.41773224","190","1HR","-0.6","3.3","6.6","10.9","17.3","22.5","31.7","42.7","61.3","77.1","129.4","252.1","98.01912568","21.6","15.1","22.3","15","13.6","9.8","9.6","10.4","13.4","14.4","23.6","15.5","15.4","15.2841627","",""
"060428","Brampton","ON","525 Main St. N./ Peel Manor","43.69874954","-79.78092194","229","1HR","0.4","2.6","4.6","7.5","12.7","17.8","30","43.9","66.5","85.7","168.5","218.9","99.00956284","18.1","14","19.2","14.1","12","7.9","6.7","8","11.9","13.9","22","9.9","13.1","17.05536697","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.7","5.6","10.4","16.8","25.2","32.7","48.3","68.3","100","134.9","243.6","338.8","98.61111111","29.8","22.3","29.3","23.4","23.8","18","14.8","17.4","22.6","22","38.9","23.5","23.8","25.47732916","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66416931","-79.38722229","105","1HR","1.7","5.9","9.2","12.7","17.8","21.7","29","37.3","50.2","61.3","122.3","181.6","99.04371585","19.6","14.8","18.5","15.1","16.7","13.5","12.6","12.6","13.2","12.6","24.3","17.4","15.9","12.04432636","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","0.2","2.4","4.3","7.2","11.8","16.5","26","41.2","62.3","78.8","169.8","200.7","98.69080146","16.6","9.7","12.3","11.4","11.8","12.6","8.2","9.7","12.1","11.6","20.6","9.7","12.2","15.99440299","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","-0.3","4.7","9.1","14.4","22.4","29.7","45.9","65.5","99.9","134.7","262.5","344.7","99.88615665","30","20.3","31.2","23","21.3","17.6","14.2","14.6","17","16.6","38.2","20.5","22","26.03203916","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.7","7.3","17.1","31.5","54.1","69.4","93.3","115.6","146.9","184.3","304.7","397.4","96.83515483","52","45.4","47.8","43.8","44.2","39.4","31.5","32.2","36.8","41.6","62.5","42","43.3","39.47541832","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","2.6","3","4.3","4.4","4.7","4.9","5.8","6","6","6","6","6","0.125227687","","","","","","","","","","","","","","","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","1.1","4.3","7.5","10.9","16.6","21.5","31.7","47","68.8","90","173.2","220.1","98.85018215","21.3","15.3","17.5","18.7","17.1","12.7","11.7","10.8","14.3","14.1","24.4","15.4","16.1","17.40417102","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22941971","-79.86277771","209","1HR","-0.2","2.6","4.2","6.2","9.6","12.7","18.7","25.5","39.4","48.6","85.2","110.1","98.42896175","11","9.4","11.1","11.8","10.9","8.2","6.5","6.3","7.4","7.2","11.1","9","9.2","9.270684728","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","-0.2","3.8","7","10.7","16.9","23.8","39.6","60.9","93.4","109.5","189","248.8","99.63570128","19.8","16.8","21.1","20.4","19.7","24.7","9.3","10","13.9","17.5","27.3","14.7","17.9","21.80546067","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0.9","2.4","3.6","5.4","8.6","11.9","20.9","35","62.9","85.9","153.4","277.9","98.89571949","15.5","20.1","16.8","11.2","6.3","4.9","4.2","5","6.1","7.7","11.6","12.9","10.2","15.57453993","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0.5","1.5","2.3","3.3","5.4","7.3","11.3","15","21","25","56.5","93.4","98.70218579","8.8","6.6","5.7","4.5","4","3.7","3.3","3.1","3.4","3.7","6.5","8.7","5.2","5.351890247","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","0.5","2.8","4.4","6.5","10.9","15.7","25.2","35.3","49.2","58.9","112.5","138.6","96.75546448","13.8","17.1","20.3","14.2","8.9","5","5.2","6.6","6.2","6.3","14.9","12.7","11","12.038927","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","-0.7","1.5","2.9","4.5","7","9","13","18.5","29.1","36.6","70.7","93.7","97.59790528","10.4","7.4","7","5.7","6","5.4","5.1","4.8","4.3","5.5","8.5","8.3","6.5","7.075047471","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","0.6","2.8","4.6","6.7","10","12.8","18.4","24.5","33.8","41","88.7","113.2","72.90528233","","","","8.8","9.1","8.1","7.9","7.4","7.9","8.5","12.8","12.3","","","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","-1","1.3","2.3","3.6","5.8","7.9","12.3","18.3","29.3","39","76.3","121","97.74590164","11.2","4.5","6.4","5","4.6","3.4","3.2","3.7","4.7","5.2","10.5","8.2","5.9","7.432773308","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","1","2.1","3.1","4.3","6.4","8.8","14.9","24.2","42.9","59.3","121.9","173.5","99.20309654","14","8.9","11.3","6.5","5.4","4.7","4.1","4","5.6","7.1","10.8","8.6","7.6","11.11629704","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","0.6","2.3","3.6","5.1","7.8","10.6","16.3","24.5","38.5","51.8","99.9","177.3","98.42896175","14.3","8.2","9.1","8.4","7.7","5.8","5.2","5.7","7.5","6.6","11.2","8.5","8.2","10.15560856","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","0","1.6","2.5","3.8","5.9","7.8","11.5","16.3","24.8","33.7","70","164.3","99.16894353","8.5","5.7","6.1","5.6","5.4","4.4","4.1","4.2","4.8","5.1","8.8","6","5.7","6.658622739","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","-0.4","2","3.3","4.8","7.4","9.8","14.8","20.9","34.2","49.8","109.2","172.6","97.17668488","10.9","7.6","10.9","8","6.7","4.9","4.1","4.8","6.1","6.6","11.8","8.4","7.5","9.797530117","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","-0.1","2.2","4.2","6.6","10.5","14.1","21.2","30.4","45.4","56.9","114.1","149","99.14617486","13.3","10","12.4","11.2","11.4","8.7","7.1","6.5","8.9","9","14.1","9.1","10.1","11.50531974","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94593811","-78.89492035","155","1HR","0.6","2.1","3.9","5.9","9.3","12.3","18","25.5","37.7","47.1","98.2","140","98.98679417","13.1","8","10.2","7","7.3","5.2","5.1","5.3","7.6","7.7","15.7","13.6","8.8","9.617804392","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0.3","1.6","2.8","4.6","7.4","10","15","21.7","35.4","48.7","94.1","129.7","98.88433515","12","7.6","10.1","6.9","6","4.1","3.6","4.2","5.8","6.9","12.8","8.1","7.3","9.140793895","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","0.5","1.6","2.4","3.6","5.9","8.2","14.1","23.4","38.5","51.1","99.4","175.9","99.86338798","12.2","10.7","10.7","5.6","5.3","3.5","3.6","4.4","4.5","4.9","7.8","7.4","6.7","9.897041909","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31446838","-81.54972076","226","1HR","-0.5","0.3","1.2","2","2.9","3.6","4.7","5.9","8","9.3","14.6","46.1","96.77823315","3.2","1.5","1.7","1.1","2.2","2.7","2.2","2.9","3.8","2","2.8","2.3","2.4","2.061141341","",""
"062601","Simcoe","ON","Experimental Farm","42.85684967","-80.26963806","236","1HR","-0.4","1.9","2.7","3.4","4.5","5.4","6.9","8.5","10.9","13.1","20.3","36.4","99.65846995","5.3","3.6","3.5","3.9","4.4","4.3","4.1","3.7","3.5","2.9","4.5","4.6","4","2.444846621","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.3145752","-79.80275726","78","1HR","-0.3","2.8","5.9","9.4","14.7","19.4","30.3","45.5","66.3","83.1","125.4","183.2","98.9640255","17.4","13.3","12.2","12.5","13.2","11.5","9.4","12.2","14.6","15.3","24.6","14.3","14.2","15.93181254","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.3331871","-81.74282074","185","1HR","-0.5","0.6","1.6","2.7","3.9","4.9","6.4","8.2","11.3","13.4","21.9","38.9","99.45355191","3.9","2.7","2.5","2.4","4.1","3.1","3.1","2.8","2.9","2.7","4.2","4.7","3.3","2.784497261","",""
"065001","Barrie","ON","83 Perry Street","44.38231277","-79.70243073","226","1HR","1.8","3.5","5","6.9","10.5","14","22.9","36.9","63.7","91.2","194.7","313.2","98.71357013","22.7","11.6","14.6","11.3","9.9","7.7","6.9","8.4","9.5","9.8","17.4","13.8","11.9","16.91553625","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431152","-79.48325348","268","1HR","0.7","2","3.1","4.9","8","11.2","17.3","25.2","38.7","49.6","87.6","150.7","99.26001821","12.5","7.7","11.7","7.7","6.7","4.9","4.4","5.8","7.9","7.7","11.7","8.4","8.1","9.681504662","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786011","-80.03816986","176","1HR","0.2","0.9","1.4","2.1","3.4","4.7","8.1","11.8","17.6","22.6","39.4","56","98.28096539","4.8","4.3","3.9","3.8","4.1","3.2","2.6","3","2.8","2.6","5","3.2","3.6","4.35608579","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208099","-81.16288757","212","1HR","-0.6","0.8","1.7","2.3","3.3","4.1","5.7","7.7","12.1","16.6","27.7","37.6","98.49726776","3.3","2.3","2.4","2.5","3.1","4.1","4.3","3.5","2.2","2.1","3.3","3.5","3.1","2.918450159","",""
"065401","Belleville","ON","2 Sidney Street","44.15053177","-77.39550018","75","1HR","-0.2","1.7","2.8","4.2","6.8","8.9","13.5","20.2","32.1","42.9","76.6","145.4","96.90346084","9.4","5.9","6.6","5.3","5.9","4.1","4.4","5.2","7.5","6.6","11.5","7.4","6.7","7.945743716","",""
"065801","Chatham","ON","435 Grand Avenue W.","42.40369034","-82.20831299","179","1HR","-1.1","2.1","3.8","5.3","7.5","9.4","13","17.1","24","29.3","53.1","107.8","97.97358834","10.1","9.1","5.9","4.5","6.2","6","5.3","4.8","5","6.2","9.2","9.8","6.8","5.969036837","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","1HR","-0.7","1.8","4.5","7.6","12.5","16.4","24.4","34.1","48.6","67.1","153","250","99.90892532","21.9","18.3","17.5","7.5","8.7","6.2","4.7","5.4","7.2","11.8","12.2","16.9","11.5","13.9267171","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83917999","-99.92060089","385","1HR","-0.5","1","2.6","4.3","7","9.2","14","21.9","36.6","48.4","140.3","184.5","94.20537341","10.5","5.9","4.2","3.1","4.6","","4.3","6.5","8.3","10.1","10","10.7","7","10.24255176","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","0.6","2.9","4.8","7.1","11","14.8","23.8","36.7","55.9","75.4","174","281.4","96.20901639","14.6","13","12.7","15.1","8.6","6.7","6.3","8.1","10","11.6","14.5","18.9","11.6","15.59760841","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0.2","4.5","7.2","11","16.6","21","29.5","38.6","56.9","74","148","203.9","89.00273224","19.3","25","22","","8.9","8","6.7","8.1","20.8","12.4","15.3","18.2","15.1","14.45778464","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","1HR","0.3","2.4","4.2","6","9.1","11.9","18.6","26.1","37","44.5","71.6","109.2","91.82604736","14.3","14","10.3","6.4","5.6","5.9","4.7","5.6","7.6","7.9","10.4","15","8.8","8.757137886","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","1HR","0","2.1","4.1","6.8","12.1","17.2","27.5","36.5","49.6","60.5","93","294.3","96.25455373","20.2","16.9","10.5","8.6","6.1","6.2","4.5","5.2","8.7","11.2","12.4","25.6","11.4","12.89566552","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","2.1","4.5","8","13.5","19","31.6","47.4","72","93.1","154.8","222.3","95.70810565","33.4","18.4","11.2","4.8","8.2","6.1","6","7.5","11","16.6","18","20.9","13.8","17.98477132","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0","2.6","6.2","10.8","19","26.2","40.3","57.7","80.9","100.4","145.6","190.5","98.62249545","41.7","24.2","14.8","9.5","9","8.2","11.2","10.6","16.2","17","22.5","26.6","17.6","19.8707824","",""
"090130","Edmonton","AB","10255 - 104th Street","53.54444885","-113.4988403","663","1HR","0","6.6","12.5","18.3","27.1","34","46.3","58.5","77.2","102.8","164.9","235.6","98.7704918","46.9","32.9","26.7","14.7","12.6","10.6","15.1","16.3","19.4","27.1","29.7","31.7","23.6","19.7132619","",""
"090133","Edmonton","AB","","53.56441116","-113.5625839","670","1HR","0.8","3.3","6.7","11.3","19.1","26.5","40.2","55.5","82.2","100.8","161.4","212.1","92.79371585","44.5","27.9","18.2","10.1","9.6","8.2","7.3","9.5","13.5","18.2","24.3","26.5","18","19.86005743","",""
"090134","Sherwood Park","AB","Ottwell House Park","53.53209305","-113.3209839","709","1HR","0.1","2.9","5","8","13.5","17.9","27","37.6","51.8","68.6","130.7","181","94.19398907","29.4","17.3","11.4","7.2","7.6","7.5","6.9","7","10.3","11.8","14.1","19.4","12.5","13.6669642","",""
"090135","Ardrossan","AB","","53.55469131","-113.1449051","707","1HR","0.4","1.7","3.3","5.7","9.4","12.9","19.5","26.5","36.7","44.9","115.3","188.9","86.21357013","20","12.3","7.7","5.5","5.5","5.7","4.9","5.5","8.8","8.5","13","","8.8","10.38854504","",""
