*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0.07","0.12","0.15","0.17","0.2","0.23","0.29","0.35","0.45","0.53","0.85","1.17","99.71539162","0.26","0.22","0.23","0.19","0.18","0.15","0.15","0.16","0.16","0.17","0.22","0.22","0.19","0.085884392","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0.09","0.14","0.18","0.2","0.24","0.28","0.35","0.42","0.56","0.69","1.31","1.59","99.52185792","0.31","0.27","0.28","0.22","0.22","0.19","0.17","0.18","0.2","0.23","0.26","0.25","0.23","0.112229848","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0.09","0.15","0.18","0.2","0.23","0.26","0.29","0.34","0.42","0.48","0.68","0.96","90.26639344","","0.25","0.26","0.22","0.22","0.2","0.18","0.19","0.19","0.2","0.24","0.23","0.22","0.070908401","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0.09","0.13","0.15","0.18","0.21","0.24","0.29","0.36","0.49","0.58","0.89","1.08","95.50318761","0.27","0.23","0.25","0.19","0.18","0.16","0.15","0.2","0.16","0.18","0.21","0.22","0.2","0.089892436","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.07","0.13","0.16","0.18","0.21","0.24","0.31","0.39","0.52","0.63","1.07","1.51","91.70081967","0.25","0.23","0.25","0.2","0.17","0.17","0.16","0.17","0.18","0.23","0.22","0.24","0.21","0.103381485","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0.1","0.13","0.16","0.19","0.22","0.26","0.28","0.31","0.33","0.4","0.77","95.77641166","0.14","0.15","0.15","0.12","0.17","0.2","0.22","0.24","0.17","0.15","0.16","0.12","0.17","0.065209754","",""
"054501","L'assomption","QC","801 St-Etienne/Route 344","45.80942154","-73.43473053","10","1HR","0","0.11","0.15","0.18","0.21","0.24","0.27","0.31","0.37","0.45","0.65","0.85","93.90938069","0.2","0.18","0.19","0.18","0.18","0.2","0.22","0.23","0.19","0.14","0.18","0.17","0.19","0.075921657","",""
"055201","Lemieux","QC","1290 Rte Des Atocas","46.30369949","-72.0606842","92","1HR","0","0.1","0.16","0.2","0.26","0.29","0.33","0.36","0.39","0.41","0.62","0.64","69.19398907","0.18","0.17","0.17","0.18","0.2","0.24","0.27","0.27","0.2","","","","","","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.09","0.13","0.15","0.18","0.21","0.24","0.31","0.4","0.47","0.51","0.74","0.93","97.928051","0.26","0.22","0.24","0.19","0.18","0.15","0.15","0.16","0.16","0.18","0.21","0.36","0.2","0.088020762","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","-0.03","0.15","0.19","0.22","0.26","0.3","0.38","0.5","0.71","0.89","1.56","2.29","98.98679417","0.3","0.27","0.27","0.24","0.25","0.23","0.22","0.23","0.23","0.22","0.3","0.3","0.25","0.144562316","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","-0.09","0.16","0.19","0.22","0.26","0.29","0.36","0.44","0.58","0.73","1.16","1.67","93.79553734","0.27","0.24","0.29","0.25","0.26","0.21","0.21","0.22","0.24","0.23","0.34","0.23","0.25","0.11431245","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.11","0.18","0.23","0.29","0.36","0.41","0.49","0.58","0.71","0.86","1.31","1.62","95.41211293","0.34","0.31","0.36","0.32","0.33","0.29","0.29","0.3","0.31","0.3","0.38","0.29","0.32","0.1456836","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0.08","0.15","0.18","0.21","0.25","0.29","0.38","0.49","0.64","0.75","1.06","1.38","98.98679417","0.26","0.24","0.27","0.28","0.27","0.23","0.21","0.21","0.23","0.22","0.27","0.22","0.24","0.122742547","",""
"070118","Winnipeg","MB","299 Scotia St.","49.93207169","-97.11316681","227","1HR","-0.04","0","0.04","0.13","0.2","0.26","0.34","0.41","0.51","0.6","0.85","1.13","44.03460838","0.22","0.15","0.24","","","","","0.05","0.03","","","","","","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","1HR","0","0.04","0.12","0.22","0.35","0.47","0.61","0.74","0.92","1.04","1.64","3.31","98.7704918","0.26","0.25","0.25","0.1","0.1","0.12","0.14","0.32","0.47","0.55","0.46","0.39","0.28","0.245098487","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.7","1.2","95.16165756","0.22","0.21","0.2","0.19","0.19","0.12","0.12","0.13","0.13","0.16","0.18","0.2","0.17","0.071089047","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0","0.13","0.16","0.2","0.23","0.26","0.29","0.34","0.42","0.49","0.79","1.05","95.4348816","0.24","0.23","0.22","0.19","0.21","0.15","0.15","0.15","0.26","0.27","0.21","0.22","0.21","0.0778651","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.7","1.1","2.1","95.60564663","0.25","0.22","0.23","0.21","0.22","0.18","0.17","0.09","0.16","0.22","0.25","0.28","0.21","0.119652231","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.8","1.5","98.85018215","0.32","0.25","0.23","0.21","0.21","0.19","0.18","0.18","0.15","0.18","0.23","0.26","0.22","0.099667498","",""
"090130","Edmonton","AB","10255 - 104th Street","53.54444885","-113.4988403","663","1HR","0","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.7","1.2","1.7","99.05510018","0.39","0.33","0.3","0.24","0.25","0.22","0.21","0.22","0.22","0.24","0.29","0.29","0.27","0.115777372","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.62690735","-113.6118851","681","1HR","0","0.1","0.1","0.2","0.3","0.3","0.4","0.5","0.8","0.9","1","1.6","69.15983607","","","","0.41","0.33","0.41","0.13","0.15","0.15","0.17","0.24","0.23","","","",""
"090222","Calgary","AB","39 St. & 29 Ave. N.W.","51.07922363","-114.1418304","1120","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.6","1","1.3","99.14617486","0.28","0.22","0.19","0.16","0.17","0.14","0.14","0.17","0.13","0.2","0.25","0.21","0.19","0.107067489","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.9551239","-113.9697418","1032","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.6","0.7","1.1","2","94.99089253","0.34","0.26","0.21","0.19","0.17","0.13","0.14","0.16","0.15","0.19","0.24","0.24","0.2","0.122149886","",""
"090230","Calgary","AB","2425 9th Ave Se","51.03089905","-114.0091019","1038","1HR","0","0.1","0.1","0.1","0.2","0.2","0.4","0.5","0.7","0.9","1.4","1.9","99.06648452","0.36","0.22","0.17","0.12","0.12","0.1","0.11","0.13","0.13","0.18","0.27","0.22","0.18","0.169812301","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867172","-113.7935181","858","1HR","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.4","0.6","0.6","1.1","1.2","89.69717668","0.34","0.29","0.22","0.18","0.2","0.15","0.14","0.15","0.14","0.2","0.35","0.24","0.22","0.120036673","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893112","-110.68116","709","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.6","94.03460838","0.18","0.19","0.17","0.15","0.15","0.11","0.1","0.12","0.11","0.12","0.13","0.16","0.14","0.055800123","",""
"090502","Lethbridge","AB","","49.71620941","-112.8005981","918","1HR","0","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.8","1.2","98.59972678","0.22","0.21","0.21","0.2","0.2","0.15","0.14","0.18","0.13","0.18","0.19","0.19","0.18","0.072943731","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.6987381","-113.222847","628","1HR","0","0","0.1","0.1","0.2","0.2","0.3","0.4","0.5","0.5","0.8","1.1","95.30965392","0.29","0.24","0.2","0.18","0.2","0.17","0.01","0.01","0.04","0.07","0.1","0.12","0.14","0.125160117","",""
"090701","Fort Mcmurray","AB","Franklin Avenue","56.73340988","-111.3904724","260","1HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.3","1.2","4.6","14","17","94.83151184","0.13","0.12","0.1","0.09","1.56","0.12","0.12","0.11","0.09","0.12","0.16","0.16","0.24","0.990389385","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.13249969","-117.0911102","1400","1HR","0","0","0","0","0.15","0.16","0.18","0.19","0.22","0.23","0.25","0.33","15.26639344","","","","0","0.16","","","","","","","","","","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.17660141","-118.8078003","658","1HR","0","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.6","0.7","1.3","1.8","95.10473588","0.35","0.29","0.23","0.21","0.18","0.13","0.13","0.15","0.14","0.19","0.3","0.25","0.21","0.13066522","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","1HR","0.09","0.14","0.17","0.19","0.22","0.24","0.29","0.34","0.42","0.51","0.74","1.12","97.72313297","0.27","0.24","0.21","0.22","0.19","0.17","0.16","0.18","0.18","0.19","0.2","0.26","0.21","0.075356634","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","1HR","0.09","0.15","0.19","0.22","0.28","0.32","0.41","0.5","0.61","0.7","0.93","1.29","97.90528233","0.36","0.3","0.24","0.26","0.22","0.21","0.21","0.25","0.22","0.26","0.23","0.36","0.26","0.118820676","",""
"100112","Metro Van - Vancouver","BC","Robson/Hornby","49.28227234","-123.1218796","32","1HR","0.09","0.19","0.23","0.28","0.33","0.38","0.45","0.52","0.62","0.69","0.91","1.1","98.03051002","0.36","0.34","0.29","0.3","0.3","0.28","0.21","0.25","0.26","0.31","0.34","0.37","0.3","0.113944729","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","1HR","0.08","0.14","0.17","0.2","0.23","0.26","0.32","0.39","0.48","0.57","0.83","1.57","95.29826958","0.3","0.25","0.2","0.21","0.18","0.15","0.16","0.19","0.21","0.22","0.23","0.3","0.22","0.09155293","",""
"100121","Metro Van - North Vancouver","BC","75 Riverside Dr.","49.30147171","-123.0204163","4","1HR","0.08","0.13","0.15","0.18","0.21","0.24","0.29","0.35","0.44","0.54","0.83","1.05","96.17486339","0.25","0.22","0.21","0.19","0.16","0.15","0.15","0.18","0.2","0.2","0.2","0.26","0.2","0.083771618","",""
"100127","Metro Van - Surrey","BC","72nd Ave. And 190 St.","49.13292694","-122.6942215","79","1HR","0.06","0.11","0.14","0.15","0.18","0.2","0.24","0.29","0.37","0.42","0.71","0.86","97.25637523","0.23","0.2","0.17","0.18","0.16","0.14","0.12","0.14","0.15","0.17","0.17","0.2","0.17","0.065647797","",""
"100128","Metro Van - Richmond","BC","10371 Aragon Rd","49.14143753","-123.1082153","4","1HR","0.09","0.12","0.14","0.16","0.19","0.23","0.31","0.44","0.62","0.77","1.18","1.59","97.93943534","0.3","0.26","0.21","0.18","0.16","0.13","0.15","0.15","0.17","0.18","0.21","0.29","0.2","0.124626516","",""
"100132","Metro Van - North Vancouver","BC","16th St. & Jones Ave","49.32399368","-123.0834961","71","1HR","0.09","0.14","0.17","0.19","0.23","0.26","0.33","0.42","0.55","0.64","0.91","1.82","98.17850638","0.3","0.26","0.22","0.23","0.19","0.17","0.15","0.2","0.21","0.21","0.21","0.3","0.22","0.103377307","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0.07","0.13","0.17","0.2","0.25","0.29","0.39","0.53","0.73","0.86","1.15","1.6","97.81420765","0.39","0.32","0.25","0.24","0.2","0.16","0.15","0.17","0.2","0.23","0.24","0.35","0.24","0.144208527","",""
"100135","Metro Van - Coquitlam","BC","1250 Pinetree Way","49.28826523","-122.7915726","38","1HR","0.09","0.13","0.16","0.19","0.22","0.26","0.32","0.39","0.49","0.57","0.82","1.1","93.84107468","0.3","0.25","0.2","0.22","0.18","0.16","0.15","0.17","0.18","0.21","0.21","0.32","0.21","0.091056227","",""
"100138","Metro Van - West Vancouver","BC","6350 Marine Drive","49.36861038","-123.276741","65","1HR","0.08","0.14","0.17","0.19","0.23","0.26","0.31","0.35","0.41","0.45","0.68","2.18","97.46129326","0.22","0.24","0.22","0.22","0.21","0.19","0.19","0.2","0.2","0.22","0.21","0.23","0.21","0.081102639","",""
"100140","Metro Van - Delta","BC","411 Milsom Wynd","49.00987625","-123.0820007","52","1HR","0.08","0.11","0.12","0.13","0.14","0.15","0.18","0.21","0.26","0.3","0.41","0.59","95.4007286","0.18","0.16","0.15","0.14","0.12","0.13","0.12","0.13","0.12","0.14","0.13","0.15","0.14","0.039333042","",""
"100141","Metro Van - Vancouver","BC","1290 East 11th Ave,","49.26026535","-123.077774","29","1HR","0.09","0.17","0.23","0.28","0.36","0.43","0.6","0.8","1.09","1.3","1.86","2.56","91.47313297","0.5","0.42","0.33","0.32","0.25","0.25","0.22","0.29","0.32","0.36","0.34","0.54","0.35","0.226601998","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.44194031","-123.3631668","29","1HR","0.06","0.15","0.18","0.21","0.25","0.28","0.36","0.46","0.63","0.76","1.24","1.6","94.61520947","0.25","0.28","0.25","0.23","0.21","0.18","0.18","0.24","0.25","0.26","0.28","0.29","0.24","0.121829434","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","1HR","0.06","0.14","0.18","0.21","0.26","0.3","0.38","0.46","0.55","0.62","0.79","1.01","96.49362477","0.33","0.3","0.27","0.22","0.19","0.17","0.16","0.19","0.19","0.26","0.32","0.24","0.24","0.107202397","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","1HR","0.08","0.13","0.16","0.18","0.21","0.24","0.29","0.34","0.41","0.48","0.83","1.38","97.49544627","0.25","0.22","0.2","0.21","0.18","0.18","0.16","0.17","0.18","0.21","0.2","0.22","0.2","0.075577034","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0.08","0.12","0.14","0.16","0.19","0.21","0.24","0.28","0.32","0.36","0.46","0.67","93.73861566","0.19","0.19","0.18","0.19","0.17","0.15","0.2","0.15","0.14","0.17","0.17","0.17","0.17","0.053884957","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0.08","0.14","0.16","0.18","0.21","0.23","0.26","0.3","0.35","0.4","0.57","0.66","91.74635701","0.21","0.21","0.23","0.22","0.18","0.16","0.15","0.18","0.18","0.21","0.2","0.17","0.19","0.057961018","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","1HR","0.07","0.11","0.13","0.14","0.17","0.19","0.23","0.29","0.36","0.41","0.53","3.06","87.84153005","0.18","0.16","0.15","0.18","0.14","","0.14","0.17","0.19","0.17","0.15","0.16","0.16","0.071123936","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","1HR","0.08","0.12","0.14","0.15","0.17","0.18","0.2","0.22","0.25","0.28","0.45","0.71","98.29234973","0.17","0.17","0.17","0.17","0.16","0.13","0.12","0.13","0.15","0.16","0.16","0.16","0.16","0.03897078","",""
"101501","Metro Van - Maple Ridge","BC","23124 118th Avenue","49.21493912","-122.5820541","50","1HR","0.08","0.13","0.15","0.18","0.21","0.24","0.31","0.39","0.5","0.58","0.97","1.42","97.33606557","0.31","0.24","0.2","0.22","0.18","0.15","0.14","0.16","0.17","0.2","0.18","0.27","0.2","0.096516415","",""
"106800","Ucluelet","BC","Coast Guard Drive","48.92179871","-125.5412064","14","1HR","0.06","0.1","0.11","0.12","0.14","0.14","0.15","0.16","0.18","0.19","0.23","0.29","96.49362477","0.14","0.14","0.16","0.15","0.13","0.11","0.1","0.11","0.11","0.13","0.12","0.12","0.12","0.023879539","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0.03","0.12","0.14","0.19","0.68","0.69","0.71","0.74","0.79","0.86","1.17","1.8","93.37431694","0.7","0.74","0.71","0.69","0.34","0.13","0.15","0.13","0.12","0.16","0.19","0.2","0.37","0.274320382","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0.04","0.1","0.24","0.47","0.51","0.54","0.58","0.61","0.64","0.95","2.58","99.48770492","0.42","0.46","0.5","0.56","0.52","0.25","0.08","0.05","0.05","0.07","0.18","0.28","0.28","0.208838127","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","0","0.05","0.13","0.2","0.24","0.28","0.32","0.44","0.58","1.05","1.78","99.14617486","0.29","0.28","0.23","0.19","0.12","0.02","0.02","0.03","0.04","0.08","0.16","0.26","0.14","0.127460242","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56037903","-52.71147156","7","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","98.80464481","0.14","0.15","0.15","0.16","0.14","0.13","0.15","0.14","0.13","0.13","0.15","0.13","0.14","0.05682463","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513077","-52.79476166","135","8HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","99.94307832","0.13","0.13","0.12","0.13","0.14","0.16","0.2","0.21","0.18","0.15","0.17","0.12","0.15","0.060145886","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92695999","-55.65966034","62","8HR","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","89.67440801","0.16","","0.18","0.14","0.1","0.1","0.1","0.1","0.1","0.11","0.12","0.16","0.13","0.047726464","",""
