*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Pollutant: NOX",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","0","0.4","0.7","1.2","1.7","2.8","4.1","6.1","7.7","13.9","19.8","98.01369863","1.2","1.6","1.1","0.7","0.9","1.2","1.3","1.2","1.3","1.1","1.1","1.5","1.2","1.584984865","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","0.2","0.5","0.8","1.2","1.7","2.7","4","5.7","7.6","20.2","28.6","99.07534247","1.5","2.1","1.4","1.3","1","1.1","1.2","0.7","0.6","0.9","1.4","1.6","1.2","1.671989368","",""
"040103","Fredericton","NB","437 Aberdeen Street","45.95731735","-66.64672089","21","1HR","0","0.4","1.3","2.3","4.3","6.7","12.5","20.5","29.5","37.4","56.8","67.4","24.16666667","5.5","6.6","2.8","","","","","","","","","","","","",""
"040104","Fredericton","NB","486 Needham Street","45.95729065","-66.64523315","10","1HR","0","0.8","1.3","1.9","2.8","3.8","6.1","9.6","16.3","20.6","33.9","46.6","42.84246575","","","","","","","","2","2.4","2.7","3.8","4.5","","","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","0.5","1","1.9","3.6","5.4","8.7","12.8","19.1","25.1","43.4","104.4","85.53652968","4.1","4.2","3","2.8","3.3","5.8","","5.9","4","3.5","2.5","2.6","3.7","5.075831363","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0","0.8","1.5","2.4","4","5.8","10.2","16.1","25.1","31.5","44.7","52.3","98.07077626","4.8","4.6","6.6","4","3.8","3.1","3.5","3.9","4.3","4.1","4.2","6.1","4.4","5.901072415","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","1.2","2.3","3.7","6.2","8.5","13.6","20.5","32.3","43.2","83.8","119.2","91.95205479","7.2","7.6","5.3","6.5","5.6","5.5","5.9","5.6","7.6","8.1","5.2","6.2","6.3","8.350734565","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0","1","1.8","3","4.9","6.8","11.8","19.2","32.2","44.5","91.4","108.1","99.17808219","9","10.1","5.5","5","3.6","3.4","3.1","4.1","4.5","5.9","6.7","5.8","5.5","8.626576651","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","0.6","1","1.4","2.2","2.8","4.5","6.7","10.5","14.1","27.6","72.5","98.09360731","3.7","4","2.7","1.9","1.3","1.5","1.5","1.8","2","1.8","2.4","2.5","2.2","2.769326975","",""
"041501","Edmundston","NB","19 Queen St.","47.36319351","-68.32230377","159","1HR","0.4","2","3.6","5.4","8.4","11","15.7","22.2","30.1","34.8","49.5","55.5","12.15753425","","","","","","","","","","","","7.6","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0.7","1","1.4","2.2","2.9","4.7","7.2","11.4","15.1","24.1","26.5","92.6369863","3","3.8","2.7","1.8","1.7","1.7","1.9","1.5","1.6","1.9","2.2","3.6","2.3","2.706355047","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.8","2.4","4.1","5.9","9.2","12","17","23.6","36.1","47.1","84.5","131.9","98.83561644","16.2","13.1","9.9","7.1","5","4.8","4.5","4.7","6.6","7.5","12","12.3","8.6","8.874437391","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38286972","-75.71386719","79","1HR","0.6","1.6","2.7","4","6.3","8.5","14","21.6","42","57","107.7","184.5","99.31506849","16.2","11.6","8.2","4.9","3.8","3.8","3.8","3.7","5.3","5.1","8.1","10.2","7","10.43224948","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","1.8","4.9","7.6","10.7","15.5","19.8","27.4","36.6","51","66.8","114.7","162.7","98.71004566","20.7","17.2","13.9","10.8","9.7","11.1","9.4","12.3","12.8","14.7","18.5","22.2","14.4","12.43117452","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","0.9","3.7","6.2","9.1","13.4","17.2","24.1","32.9","48","62.8","129.5","200.7","99.71461187","17.8","14.4","11.9","9.3","9.8","10.1","8.5","11.7","10.9","12.5","15.5","18.1","12.5","12.36353487","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0.1","1.1","2","3.3","5.1","6.9","10.5","14.9","21.8","28.3","50.9","97.7","98.74429224","7.5","6.3","4.8","4","3.1","3.5","2.9","2.8","5","4","6.1","9.4","4.9","5.516466263","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0.5","4","7.8","11.7","17","21.9","31.8","43.9","61.7","78","123.6","188.5","99.21232877","20.7","18.1","14.4","11.5","12.7","13.8","12.3","12.3","19.3","16.4","17","21.8","15.8","14.79213741","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.8","6","10.6","16.5","24.5","31.1","45.6","64.1","90.8","114.1","175.3","203.4","99.23515982","25.1","24.2","19.4","15.6","18.4","18.1","17.2","18.3","29","26.4","25.3","34.8","22.7","21.47378282","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66416931","-79.38722229","105","1HR","2.5","6","9","12.3","17.3","21.5","29.7","37.7","50.1","59.3","92.4","121.9","99.06392694","19.2","18","16.9","12.6","12.8","13","13.1","12.9","16.6","15.1","15.7","22.2","15.7","11.4433796","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","-0.4","1.9","3.6","6","9.9","13.7","21.8","31.3","49.4","65.6","110.2","136.1","99.29223744","11.9","11.6","8.5","6.1","6.8","6.5","6.6","7.7","12.5","11.1","12","17.5","9.9","12.21779188","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","0.4","6","10.4","15.6","23.8","30.7","43.9","61.3","87.4","116.7","191.9","256","98.15068493","23.6","22.9","21","18.2","19.3","18.8","16.8","16.8","26.5","23.7","23.2","33.1","22.1","21.72829379","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.8","7","16.3","30.6","52.2","66.3","87.7","109.1","138.3","156.9","217.4","284","98.40182648","46.1","44.8","41.3","31","33.4","35","33.9","35.8","47.9","41.3","44.3","54.8","40.8","34.93377899","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.3","3.1","5.9","9.3","14.4","19","28.4","39.1","57.3","72.1","114.2","191","99.38356164","18.4","17.1","12","9.1","9.8","9.5","8.7","9.6","14.4","15.1","17","21.5","13.5","14.03988692","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","0.3","1.8","3.3","5.8","10.4","14.8","23.7","34.2","51.6","70.4","135.5","195.1","98.85844749","15.1","15.1","9.3","9.1","9.1","5.8","5.5","6.3","9.9","11.3","13.4","16.5","10.5","13.99602267","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","1.3","4.2","7.4","11.2","17.2","22.2","31.5","42.3","59.6","81.5","174.3","275.8","99.44063927","17","17.4","16.4","15.7","14.9","11.2","11.1","11.1","18.9","15.5","19.2","21.7","15.8","16.08351765","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22941971","-79.86277771","209","1HR","-0.4","2.5","4.1","6.2","10","13.2","19.2","25.6","35.2","42.7","68","120.4","99.12100457","10.5","11","8.4","8.6","9.3","6.7","7.6","7.2","10.4","6.9","10.1","12.7","9.1","8.605089756","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","0.4","3.5","6","9.3","14.7","20.6","31.7","42.2","59","73.2","133.1","190.3","99.14383562","14.1","16.6","12.2","11.7","13.6","9.6","9.5","10.4","18.1","15.4","20.7","19.2","14.2","14.87934145","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0.9","2.2","3.5","5.3","8.6","11.7","18.8","29.9","51.1","68.2","146.4","187.6","98.67579909","16","17.8","12.5","6.8","5","4.5","3.9","4.9","6.9","8.3","10.5","15.7","9.4","13.37560116","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0.4","1.6","2.5","3.7","6.1","8.2","12.4","16.9","22.7","29.2","55.9","84.6","99.22374429","9.8","9.1","6","4.7","4.1","4.1","3.9","3.2","4","4.3","7.7","8.5","5.8","5.945472723","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","1","2.8","4.3","6.6","10.9","15","23.8","33.7","48.2","63","114.9","194.1","98.65296804","19.3","16.3","11.5","11.6","8.5","6.7","5.8","5.1","8","10","14.6","12.5","10.8","12.29009553","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","0.7","2.3","3.5","4.9","7.1","8.9","12.7","17.8","27.2","35.4","75.5","92.8","99.20091324","9.5","10.1","6.6","5.7","5.4","4.8","4.3","5","6.2","6.7","8.6","9.2","6.8","6.884600905","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0.9","2.4","3.9","5.6","7.8","9.4","12.3","15.6","20.5","26.3","44.9","68.4","58.57305936","","","","","","6.8","5.4","5.4","6.5","7.3","8","8.2","","","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","-1.7","2.2","3.9","6.4","10.1","13","18","23.1","31.1","38","70.3","101.2","98.93835616","11.5","11.5","7.6","7.2","6.6","7.5","6.3","7.7","9","10","9.8","10.4","8.7","7.869713482","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","0.2","1.6","2.6","3.9","6","7.6","11.2","16.4","26.6","35","67.6","90.9","99.18949772","9","8.4","5.1","4.1","4.2","4.2","3.4","4.2","4.7","6.3","7.9","8.5","5.8","6.546325662","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","0.3","1.6","2.4","3.4","5.4","7.5","12.7","20","32.9","45.2","102.2","172.5","98.92694064","8.8","9.5","10","4.4","3.2","2.7","3.1","3.5","4.9","5.6","8.4","10","6.2","9.246811049","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","0.3","2.3","3.7","5.2","7.8","10.5","16","24.1","34.5","44.4","79.7","93.7","99.37214612","10.4","10.2","7.6","7.3","6.3","5.5","5.2","5.2","8.9","7.3","11.2","10.1","7.9","8.44087334","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","-0.7","1","2","3.2","5.5","7.6","11.9","16.8","23.7","28.6","52.6","84.4","98.72146119","7.1","6.8","4.5","3.8","4.2","3.8","3.5","3.5","4.7","5.4","7.6","8.3","5.3","6.027818405","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","0.3","1.8","3","4.5","7","9.3","13.9","20","29.9","41.7","92","123.8","99.07534247","9.6","9.2","6.2","4.9","5.5","4.6","3.7","4","6.1","7.4","9.4","12.1","6.9","8.055653543","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","0.9","2.7","4.3","6.4","10.1","13.5","21","29.8","42.7","51.7","109","135.4","98.92694064","10.8","11","8.8","7.2","9.1","7.5","7.3","7.7","9.5","9.1","12.3","18.1","9.9","10.49258089","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94593811","-78.89492035","155","1HR","0.1","2.2","4","6.1","9.4","12.2","17.7","24.4","36.6","47.1","90.9","128","98.80136986","12.9","11.9","8.7","6.5","6","6.3","6.1","5.9","8.5","9.3","11.2","12.6","8.8","9.184818234","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0.1","1.5","2.8","4.4","7.1","9.6","14.2","20.2","32.4","45.4","84.2","97.8","99.10958904","9.8","9.7","5.4","4.9","5","4.2","3.5","4.2","6.6","7.7","9.8","12.9","7","8.537744868","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","0.1","1.3","2.3","3.4","5.7","7.9","12.9","20.4","35","46.4","76.5","102.1","99.8630137","10","10.9","6.7","4.8","4.1","3.8","3","3.3","5.3","5.1","6.7","10.7","6.2","8.475555798","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31446838","-81.54972076","226","1HR","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.011415525","","","","","","","","","","","","","","","",""
"062601","Simcoe","ON","Experimental Farm","42.85684967","-80.26963806","236","1HR","-0.1","1.4","2.3","3.1","4.1","4.9","6.1","7.6","9.9","12.3","20","59","99.76027397","4.9","4.4","3.5","3.6","3.8","4.1","3.6","2.5","2.7","2.5","3.1","4.6","3.6","2.365407271","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.3145752","-79.80275726","78","1HR","0.5","3.1","5.7","9.2","13.9","18.3","27.7","39.5","58.9","72.4","110.1","173","99.40639269","13.8","13.4","10.6","8.6","10.3","10.7","10","11","17.9","15","17.4","19.9","13.2","13.78226605","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.3331871","-81.74282074","185","1HR","0.5","1.1","1.9","2.9","4","4.9","6.5","8.1","10","11.1","15.9","20.3","98.73287671","4.5","4.3","3","3","3.1","3.4","3.2","2.8","2.7","3","4","4.3","3.4","2.310567255","",""
"065001","Barrie","ON","83 Perry Street","44.38231277","-79.70243073","226","1HR","0.7","2.8","4.2","5.8","9.1","12.8","20.2","31.4","48.7","64.1","118.6","211.8","98.86986301","12.9","10.5","7.9","6.4","7.1","7.2","6.3","7.2","10.9","10.9","13","17.8","9.9","12.30055912","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431152","-79.48325348","268","1HR","0.7","2","3.4","5.1","8.1","11","16.4","23.3","32.8","41.4","67.9","92","99.20091324","9.9","9.3","7.8","6.4","6.3","5.7","5.2","5.8","8.6","7.9","9.3","11.1","7.8","8.054760213","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786011","-80.03816986","176","1HR","0.2","0.9","1.4","2.1","3.1","4.2","6.8","10.1","15.7","20.1","34.8","53.5","99.15525114","4","3.7","3.5","2.8","2.8","2.8","2.6","3","3.8","3","2.7","4.4","3.3","3.816395455","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208099","-81.16288757","212","1HR","-0.2","1","1.8","2.4","3.3","4.1","5.5","7","9.1","11.4","22.7","47.2","99.15525114","3.6","3.1","2.8","2.5","2.6","2.6","3.1","2.5","2.2","2.6","3.3","4.6","3","2.317130787","",""
"065401","Belleville","ON","2 Sidney Street","44.15053177","-77.39550018","75","1HR","-0.1","1.3","2","3","5.2","7.4","11.8","16.9","25.2","35","73.5","102.3","98.66438356","7.3","7","4.1","4","3.6","3.7","3.9","4","6.8","4.9","6.6","8.5","5.4","6.960808215","",""
"065801","Chatham","ON","435 Grand Avenue W.","42.40369034","-82.20831299","179","1HR","0.7","3","4.5","6.1","8.6","10.8","14.8","19.7","28.4","35.4","60.2","107.2","99.06392694","9.3","9.5","7.9","5.7","6.1","5.6","5.3","5.7","6.7","8.9","11.2","14.6","8","6.71427201","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","1HR","0","1.9","4.4","6.9","11","14.5","20.7","29","41.3","53.7","121.7","171.8","99.98858447","19.7","14.1","9.8","11.2","6.3","6.2","5.2","8.6","6.7","7.5","11.6","14.2","10.1","11.20447642","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","0.6","3.3","5.4","8.1","12.5","16.7","25.2","35.6","52.6","66.1","122.4","247","94.60045662","18.3","16.4","12.3","15.3","8.6","7.8","6.8","9.5","11.3","10.4","15.7","14.1","12.2","12.95634039","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0.8","3.1","5.5","8.6","13.7","18.2","25.6","33.2","44.7","56","102.2","156.9","95.10273973","24.9","18.6","12.5","8.5","6.8","6.9","5.9","7","9.2","9.9","17.7","19","12.2","11.46573414","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","1HR","0","2.3","3.8","5.5","8.2","11","17.4","25","36.9","47.7","106.1","206.2","94.41780822","17.3","14.4","8.6","5.8","4.6","5","4.4","4.5","5.9","6.4","9.8","14.9","8.4","9.600126512","",""
"080502","Estevan","SK","528 1a Street","49.13235092","-102.984993","563","1HR","0","0.4","0.6","0.8","1.8","3.3","6.6","10.8","18.2","27","40","52.1","27.8196347","","","","","","","","","","5","1.1","1","","","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","1HR","0.2","2.4","4.2","7.1","12.4","17.6","28.3","40.2","58.4","72","111.9","221.2","94.41780822","24.1","24.7","12","8.3","7.3","5.6","4.8","6","7.9","11.5","17.2","18","12.2","14.42047768","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.83456421","-108.4033356","425","1HR","0.1","0.5","0.7","1","1.4","1.8","2.4","3.3","4.4","5.5","9.6","15.1","90.1369863","2.1","1.7","1.4","1.1","0.9","0.9","0.9","0.9","0.9","1","1.8","2.1","1.3","1.049291594","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","2.7","5.5","9.1","14.9","19.9","31.7","45.5","68.7","86.8","143.7","160.2","97.80821918","26.8","21.4","18.8","10.7","7.1","6","6.5","7.7","10.4","14.5","25.1","18","14.4","16.76765866","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0","4.3","8.7","14.6","24.2","31.8","47.4","64.3","88.8","104.3","209.1","295.9","98.61872146","34.2","28.2","20.4","20.1","17","12","15.5","12.9","17.8","23.5","33.2","25.9","21.7","22.54371421","",""
"090130","Edmonton","AB","10255 - 104th Street","53.54444885","-113.4988403","663","1HR","1.3","6.4","11.8","17.6","26.4","32.8","43.5","56.4","76.7","91.1","157.7","214.8","98.52739726","35.7","31.4","30.8","19.2","13.2","10.6","11.7","13.3","18.7","23.7","36.2","28.7","22.7","18.37657261","",""
