*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/4/2026"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0.09","0.14","0.17","0.18","0.21","0.23","0.27","0.32","0.39","0.44","0.62","0.9","99.47632058","0.21","0.23","0.2","0.18","0.18","0.17","0.18","0.23","0.23","0.19","0.18","0.22","0.2","0.062798841","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0.01","0.11","0.14","0.16","0.2","0.22","0.28","0.34","0.43","0.5","0.68","0.92","90.05009107","0.2","0.24","0.19","0.15","0.13","0.13","0.17","0.21","0.18","0.19","0.17","0.21","0.18","0.082735052","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","1HR","0.08","0.14","0.19","0.29","0.42","0.5","0.6","0.7","0.82","0.91","1.23","1.44","95.17304189","0.33","0.39","0.28","0.26","0.24","0.34","0.42","0.43","0.36","0.35","0.31","0.35","0.34","0.192473634","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0.08","0.12","0.13","0.15","0.16","0.17","0.19","0.21","0.24","0.27","0.36","0.43","93.28324226","0.17","0.17","0.16","0.14","0.14","0.13","0.15","0.17","0.16","0.14","0.14","0.17","0.15","0.033244326","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0.06","0.15","0.17","0.2","0.23","0.25","0.29","0.34","0.42","0.51","0.76","0.99","98.66803279","0.24","0.23","0.2","0.19","0.2","0.18","0.21","0.23","0.22","0.24","0.2","0.21","0.21","0.073403107","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0.04","0.14","0.17","0.2","0.24","0.27","0.34","0.42","0.55","0.64","0.85","1.01","94.26229508","0.19","0.22","0.23","0.19","0.21","0.19","0.22","0.24","0.29","0.27","0.23","0.23","0.23","0.100621912","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0.11","0.19","0.24","0.3","0.37","0.43","0.53","0.63","0.75","0.85","1.06","1.21","95.30965392","0.31","0.37","0.32","0.29","0.29","0.27","0.36","0.41","0.38","0.37","0.32","0.31","0.33","0.146691799","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0.03","0.14","0.17","0.19","0.23","0.26","0.31","0.37","0.46","0.56","0.9","1.17","98.75910747","0.21","0.25","0.21","0.2","0.19","0.18","0.21","0.23","0.25","0.24","0.2","0.22","0.22","0.088705413","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0.03","0.14","0.17","0.2","0.25","0.29","0.38","0.47","0.6","0.67","0.93","1.91","94.15983607","0.23","0.25","","0.22","0.27","0.22","0.22","0.23","0.3","0.22","0.21","0.23","0.24","0.117857121","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","0.03","0.12","0.14","0.16","0.18","0.2","0.24","0.31","0.42","0.53","1.06","1.32","90.57377049","0.19","0.18","","0.16","0.16","0.13","0.23","0.23","0.17","0.17","0.16","0.17","0.18","0.083392337","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","0.04","0.12","0.14","0.16","0.19","0.22","0.28","0.36","0.5","0.66","1.3","1.42","82.76411658","0.2","0.2","0.19","0.17","0.15","0.12","0.24","0.25","0.21","0.19","","","","","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54823","-113.36811","670","1HR","0","0.14","0.16","0.19","0.24","0.28","0.36","0.47","0.6","0.75","2.02","2.8","94.68351548","0.25","0.23","0.18","0.16","0.19","0.16","0.33","0.37","0.24","0.2","0.2","0.24","0.23","0.15536166","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.626908","-113.611883","681","1HR","0.04","0.15","0.17","0.21","0.26","0.3","0.4","0.53","0.7","0.87","2.12","2.75","94.15983607","0.31","0.24","0.21","0.18","0.21","0.18","0.34","0.37","0.26","0.23","0.22","0.27","0.25","0.164919317","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.5495","-113.4859","1100","1HR","0.11","0.17","0.21","0.24","0.29","0.34","0.45","0.58","0.75","0.91","2.13","2.81","94.77459016","0.37","0.29","0.24","0.21","0.24","0.2","0.36","0.42","0.31","0.27","0.25","0.31","0.29","0.172782233","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.4978","-113.527","671","1HR","0","0.1","0.14","0.17","0.22","0.28","0.38","0.5","0.68","0.87","2.12","2.67","94.48998179","0.3","0.24","0.21","0.19","0.21","0.16","0.21","0.26","0.2","0.16","0.21","0.28","0.22","0.172833514","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.955122","-113.969742","1032","1HR","0.05","0.13","0.16","0.19","0.24","0.28","0.37","0.47","0.61","0.71","1.13","1.67","94.95673953","0.33","0.25","0.22","0.19","0.14","0.14","0.23","0.25","0.2","0.21","0.24","0.31","0.23","0.123419711","",""
"090230","Calgary","AB","2425 9th Ave Se","51.0309","-114.0091","1038","1HR","0.04","0.13","0.16","0.2","0.26","0.32","0.47","0.63","0.84","1.05","1.58","1.87","94.34198543","0.44","0.3","0.25","0.2","0.19","0.15","0.21","0.25","0.22","0.25","0.26","0.39","0.26","0.182327119","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.082655","-114.138827","1100","1HR","0","0.14","0.16","0.19","0.23","0.27","0.35","0.44","0.59","0.69","1.12","2.31","94.94535519","0.32","0.25","0.22","0.18","0.18","0.16","0.26","0.26","0.18","0.19","0.22","0.27","0.22","0.116169663","",""
"090250","Airdrie","AB","Chinook Winds Park","51.268078","-114.037794","1090","1HR","0.09","0.17","0.19","0.22","0.26","0.29","0.35","0.42","0.53","0.65","0.97","1.53","94.72905282","0.27","0.24","0.23","0.2","0.22","0.2","0.31","0.34","0.25","0.22","0.23","0.25","0.25","0.097862017","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867","-113.79352","858","1HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.6","0.9","1.9","94.89981785","0.29","0.25","0.19","0.15","0.15","0.11","0.2","0.23","0.18","0.17","0.18","0.27","0.2","0.11483602","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095","-113.765439","907","1HR","0","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.5","0.6","1","2.2","94.8201275","0.23","0.21","0.17","0.16","0.19","0.13","0.25","0.27","0.18","0.17","0.17","0.22","0.2","0.10217401","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893","-110.68116","709","1HR","0","0.1","0.1","0.14","0.2","0.2","0.2","0.22","0.3","0.38","0.81","1.49","89.1848816","0.17","0.17","0.15","0.14","0.13","0.12","","0.17","0.17","0.14","0.15","0.16","0.15","0.070118834","",""
"090502","Lethbridge","AB","28 Street & 12 Avenue N.","49.71621","-112.8006","918","1HR","0","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.9","1.2","94.12568306","0.22","0.22","0.2","0.18","0.17","0.13","0.25","0.33","0.27","0.21","0.22","0.18","0.22","0.097928074","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.69874","-113.22285","628","1HR","0","0.12","0.14","0.15","0.19","0.24","0.33","0.44","0.59","0.71","2.12","2.86","98.3151184","0.26","0.23","0.17","0.15","0.15","0.12","0.26","0.3","0.18","0.18","0.18","0.24","0.2","0.153704083","",""
"090701","Fort Mcmurray","AB","Macdonald Dr.","56.73341","-111.39047","260","1HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.7","0.8","2","3.9","94.9795082","0.16","0.17","0.16","0.13","0.14","0.11","0.42","0.28","0.23","0.14","0.14","0.16","0.19","0.170047498","",""
"090801","Fort Mckay","AB","Main Street","57.18941","-111.6405","268","1HR","0","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.8","1","1.7","11.2","94.9795082","0.19","0.22","0.21","0.24","0.29","0.28","0.64","0.47","0.39","0.27","0.19","0.23","0.3","0.232456845","",""
"090808","Conklin","AB","1-33-076-08 W4","55.621408","-111.17269","673","1HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.5","0.7","0.8","2.3","4.4","93.89799636","0.18","0.16","0.18","0.16","0.18","0.18","0.46","0.33","0.27","0.18","0.18","0.19","0.22","0.169674171","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.1325","-117.09111","1400","1HR","0","0.09","0.1","0.11","0.12","0.14","0.17","0.22","0.3","0.36","1.52","2.84","94.26229508","0.15","0.13","0.12","0.11","0.11","0.09","0.18","0.17","0.11","0.11","0.13","0.12","0.13","0.090241754","",""
"091801","Fort Chipewyan","AB","Fort Chipewyan","58.70879","-111.17683","238","1HR","0","0","0","0","0.1","0.1","0.1","0.2","0.3","0.5","1.2","1.9","95.29826958","0.04","0.09","0.08","0.01","0.04","0","0.14","0.05","0.02","0.05","0.05","0.09","0.06","0.108631233","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.1766","-118.8078","658","1HR","0","0.11","0.14","0.16","0.2","0.24","0.34","0.45","0.66","0.84","2.92","3.98","94.99089253","0.32","0.28","0.23","0.16","0.23","0.13","0.16","0.26","0.2","0.19","0.2","0.09","0.21","0.194920107","",""
"100111","Metro Vancouver - Port Moody","BC","Moody Street & Esplanade Avenue","49.280893","-122.849291","6","1HR","0.06","0.13","0.16","0.18","0.22","0.26","0.31","0.39","0.5","0.59","0.86","1.16","98.78187614","0.26","0.23","0.21","0.19","0.17","0.16","0.21","0.2","0.23","0.21","0.22","0.23","0.21","0.094814399","",""
"100112","Metro Vancouver - Vancouver","BC","Robson/Hornby","49.282272","-123.12188","32","1HR","0.08","0.14","0.18","0.21","0.25","0.27","0.32","0.38","0.48","0.55","0.77","0.93","97.65482696","0.28","0.27","0.26","0.22","0.18","0.16","0.16","0.2","0.22","0.22","0.24","0.29","0.22","0.086708607","",""
"100119","Metro Vancouver - Burnaby","BC","5455 Rumble Street","49.21519","-122.985666","122","1HR","0.08","0.14","0.16","0.18","0.21","0.24","0.28","0.34","0.43","0.51","0.77","0.97","98.72495446","0.24","0.22","0.21","0.19","0.17","0.14","0.15","0.18","0.21","0.22","0.22","0.25","0.2","0.075986456","",""
"100127","Metro Vancouver - Surrey","BC","72nd Ave. And 190 St.","49.132928","-122.694224","79","1HR","0.06","0.12","0.14","0.16","0.18","0.21","0.25","0.31","0.4","0.46","0.68","0.91","98.80464481","0.19","0.2","0.18","0.17","0.15","0.13","0.12","0.16","0.19","0.2","0.2","0.22","0.18","0.070445708","",""
"100128","Metro Vancouver - Richmond","BC","10371 Aragon Rd","49.141437","-123.108215","4","1HR","0.06","0.09","0.12","0.14","0.18","0.21","0.29","0.41","0.56","0.66","0.98","1.25","95.10473588","0.22","0.19","0.17","0.15","0.12","0.1","0.1","0.12","0.19","0.23","0.24","0.31","0.18","0.115398767","",""
"100132","Metro Vancouver - North Vancouver","BC","16th St. & Jones Ave","49.323994","-123.083496","71","1HR","0.09","0.13","0.15","0.17","0.2","0.23","0.28","0.34","0.43","0.51","0.67","0.8","98.26958106","0.24","0.22","0.18","0.17","0.16","0.14","0.16","0.19","0.21","0.21","0.21","0.24","0.19","0.075119171","",""
"100134","Metro Vancouver - Richmond","BC","3153 Templeton Street","49.186265","-123.152422","1","1HR","0.06","0.13","0.16","0.18","0.22","0.25","0.33","0.42","0.56","0.65","0.91","1.06","97.38160291","0.29","0.25","0.22","0.19","0.16","0.14","0.14","0.19","0.21","0.23","0.23","0.3","0.21","0.105213346","",""
"100140","Metro Vancouver - Delta","BC","411 Milsom Wynd","49.009877","-123.081997","52","1HR","0.06","0.1","0.12","0.13","0.14","0.15","0.18","0.21","0.26","0.3","0.39","0.94","97.63205829","0.17","0.15","0.15","0.14","0.12","0.1","0.11","0.13","0.13","0.14","0.15","0.15","0.14","0.040167648","",""
"100141","Metro Vancouver - Vancouver","BC","1290 East 11th Ave.","49.260267","-123.077776","30","1HR","0.08","0.16","0.21","0.27","0.35","0.41","0.55","0.71","0.92","1.11","1.57","1.77","98.69080146","0.44","0.4","0.31","0.27","0.23","0.21","0.22","0.28","0.33","0.38","0.35","0.46","0.32","0.194326984","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","1HR","0.05","0.1","0.12","0.14","0.16","0.19","0.24","0.31","0.42","0.5","0.78","0.88","95.93579235","0.17","0.18","0.17","0.14","0.13","0.11","0.12","0.15","0.17","0.2","0.2","0.18","0.16","0.080018757","",""
"100703","Kelowna","BC","1450 Klo Road","49.862119","-119.467461","350","1HR","0.07","0.11","0.13","0.16","0.2","0.22","0.27","0.31","0.37","0.41","0.55","0.98","96.4708561","0.2","0.19","0.16","0.13","0.12","0.15","0.18","0.19","0.19","0.2","0.24","0.18","0.18","0.071365502","",""
"101005","Abbotsford","BC","1073 Columbia Street","49.021554","-122.326523","65","1HR","0.09","0.13","0.15","0.17","0.2","0.21","0.24","0.27","0.31","0.35","0.46","0.62","98.04189435","0.17","0.19","0.18","0.17","0.16","0.14","0.16","0.2","0.2","0.2","0.21","0.2","0.18","0.048618979","",""
"101101","Metro Vancouver - Chilliwack","BC","46360 Airport Road","49.155848","-121.940279","12","1HR","0.07","0.12","0.14","0.16","0.18","0.2","0.23","0.26","0.31","0.33","0.48","0.67","99.33970856","0.17","0.18","0.17","0.17","0.15","0.12","0.15","0.18","0.17","0.18","0.2","0.16","0.17","0.048368037","",""
"101501","Metro Vancouver - Maple Ridge","BC","23124 118th Avenue","49.214939","-122.582057","50","1HR","0.06","0.1","0.12","0.15","0.18","0.21","0.26","0.33","0.42","0.49","0.76","0.92","98.05327869","0.22","0.19","0.16","0.14","0.12","0.1","0.12","0.12","0.19","0.21","0.22","0.23","0.17","0.08173958","",""
"129003","Yellowknife","NT","52nd Ave. & 49th Street, Sir John Franklin High School","62.45207","-114.364","193","1HR","0","0.1","0.18","0.33","0.52","0.61","0.74","0.86","1.06","1.33","2.03","2.7","84.41484517","0.29","0.53","0.67","0.11","0.2","0.13","0.67","","","0.39","0.47","0.31","","","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455","-111.893241","358","1HR","0","0.28","0.31","0.32","0.34","0.36","0.42","0.5","0.67","0.91","1.9","2.33","85.17759563","0.35","0.35","0.34","0.32","0.31","0.29","0.45","0.39","","","0.33","0.34","0.35","0.126342951","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56038","-52.71147","7","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","95.66256831","0.19","0.19","0.18","0.17","0.17","0.14","0.15","0.16","0.16","0.14","0.13","0.13","0.16","0.054427426","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513","-52.79476","135","8HR","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","74.74954463","0.14","0.12","0.14","0.1","0.1","0.1","0.12","0.1","0.15","","","","","","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92696","-55.65966","62","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","92.70264117","0.2","0.19","0.18","0.13","0.11","0.11","0.11","0.1","0.16","0.1","0.13","0.21","0.14","0.056457149","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95224","-57.92207","100","8HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.4","0.4","0.5","0.6","95.0136612","0.27","0.37","0.21","0.2","0.2","0.2","0.12","0.1","0.09","0.06","0.1","0.13","0.17","0.094559239","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899","-55.19852","1","8HR","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","95.12750455","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.11","0.12","0.1","0.020625728","",""
"030113","Halifax","NS","1672 Granville Street","44.64711","-63.57366","28","8HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.4","97.72313297","0.15","0.16","0.11","0.11","0.11","0.1","0.13","0.15","0.12","0.11","0.11","0.13","0.12","0.044860367","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","8HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.4","77.85746812","0.15","0.15","0.16","0.14","0.11","0.12","0.15","0.16","0.12","","","","","","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","8HR","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","96.4367031","0.17","0.18","0.18","0.17","0.15","0.13","0.17","0.19","0.2","0.16","0.14","0.15","0.17","0.050022715","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","98.47449909","0.21","0.22","0.19","0.19","0.17","0.15","0.18","0.2","0.2","0.19","0.18","0.2","0.19","0.058860737","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","8HR","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.6","0.8","0.8","99.23724954","0.27","0.31","0.26","0.23","0.24","0.24","0.26","0.29","0.3","0.27","0.26","0.31","0.27","0.094791144","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","1","96.03825137","0.2","0.25","0.21","0.18","0.18","0.15","0.18","0.22","0.22","0.19","0.18","0.24","0.2","0.076224698","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.6","0.6","72.23360656","0.2","0.24","0.2","0.17","0.17","","","0.21","0.22","0.18","0.18","","0.2","0.070003249","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","8HR","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.5","99.31693989","0.22","0.23","0.21","0.19","0.19","0.17","0.19","0.23","0.23","0.2","0.19","0.23","0.21","0.058044909","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","8HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.6","0.6","93.81830601","0.2","0.24","0.19","0.15","0.12","0.13","0.17","0.21","0.19","0.19","0.17","0.22","0.18","0.080363251","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","8HR","0.1","0.1","0.2","0.3","0.4","0.5","0.6","0.6","0.7","0.7","0.9","1.1","98.98679417","0.32","0.39","0.28","0.26","0.23","0.33","0.41","0.43","0.36","0.34","0.3","0.34","0.33","0.158898093","",""
