*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Pollutant: NO2",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","1HR","0.7","4.4","7.9","11.7","16.4","19.8","25.8","31.6","38.4","42.6","54.2","60.7","98.34474886","17.5","18","16.6","10.2","9.8","10.5","10.6","11.1","14.2","13.4","14.4","17.8","13.7","8.84923859","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0.1","1.3","2.7","4.4","7.4","10.2","15.8","22","29.5","34.4","47.1","55.1","99.30365297","10.1","9.4","8.7","5.4","4.5","3.9","3.9","4.8","6.5","6.9","9.6","9.2","6.9","7.080981476","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207184","-73.48809814","32","1HR","0.2","2.1","3.6","5.4","8.2","10.7","15.6","21.4","29","34.1","51.4","58.6","95.42237443","10.9","10.4","10","5.9","5.2","5.3","5.4","5.5","7.7","7.2","8.6","9.3","7.5","6.769877474","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.4486618","-73.4808197","17","1HR","0.2","1.5","2.5","4","6.3","8.2","12.5","16.9","23.7","28.4","39","45","88.42465753","7.9","7","7.8","4.1","3.8","4.2","4.1","4.5","5.3","5.3","6.3","7.4","5.8","5.519985014","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.42654037","-73.92893219","39","1HR","0","0.5","2.1","3.9","6.9","9.1","13.4","19.1","26","30.5","45.4","51.4","79.20091324","8","7.4","6.1","4.2","","","4.1","3.8","4.7","5.8","7.1","7.3","","","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0.3","2","4.1","6.8","10.7","13.9","20","25.8","32.9","38.1","50.4","60.4","97.5913242","13.3","13","11.4","8.2","6.9","6.4","7.3","7.3","8.9","8.5","9.3","9.8","9.2","7.983878242","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0","1.4","2.8","4.4","7","9.3","13.9","19.5","26.7","32.2","48.3","55.9","97.97945205","9.8","9.1","7.2","5.1","4.4","4.1","4.2","5","6.4","5.9","8.6","7.7","6.4","6.313805056","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176086","-73.54199219","41","1HR","0.4","2.4","4.2","6.4","9.9","13","18.7","23.4","30.9","35.8","49.8","58.8","98.34474886","12.2","12.4","11.1","6.5","6","5.7","5.9","6.9","8.8","8.6","10.6","10.9","8.8","7.335071582","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54270935","-73.57176208","53","1HR","0.6","3.1","5.3","7.8","11.3","14","19.4","24.7","31.5","36.7","49.7","53.4","92.1347032","13.2","13.5","12.4","8","6.4","6.9","6.7","7.4","9.6","","11.1","12.8","9.8","7.299961026","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0","2.1","4","6.3","9.7","12.5","18.1","24.5","31.6","37","53.2","60.6","98.75570776","13.1","13.6","12.2","7.5","5.8","5.1","4.9","5.2","7.4","7.1","9.5","12.3","8.6","7.525977906","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","1.1","4.3","6.7","9.2","12.8","15.5","20.5","25.5","31.8","36.3","51.7","60.7","98.51598174","15.1","15.7","14.8","9.6","8.4","7.6","7.5","7.7","9.7","10","12.3","15.3","11.1","7.124360339","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476151","-73.65776062","34","1HR","0.1","0.9","1.9","3.2","5.3","7.2","10.9","14.6","20.2","23.6","33","42","99.13242009","8.2","6.4","5.2","3.5","3.2","3.3","3.1","3.3","4.2","4.8","6.6","5.8","4.8","4.807182387","",""
"050138","Montréal","QC","1540 Roberval","45.46461105","-73.58258057","25","1HR","1","3.5","6.1","9.6","14.1","17.2","22.8","28.3","34.6","38.1","50.9","56.1","98.96118721","14.5","15.8","16","11.1","8.9","7.9","8.2","8.2","10.7","11.2","12","15.6","11.6","8.171057602","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0.1","1","2.1","3.5","5.9","8","12.6","17.7","25.2","29.1","37.5","48","99.50913242","9.8","7.9","6.4","4.2","3.4","3","2.9","3","4.1","5.5","7.8","7.7","5.5","5.816242903","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.2","1.7","3.8","6.4","10.4","13.6","18.8","25.2","33.2","38.2","53.1","65.3","97.1347032","13","13.7","9","9.1","7.8","6","5.3","5.7","7.6","8.9","10.5","9.5","8.8","8.002521598","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0.7","1","1.4","2.2","2.9","4.7","7.2","11.4","15.1","24.1","26.5","92.6369863","3","3.8","2.7","1.8","1.7","1.7","1.9","1.5","1.6","1.9","2.2","3.6","2.3","2.706355047","",""
"054501","L'assomption","QC","801 St-Etienne/Route 344","45.80942154","-73.43473053","10","1HR","0.3","1.1","2.9","4.7","7.7","10","14.1","18","23.1","25.8","37","38.6","22.62557078","7.3","6.7","5.1","","","","","","","","","","","","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29412842","-73.34857178","35","1HR","0.1","0.7","1.3","1.8","2.8","3.7","5.7","8.1","11.8","14.1","25.2","34","97.7739726","3.1","3.6","3.5","1.7","2.1","2.8","2.6","2","2","2.3","3.4","3.6","2.7","2.780948176","",""
"055702","Levis","QC","200 Rue Des Commandeurs","46.80603027","-71.16750336","106","1HR","0","1.2","2.1","3.4","5.4","7.5","11.6","16.1","22.4","26.2","36","41.7","98.17351598","7.3","8.1","5","4","3.5","3.8","3.9","3.8","4.9","5.8","6.3","6.3","5.2","5.229797242","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.4","1.8","3.3","5","7.9","10.3","14.7","19.6","28","33.2","46.5","56.3","98.83561644","12.8","11","8.4","5.6","4.2","4","3.7","3.9","5.3","6.3","9.5","10.3","7.1","6.382532482","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38286972","-75.71386719","79","1HR","0.5","1.3","2.1","3.2","5","7","11.1","17","28","34","44.5","47","99.31506849","10.6","8.6","6.3","3.8","3","3.1","3","3","4.2","4.1","6","7.5","5.2","6.019884601","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","1","4","6.3","9","12.9","16","21.1","26","31.5","34.5","51.4","53.4","98.71004566","15.4","13.4","10.7","9.1","7.7","8.9","7.9","9.8","9.8","10.6","13.5","16.8","11.1","7.294323933","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","1","3.2","5.4","8","11.6","14.6","19.2","24.1","29.4","32.8","43","47.7","99.7260274","12.6","12","9","7.7","8.2","8.5","7.3","9.2","8.9","9.5","11.8","14.1","9.9","6.872778951","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0.2","1.2","2","3","4.5","6.2","9.4","13","18.4","22.4","33.6","48.4","98.74429224","6.6","5.6","4.4","3.7","2.9","3.1","2.8","2.6","4.3","3.5","5.2","7.9","4.4","4.318012759","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0.4","3.4","6.2","9.1","13.4","17.2","23.1","28.7","35.2","39","45.4","55.3","99.21232877","14.4","13.5","10.5","8.7","9.4","10.5","9.3","9.3","13.1","11.1","12.4","15.4","11.5","8.236953045","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.5","4.9","8.8","12.7","18.3","22.3","28.3","33.5","39.6","43.2","50.5","55.1","99.23515982","17.5","17.3","14.1","11.9","12.8","12.6","11.9","12.3","15.7","15.5","16.6","21.5","15","9.337595906","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66416931","-79.38722229","105","1HR","1.9","5.2","7.9","10.8","15","18.6","24.2","29.4","35","38.2","44.4","50.5","99.26940639","15.9","14.9","13.8","10.9","10.9","10.9","10.8","11","14","12.6","13.1","17","13","7.81238577","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","0.2","2.1","3.6","5.7","9.3","12.3","17.3","22.1","27.3","31.6","43.4","50.1","99.29223744","9.7","9.2","7.5","5.9","6","6","5.9","6.4","9.6","8.1","8.9","12.5","8","6.72882524","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","0.8","5.5","9","12.8","18.6","23","29.9","35.6","41","44.4","51.5","65.3","98.15068493","16.2","16.1","15.4","14.5","14.6","14.1","12.6","12.8","16.8","15.7","16.3","20","15.5","9.749410811","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","1.1","6.2","11.8","18","24.1","27.8","33.1","37.2","41.9","44.7","52.7","60.1","98.41324201","21.9","23","20.4","16.7","16.6","16.7","16","16.3","18.1","17.4","19.4","24","18.9","10.21130837","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.1","2.6","5.1","8.1","12.6","16.2","22.1","27.4","34.1","38.1","45.2","49.2","99.38356164","14.2","13.6","9.8","7.9","8","8","7.2","7.8","10.6","10.8","13","15.2","10.5","8.201245006","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","0.3","1.5","2.9","5.3","9.4","13.2","19.8","25.8","31.8","36.2","43.5","50.3","98.85844749","11.9","10.9","8.1","7.5","7.7","5.1","4.7","5.2","7.8","8.5","9.8","11.7","8.2","7.989756155","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","1.3","3.8","6.4","9.7","14.5","18","23.6","28.3","33.6","37.2","44.6","60.3","99.44063927","13.7","13.9","12.2","11.3","11.7","8.9","8.7","8.9","13.8","11.4","13.3","15.1","11.9","8.059930438","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22941971","-79.86277771","209","1HR","-0.2","2.3","3.7","5.6","9","11.9","16.8","21.6","27","30.5","37.9","40.9","99.12100457","8.9","8.7","7.1","7.5","8.3","6.1","6.8","6.4","9","5.9","8.5","10.7","7.8","6.446605299","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","0.6","3.1","5.3","7.9","12.2","15.7","22","27.3","32","35.5","40.4","45.2","99.13242009","11","11.5","9.6","9.2","10.7","8.1","8","8.1","12","10.2","13","13.3","10.4","7.725905387","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0.7","1.8","2.9","4.1","7","9.2","14.6","21.8","33","43","53","58","98.67579909","11.3","11.7","9.5","5.3","4","3.6","3.1","3.9","5.1","6","7.5","11.2","6.8","7.557481377","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0","1.2","2","3","4.8","6.3","9.3","13","17.1","21","35","44","99.22374429","7","6.8","4.6","3.7","3.4","3.3","3.1","2.5","3.2","3.4","5.8","6.2","4.4","4.161982105","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","0.7","2","3.1","4.7","7.4","9.8","14.2","18.8","25.5","29.5","44.2","51.1","98.65296804","11.5","9.8","7.3","7.1","5.7","4.9","3.9","3.6","4.6","6","8.4","8.2","6.7","5.968943637","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","0.4","2","3.1","4.4","6.4","8","11.1","14.7","19.7","23.6","33.3","39.9","99.20091324","8.2","8.2","5.8","5.1","4.8","4.3","3.8","4.4","5","5.3","7.1","7.4","5.8","4.460573803","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0.8","2.1","3.5","5","6.9","8.2","10.1","12.3","15.4","17.9","28.2","31.1","58.57305936","","","","","","5.9","4.6","4.4","5.2","6","6.9","7.2","","","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","-0.3","1.8","3.3","5.5","8.9","11.3","15.5","19.3","23.6","26.9","36.9","44.1","98.97260274","9.2","9.2","6.1","6.1","6","7","5.6","6.7","7.4","8.1","8.4","8.4","7.3","5.856083373","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","0.3","1.2","2","3.2","5.1","6.6","9.5","13.3","20.4","26.4","35.8","40.9","99.18949772","7.3","7","4.5","3.4","3.4","3.3","2.6","3.1","3.7","5","6.4","6.7","4.7","4.701653514","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","0.3","1.2","2","3","4.8","6.6","11.1","16.2","24.7","30.6","47.1","54.1","98.92694064","7.2","7.8","8","3.9","2.9","2.3","2.4","2.5","3.7","4.1","6.6","8.7","5","5.781539389","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","0.4","2.2","3.4","4.8","7.1","9.3","13.9","19","24.2","27","34.3","40.2","99.37214612","8.6","8.3","6.8","6.4","5.5","4.8","4.5","4.7","6.9","6.4","8.7","8.2","6.6","5.457636444","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","-0.6","0.9","1.9","3","5","6.7","10.1","13.3","17.5","20.1","27","36.7","98.72146119","6.3","5.6","4","3.4","3.7","3.3","3.1","3","3.7","4","6","7.1","4.4","4.216336206","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","0.3","1.7","2.8","4.2","6.4","8.4","12.3","16.6","21.7","24.8","33.9","40.4","99.07534247","8.4","7.6","5.3","4.4","5","4.2","3.5","3.7","5.2","5.8","7.9","9.4","5.8","5.049666045","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","0.8","2.4","3.8","5.8","9","12","17.7","23.2","29.9","33.5","49.6","56.3","98.92694064","9.2","9.2","7.6","6.2","7.5","6.5","6.5","6.7","7.9","7.5","9.6","13.5","8.2","7.015594226","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94593811","-78.89492035","155","1HR","0","1.6","3","4.8","7.3","9.4","13.2","17.9","24.3","29.3","37.5","41.3","98.78995434","9","8.7","6","4.8","4.6","5","4.5","4.7","6.4","6.8","8","8.7","6.4","5.64940976","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0","1.4","2.7","4.2","6.6","8.8","12.4","16.6","22.6","27.3","34.5","39","99.10958904","8.3","7.8","4.7","4.5","4.5","3.8","3.3","4.1","5.8","6.2","8.3","9.3","5.9","5.306478844","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","0","0.9","1.6","2.5","4.4","6","10","16.5","26.1","31.3","40","42","99.8630137","7.1","7.6","5.4","3.8","3.1","2.6","2.2","2.5","3.8","3.9","5.2","8.1","4.6","5.789515909","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31446838","-81.54972076","226","1HR","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","0.011415525","","","","","","","","","","","","","","","",""
