*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: NO",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"031101","Kentville","NS","32 Main Street","45.067284","-64.477425","60","1HR","0","0","0.1","0.3","0.4","0.5","0.7","1.1","2.1","2.8","8.3","12.1","98.60730594","0.4","0.2","0.2","0.3","0.5","0.5","0.5","0.3","0.5","0.4","0.4","0.4","0.4","0.606462233","",""
"040104","Fredericton","NB","486 Needham Street","45.957289","-66.645236","10","1HR","0","0","0","0.1","0.2","0.4","0.9","2","4.7","8.5","34.9","44.8","99.64611872","1.4","0.9","0.2","0.2","0.2","0.2","0.1","0.4","0.5","0.5","0.8","1","0.5","2.253383411","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","0","0.1","0.2","0.4","0.6","1.2","2.5","5.9","9.9","32.3","65.6","99.93150685","0.7","0.7","0.2","0.5","0.7","0.9","1.3","0.9","0.7","0.6","0.3","0.6","0.7","2.26410291","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","0","0.1","0.3","0.6","1","3","6.5","11.6","15.1","27.4","56","98.19634703","1.7","1.3","0.8","0.6","0.5","1","1","0.7","0.9","1.7","1.4","2.9","1.2","2.991404082","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","0","0.3","0.5","1","1.6","3.1","5.8","13.1","20.5","51","113","99.89726027","1.3","1.6","0.9","1.1","1.5","1.2","1.8","1.7","2.5","2.1","1.5","1.9","1.6","4.40479054","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","1HR","0","0","0.3","0.5","1.1","1.7","3","5.8","13.5","21.4","48.5","62.8","99.87442922","1.9","2","1.1","0.9","0.9","0.9","0.7","0.9","2.3","1.9","2.6","3","1.6","4.035229017","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","0","0","0.1","0.3","0.5","0.8","1.3","2.2","3.2","19.2","45","99.96575342","0.4","0.4","0.5","0.3","0.2","0.3","0.3","0.2","0.2","0.3","0.6","0.6","0.4","1.22841421","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","0.1","0.4","1","2.1","3.1","5.4","8.2","12.8","17","31.2","47.3","99.9543379","2.9","2.8","1.3","1.8","1.6","1.5","1.6","2","2.9","2.2","2.3","3.2","2.2","3.376333783","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0","0","0.3","0.7","1.5","2.4","4.3","7.7","15.1","22.9","71.4","142.5","98.02511416","4.1","4","1.5","1.4","1.5","1.6","1.3","0.9","1.4","1.7","2.4","2.8","2","5.46424247","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","1HR","0","0.5","1.9","4","8.5","12.7","21.1","32.7","56.1","80.4","163.6","214.2","99.02968037","20.2","15.7","6.7","7.5","6.2","6.1","4.6","4.7","4.8","8.5","10.4","14.1","9.1","15.62345295","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0","0.1","0.2","0.4","0.8","1.5","3.7","8.8","22","33.5","76.5","130.6","98.64155251","5.5","4","1.5","0.7","0.8","0.6","0.7","0.8","1.5","1.4","2.4","4.9","2","6.510656662","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","0","0.1","0.3","0.6","1.2","1.9","3.5","6.4","13.9","23.8","73.8","93.2","96.80365297","4.2","3.3","1.3","1","1.1","1.1","0.9","0.9","1.4","1.8","2.4","2.9","1.8","5.202314191","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0","0.1","0.1","0.3","0.6","1.1","2.2","4.1","8.2","14.1","53.8","97.8","96.09589041","2.2","1.9","0.9","0.6","0.7","0.6","0.6","0.7","0.9","1.2","1.1","2","1.1","3.724011968","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","0","0","0","0.2","0.6","1.9","4.9","12.4","19.8","41.1","59.2","75.17123288","2.2","1.5","0.4","0.4","0.6","0.3","0.3","","","","1.2","2","","","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","0","0.3","0.8","2","3.5","8.9","18.9","38.4","56.7","120.9","203.3","98.15068493","13.8","9.5","2.6","0.9","1.3","1","0.9","1.2","2.9","2.8","3.7","8.7","4","11.13274681","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0","0","0","0.2","0.7","1.2","2.5","5.1","11.6","18.9","58.4","115.5","94.69178082","2.9","2.4","0.8","0.7","0.6","1.3","0.6","0.5","1.4","0.9","1.5","1.4","1.3","4.416320785","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","1HR","0","0","0.1","0.4","1.1","2","4.4","9","19","33.1","78.5","104","97.84246575","4","4.3","1.5","1","1.2","0.9","0.8","1","1.6","2.2","2.9","4.3","2.1","6.389067191","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","0.1","0.6","1.5","3.8","6.2","11.3","17","25.3","34","85.3","131.8","98.84703196","8.4","6.3","4","2.8","2.3","1.8","1.5","2.2","3.8","4.7","6","7.1","4.2","7.541520671","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0","0.1","0.8","2","4.3","6.7","11.9","19.2","32.1","45.7","102.6","159.5","98.67579909","13.7","10.6","3.9","3","1.8","1.6","0.9","1.2","2.9","3.6","6.4","10.2","4.9","9.388204543","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0","0.3","0.9","1.6","3.1","4.5","7.8","13.4","24.9","35.7","94.7","139.5","97.6826484","9.6","5.4","2.9","2","2.3","1.6","1.4","1.8","2.8","3.1","5","6.8","3.7","7.717230084","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0","0","0.2","0.4","0.9","1.4","2.6","4.5","9.6","16.7","55.3","83.9","98.83561644","3.5","2.3","0.9","0.8","0.6","0.5","0.5","0.7","1.2","1.2","1.5","1.9","1.3","3.863184241","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","0","0.2","0.7","1.5","3.5","5.8","10.6","17.3","29.4","41.6","131.1","188.8","98.60730594","9.3","6.7","4.4","2.7","2.3","2.2","1.6","1.9","3","5.5","6.2","7.5","4.4","9.488643436","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0","0","0.1","0.3","0.7","1.2","2.5","4.8","11.1","18.7","48.9","89.2","95.35388128","2.7","2.7","0.7","0.6","0.6","0.6","0.7","0.4","0.9","1.1","2","2.1","1.3","3.900927983","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","0.1","0.4","1","2.8","4.9","9.5","15.1","26.8","46.2","110.5","161.1","97.10045662","7.6","6.4","2.7","2","2","1.6","1.8","1.7","4.1","5","4.5","6.2","3.8","9.17399729","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","0.1","0.2","0.6","1.8","8.6","9.2","10.5","17","17.5","17.5","17.5","17.5","0.262557078","","","","","","","","","","","","","","","",""
"050311","Québec","QC","1465, Rue Felix-Antoine-Savard","46.774167","-71.369722","26","1HR","0.1","0.2","0.4","1.1","1.9","2.7","3.2","3.2","4.4","4.4","4.4","4.4","0.262557078","","","","","","","","","","","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","0","0.1","0.3","0.7","0.9","1.5","2.1","4.3","7","16.9","26.6","90.61643836","0.6","0.4","0.8","","0.9","0.8","1","1.1","0.5","0.3","0.3","0.5","0.7","1.399444756","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","0","0.1","0.2","0.4","0.6","1.1","1.9","4","6.6","30.4","41.9","96.07305936","0.6","0.5","0.3","0.2","0.3","1.3","1","0.5","0.4","0.3","0.6","0.5","0.6","1.872733214","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","0","0.1","0.3","0.7","1.1","2.1","3.6","7.1","11","34.2","62.7","97.85388128","1.4","1.6","0.5","0.7","0.5","0.6","0.5","0.5","1","1.3","1.1","1.9","1","2.517244149","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","-0.1","0.2","0.5","0.8","1.2","1.7","3.1","5.7","12.2","20.5","60","102.8","99.78310502","3.6","3.2","1","1","1.1","0.9","0.7","0.6","0.8","1.6","3.2","3.3","1.7","4.41959177","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","-0.5","0.2","0.7","1.4","2.5","3.7","6.7","11.9","22.7","33.8","79.7","155.8","95.51369863","6.1","3.9","3.3","2.9","2","1.4","1.1","1.2","2.2","3.8","4.4","5.6","3.2","7.01256503","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","-0.1","0.1","0.3","0.7","1.6","2.5","5","10.2","23.4","34.7","80.5","176.6","99.49771689","4","3.1","2.9","2.5","1.6","1","1","1.1","1.9","3.1","3.4","5","2.6","6.996457304","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","-0.2","-0.1","0","0.1","0.4","0.7","1.2","2","3.7","6.4","29.7","64.5","99.07534247","1.8","0.9","0.5","0.3","0.3","0.1","0.1","0.1","0.2","0.4","0.6","1","0.5","1.862848192","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","-1.3","0.1","0.5","1.2","2.6","4","6.7","11","21.3","34.5","78.6","109","99.10958904","5.1","4.9","2.1","2.9","1.6","1.5","1.3","1.4","2.4","3.9","4.4","5.6","3.1","6.626851516","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","-0.4","-0.1","0.7","2.4","5.7","9.1","15.7","27.1","52.8","71.3","129.8","165.9","99.49771689","7.5","9.2","5.3","5.6","5.3","4","3.5","3.7","5.7","9","8.3","13.1","6.7","13.40917634","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66417","-79.38722","105","1HR","0.1","0.5","0.8","1.1","1.9","2.6","4.3","7.2","13.1","19.3","47.9","77.8","99.28082192","2.9","2.5","1.4","1.9","2.3","1.9","1.6","1.7","1.9","2.9","2.4","3.1","2.2","3.918231451","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","-0.5","-0.2","-0.1","0.1","0.5","1.1","3.1","7.5","17.6","30.7","77","106.5","99.41780822","1.9","2.1","0.7","0.9","1","0.8","0.7","1","1.4","2.5","2","4","1.6","6.128938569","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","-0.6","-0.1","0.6","1.9","4.4","7.1","12.9","21.7","40","58.3","120.5","151.3","99.53196347","7.4","7.5","3.4","5","5","4","2.7","2.6","4","7.2","6.4","9.2","5.4","11.09127229","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","-0.2","0.5","2.3","11","26.2","37.2","54.8","70.2","93.2","111.7","180.7","250.5","97.9109589","19.8","23.2","22.1","22.3","16.6","17.1","14.6","16.4","17.3","25.8","26.8","25.8","20.6","25.56332493","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","-0.7","-0.5","0","0.6","1.6","2.7","5.3","10","24","37","81.9","102.7","98.53881279","4.6","3.9","1.6","3","1.5","0.4","0.4","0.4","1","3.2","3.2","5.9","2.4","6.876911748","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","-0.7","0","0.2","0.3","0.9","1.5","3.8","8.5","23.5","37.2","98.2","150.7","99.79452055","2.5","2.3","1.7","1.9","1.1","0.9","0.7","0.8","1.5","3.1","4.6","5","2.2","7.741203509","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","-0.5","0.1","0.4","1.1","2.7","4.6","8.7","14.3","29","46.9","141.9","179.4","99.74885845","4.9","3.2","2.6","2.8","4.1","3.1","1.8","1.7","3.3","4.4","5.6","9","3.9","10.34371581","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","1HR","-0.2","-0.1","0.1","0.3","0.9","1.4","2.6","4.7","9.2","15.3","35.1","79","99.15525114","1.4","1.6","1","0.7","1.3","0.8","0.4","0.7","0.8","1.3","1.3","2.6","1.2","3.296527453","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","-1.2","0","0.7","1.4","2.6","4.1","8.2","16.3","38.1","59.3","113.1","171","99.16666667","5.3","3.3","4.5","4.1","4.1","2.2","1.5","1.1","3","3.8","7.1","9.5","4.1","10.56866662","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","0.2","0.3","0.6","0.9","1.5","2.2","4.1","7.9","15.7","26.9","77.7","147.4","98.78995434","4.7","5.2","1.5","1.8","1.1","0.9","0.8","1.2","1.4","1.7","2.9","4.2","2.3","5.979879202","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","-0.1","0.1","0.2","0.5","1.1","1.6","2.8","4.7","7.6","10.3","23.1","45.9","99.6803653","2.6","2.3","1.3","1.1","0.9","0.6","0.6","0.5","0.4","1","1.5","1.6","1.2","2.127365151","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0","0.4","0.7","1.2","2.4","4.5","10.5","17.1","27.7","36.5","69.2","95.5","98.84703196","7.7","6.5","4.7","4.9","2.9","1.7","1.4","1.6","1.8","3.9","3","5.8","3.8","7.310067614","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","-0.5","-0.2","0","0.2","0.5","0.8","1.6","3","7.3","11.9","30.9","46.9","98.74429224","1.6","1.4","0.7","0.6","0.7","0.2","0.5","0.2","0.8","0.8","0.6","0.9","0.8","2.501706483","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","-0.1","0.1","0.2","0.4","0.8","1.3","2.3","3.9","6.8","9.8","28","48.5","99.40639269","1.2","1.1","0.6","0.7","1.1","1.1","1.2","0.9","1.1","1.3","1","1.1","1","2.24047796","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0","0.5","0.7","1","1.5","2","3.5","5.8","10.4","16","39.9","75.3","99.18949772","2.9","3","1.5","1.2","1.3","1","1.2","1.2","1.3","2.4","2.5","2.7","1.8","3.251440845","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","-0.5","-0.2","0","0.2","0.5","0.8","1.6","3.2","7.8","13.6","44.7","87.7","98.80136986","2","1.7","0.1","0.3","0.5","0.2","0","0.1","0.5","0.6","0.9","2.8","0.8","3.153158345","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","-0.9","-0.5","0.1","0.3","0.5","0.7","1.5","3.7","12.4","29.2","103.8","213.7","99.07534247","3.8","2.3","1.3","0.7","0.6","0.6","0.5","0.4","0.2","0.1","1.3","3.6","1.3","7.161496383","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","-0.6","-0.3","0","0.2","0.7","1","1.9","3.3","7.6","12.3","34.5","65","99.12100457","1","0.9","0.6","0.9","0.6","0.4","0.1","0.1","0.6","0.9","1.7","2.4","0.8","2.792916377","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","-0.2","-0.1","0","0.2","0.5","0.9","2.3","4.6","9.6","14.7","37","58.9","99.24657534","1.6","1.3","0.9","0.7","0.8","0.6","0.6","0.6","0.9","1","0.7","2.3","1","3.135857445","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","-0.2","-0.1","0.1","0.3","0.6","0.8","1.6","2.9","7.2","14","40.5","68.1","98.55022831","1.5","1.2","0.6","1.2","0.5","0.3","0.2","0.3","0.4","1","0.9","2.3","0.9","3.007072034","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0.1","0.4","0.5","0.7","1.2","1.8","3.5","6.2","13.4","22.2","56.4","73.6","99.7716895","2.1","3","1.4","1.5","1.7","1.3","1.1","1.1","2","2.3","1.6","2.8","1.8","4.36066427","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","-9.7","0.1","0.3","0.6","0.9","1.1","1.8","2.9","5.4","8.1","20.9","41.4","89.38356164","","1.2","0.5","0.5","0.7","0.5","0.6","0.5","1.1","1.5","1.4","1.4","0.9","1.795948725","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","-0.1","0.1","0.2","0.4","0.6","0.9","1.8","3.3","10","22.7","66","95.1","99.21232877","2","1.9","0.7","1.2","0.8","0.4","0.3","0.4","0.7","1.7","1.1","3.3","1.2","4.495482384","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","0.2","0.5","0.8","1.2","1.7","3","5.4","11.9","20.1","56.9","86.6","99.61187215","2.9","4.5","1.1","1.5","1.2","1","0.5","0.7","1.2","1.3","2.4","2.5","1.7","4.194608204","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","-0.2","0","0.2","0.4","0.5","0.6","1","1.4","2.1","2.9","7.9","13.5","99.64611872","0.5","0.7","0.5","0.5","0.6","0.7","0.7","0.6","0.4","0.3","0.2","0.3","0.5","0.634274458","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","-0.7","-0.3","0.2","0.7","1.9","3.2","5.9","10.2","21","34.8","91.1","139.8","99.38356164","4.4","3.4","1.3","1.8","1.7","1.3","1","1.2","2.4","3.6","3.9","5.6","2.6","7.161470458","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","-0.2","-0.1","0","0","0.1","0.2","0.6","1","1.9","2.8","9.2","11.9","98.49315068","0.5","0.4","0.1","0.1","0.2","0.1","0.2","0.2","0.1","0.1","0.1","0.4","0.2","0.633048876","",""
