*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/4/2026"
"",""
"Annual Summary Report",""
"Pollutant: SO2",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","0","0","0","0.6","2.5","9.5","18","28.9","34.8","78.9","99.2","98.57695811","0.1","0.2","0.2","1.6","4.6","6.8","7.9","5.7","5.2","1.1","0.4","0.4","2.9","7.605103636","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","0","0","0","0.1","0.2","0.5","1.5","5.4","11.3","26.1","42","97.88251366","0.9","2","0.5","0.5","0.3","0.1","0","0","0.2","0.1","0.2","0.3","0.4","2.154850511","",""
"040208","Saint John","NB","111 Champlain Drive","45.291218","-66.00305","47","1HR","0","0","0","0","0.1","0.2","0.6","2.2","7.7","14.9","48.7","86.9","99.70400729","1","0.4","0.3","0.4","0.9","0.4","0.3","0.7","0.2","1.4","0.7","0.9","0.6","3.352641049","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","0","0.1","0.2","0.3","0.4","0.6","1","2","3.6","10.8","25.1","98.17850638","0.7","0.4","0.3","0.3","0.7","0.2","0.2","0.3","0.2","0.3","0.3","0.3","0.3","0.811698847","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","0","0.1","0.3","0.7","1.5","5.6","12","22.1","31.7","64.4","124.8","91.39344262","1.7","2.4","1.8","2.1","1.3","1.7","0.7","1.1","0.7","2.2","8","1.9","2.2","6.447290686","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0","0","0.2","0.4","0.8","1.2","2.4","4.4","10","14.7","36","72.3","94.3647541","0.6","1.5","1.6","0.9","1.9","1.1","1.1","","0.9","1.8","1","0.6","1.2","3.145883676","",""
"050124","Montréal","QC","7650 Boul. Châteauneuf","45.602846","-73.558874","51","1HR","0","0","0","0.1","0.3","0.6","1.7","3.5","6.9","10","20.9","29.2","90.1867031","0.4","0.8","0.7","0.7","1.5","0.6","0.4","","","0.5","0.4","0.6","","","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","0","0","0","0","0.1","0.5","1","1.7","2.4","6.2","15.5","87.43169399","0.3","0.3","0.2","0.1","0.2","0.2","0.1","0","","0.1","0.1","0.2","0.2","0.529544123","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","0","0","0.1","0.2","0.5","1","2","3.5","4.7","10.4","13.4","99.8064663","0.3","0.7","0.3","0.3","0.4","0.5","0.4","0.4","0.5","0.4","0.3","0.4","0.4","0.95554478","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0","0","0","0","0.2","0.4","0.8","1.5","2.7","3.7","8.8","15","99.70400729","0.2","0.7","0.3","0.3","0.4","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.773412992","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.011384335","","","","","","","","","","","","","","","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","0","0","0","0.1","0.1","0.2","0.4","0.9","1.3","3.4","7.1","99.40801457","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.2","0.1","0.289373594","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","1HR","0","0","0","0.1","0.2","0.4","0.7","1","1.5","2.2","6.1","12.2","99.46493625","0.1","0.2","0.1","0.1","0.1","0.3","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.521779981","",""
"050604","Rouyn-Noranda","QC","1570 Rue Paradis","48.234087","-78.982778","289","1HR","0","0.1","0.1","0.1","0.3","0.9","1.6","7.4","23.2","37.3","75.6","274.3","97.39298725","1.9","1.9","1.4","0.9","1.6","0.9","2.3","1.5","1.7","1.6","3.2","1.6","1.7","7.525501767","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.357175","-72.546187","12","1HR","0","0.1","0.1","0.2","0.2","0.3","0.6","1.1","2.7","5.2","16.1","45.4","98.94125683","0.2","0.7","0.4","0.5","0.7","0.5","0.2","0.3","0.5","0.4","0.2","0.2","0.4","1.259026022","",""
"050902","Saguenay","QC","2885 Berthier (Arvida), Jonquiere","48.43389","-71.18454","93","1HR","0","0.1","0.2","0.6","2.5","7","21.5","37.6","52.6","60.7","78.6","129.2","99.71539162","4.1","5.8","8","8.1","10","5.5","2.6","2.2","7","6.3","3.9","9.8","6.1","12.93400285","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","0","0","0","0.1","0.2","0.4","0.8","2.1","3.8","11","26.9","99.62431694","0.3","0.4","0.3","0.2","0.4","0.1","0.1","0.1","0.1","0.1","0.2","0.7","0.2","0.880115947","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","0","0","0","0.1","0.1","0.3","0.5","0.9","1.4","6.7","10.3","99.8064663","0.1","0.3","0.1","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.407600791","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","0","0","0.1","0.2","0.3","0.7","1.4","3.2","5.2","11.7","23.5","99.21448087","0.4","0.4","0.4","0.4","0.6","0.4","0.2","0.2","0.2","0.6","0.1","0.3","0.3","0.992727085","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","0","0","0.1","0.2","0.3","0.5","1","2.2","4.7","6.6","13.1","17.1","99.1575592","0.5","0.5","0.4","0.5","0.6","0.5","0.3","0.4","0.4","0.5","0.6","0.9","0.5","1.234524432","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0","0","0","0","0.1","0.1","0.2","0.3","0.6","1.1","4.4","10.9","97.91666667","0","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.2","0.1","0","0.1","0.307729375","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.6","0.8","2.9","7.3","98.44034608","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.202127902","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0","0","0","0.1","0.1","0.1","0.2","0.4","0.6","0.9","2.9","6.4","97.80282332","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.207539793","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0","0.2","0.3","0.5","1.2","2.6","10.3","19.9","31.2","38.1","62.8","77","99.18032787","0.7","2.9","3.7","5.9","7.4","5","3.2","2.2","5.8","1","1.2","1","3.3","7.733602236","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132","-79.88941","195","1HR","0","0","0","0.2","0.9","2.3","7.1","14","22.7","28","43.5","54.2","98.9640255","0.5","1.9","2.7","4.6","5.2","3.5","1.7","1.3","4.5","0.7","0.7","0.5","2.3","5.532874379","",""
"060610","Sudbury","ON","Applegrove St. / Birch St.","46.49194","-81.00311","271","1HR","0","0","0","0.1","0.3","0.5","1.4","3.9","8.4","12.9","24.3","48.2","99.22586521","1.4","1.3","0.6","0.6","0.4","0.4","1.1","0.9","0.5","0.3","1","0.5","0.8","2.40178267","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","0","0","0","0","0.1","0.3","0.7","2.9","5.2","11.3","16.7","94.56967213","0.5","0.2","0.1","0.1","0.2","0.1","0.3","0.1","0.1","0.1","0.3","0.5","0.2","0.938681228","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0","0.1","0.3","0.4","0.7","1","2.2","5.2","12.6","20.5","55.3","85.8","99.05510018","0.6","1.6","2.5","2.7","1.9","1.3","1.5","1.1","0.9","0.9","0.7","0.7","1.4","4.379883329","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0","0.1","0.2","0.2","0.4","0.6","1.9","6.2","16.6","24.7","44.8","63.8","98.89571949","0.9","2","0.9","1.8","1.3","1.5","1.2","0.5","0.8","2.5","1.1","1.1","1.3","4.311774824","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","0","0.1","0.2","0.3","0.4","0.5","0.7","1.2","2.5","3.8","7.2","14.1","97.17668488","0.4","0.6","0.5","0.8","0.7","0.4","0.3","0.3","0.5","0.3","0.2","0.3","0.4","0.677843608","",""
"067001","Milton","ON","1120 Main St East","43.52965","-79.862449","206","1HR","0.1","0.2","0.2","0.2","0.3","0.4","0.6","0.8","1.3","1.7","4.6","7.1","98.82741348","0.2","0.4","0.3","0.4","0.4","0.4","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.35073499","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799","-97.14653","229","1HR","0","0","0.1","0.1","0.1","0.2","0.3","0.5","0.7","0.8","2.1","4.9","84.30100182","0.2","0.3","","","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.197727714","",""
"070301","Flin Flon","MB","143 Main Street","54.76852","-101.87747","339","1HR","0","0","0","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.5","0.6","70.26411658","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","","","","","","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","0","0.1","0.1","0.2","0.3","0.3","0.5","0.8","1.3","2.1","8.4","31.6","98.13296903","0.3","0.3","0.4","0.4","0.3","0.3","0.4","0.4","0.3","0.3","0.1","0.1","0.3","0.65303373","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.6","0.7","94.46721311","0.1","0.1","0.1","0.1","","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.1","0.06179209","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","1HR","0","0","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.5","0.9","96.36839709","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.065041222","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","1HR","0","0.1","0.1","0.2","0.4","0.6","1.1","2.9","8.1","14.8","57.5","160.7","98.45173042","0.6","0.5","0.8","1.5","0.8","0.8","0.8","0.5","1.7","0.7","1.7","0.6","0.9","4.022320738","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","1HR","0","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.5","0.7","1.3","2.7","98.94125683","0.3","0.1","0.2","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0.2","0.2","0.125444356","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.834566","-108.403332","425","1HR","0","0","0","0.1","0.1","0.2","0.3","0.5","0.9","1.3","3","5.5","99.20309654","0.3","0.2","0.2","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.2","0.2","0.2","0.26494942","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54823","-113.36811","670","1HR","0","0","0.1","0.3","0.5","0.8","1.7","3.9","8.7","12.4","23.2","47.5","94.62659381","0.6","0.8","0.8","0.7","1","0.7","1.4","1.2","0.9","0.8","0.7","0.6","0.9","2.321416118","",""
"090132","Edmonton","AB","4946-89 Street","53.486","-113.4646","682","1HR","0","0","0","0.1","0.3","0.4","0.9","1.9","5.4","9.1","22.8","57.3","64.51502732","","","","","0.3","0.4","0.7","0.7","0.3","0.4","0.7","0.8","","","",""
"090133","Edmonton","AB","13915 115 Avenue Nw","53.564411","-113.562583","670","1HR","0","0","0","0.1","0.2","0.3","0.5","0.8","1.3","2.3","8.3","20.5","94.92258652","0.3","0.3","0.3","0.1","0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.636707311","",""
"090134","Sherwood Park","AB","Ottwell House Park","53.532092","-113.320983","709","1HR","0","0","0.1","0.3","0.7","1.3","3.6","7.1","13.6","19.6","41.3","65.9","94.5582878","1","2","1","1.5","1.7","2","1.5","1.2","1.8","1.4","1.1","1","1.4","3.80500264","",""
"090135","Ardrossan","AB","3 Avenue","53.554691","-113.144905","707","1HR","0","0","0.1","0.2","0.3","0.5","1.2","3.2","6.9","9.5","21.1","36.9","94.54690346","0.8","1.5","0.5","0.6","0.5","0.4","0.6","0.6","0.5","0.6","0.6","0.9","0.7","1.883896939","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.626908","-113.611883","681","1HR","0","0","0","0.1","0.3","0.4","0.7","1.1","2.1","3.2","8.4","19.1","94.76320583","0.3","0.3","0.3","0.1","0.3","0.2","0.3","0.4","0.2","0.5","0.4","0.5","0.3","0.723028663","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.4978","-113.527","671","1HR","0","0","0","0.1","0.2","0.4","0.7","1.2","2.8","4.9","14.4","36.2","94.62659381","0.3","0.5","0.5","0.2","0.2","0.2","0.4","0.3","0.2","0.3","0.4","0.5","0.3","1.154980329","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.955122","-113.969742","1032","1HR","0","0","0.1","0.2","0.3","0.4","0.7","1","1.5","1.9","3.6","6.1","95.08196721","0.4","0.3","0.2","0.1","0.1","0.2","0.3","0.2","0.2","0.4","0.4","0.6","0.3","0.385400567","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867","-113.79352","858","1HR","0","0","0","0.1","0.2","0.2","0.3","0.5","0.8","1","2.8","4.4","94.71766849","0.3","0.2","0.2","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.2","0.1","0.228469027","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095","-113.765439","907","1HR","0","0","0.1","0.3","0.6","0.8","1","1.3","1.8","2.4","5.5","15.8","94.62659381","0.6","0.5","0.4","0.3","0.2","0.4","0.3","0.5","0.5","0.6","0.5","0.5","0.4","0.580767209","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893","-110.68116","709","1HR","0","0","0","0","0.1","0.1","0.2","0.3","0.4","0.6","1.7","6.8","94.86566485","0.2","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.156243636","",""
"090502","Lethbridge","AB","28 Street & 12 Avenue N.","49.71621","-112.8006","918","1HR","0","0","0","0","0","0","0.1","0.2","0.3","0.5","1","3.1","94.23952641","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0.099167849","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.69874","-113.22285","628","1HR","0","0","0","0","0","0","0.3","0.8","1.9","3.5","15.4","42","97.93943534","0.1","0.1","0.3","0.2","0.1","0.2","0.3","0.1","0.3","0.2","0.1","0.1","0.2","1.005135324","",""
"090603","Fort Saskatchewan","AB","100 Ave East Of 109st.","53.71622","-113.19994","620","1HR","0","0","0","0","0.3","0.6","1.6","3.2","6","8.4","21.2","66.9","98.21265938","0.4","0.5","0.7","0.3","0.3","0.4","1.2","1.5","0.6","0.6","0.7","0.4","0.6","2.060972311","",""
"090607","Gibbons","AB","Behind 4807 50 Ave","53.827241","-113.327174","673","1HR","0","0","0","0.2","0.4","0.5","0.9","1.6","2.9","4.4","12.4","28.5","95.21857923","0.5","0.4","0.5","0.3","0.3","0.4","0.5","0.5","0.3","0.4","0.5","0.5","0.4","1.000805621","",""
"090608","Redwater","AB","4704-49 Ave","53.95183","-113.105857","627","1HR","0","0","0.1","0.3","0.6","0.8","1.2","1.9","3.3","5","12.8","19.1","98.28096539","0.6","0.3","0.6","0.4","0.3","0.3","0.8","0.6","0.7","0.8","0.9","0.7","0.6","1.01157662","",""
"090609","Bruderheim","AB","5321 48 Street","53.805629","-112.925851","630","1HR","0","0","0","0","0.3","0.7","1.7","2.7","4.5","6","15.4","34","98.25819672","0.6","0.8","0.4","0.4","0.3","0.4","0.9","0.4","0.7","0.5","0.4","0.7","0.5","1.322971025","",""
"090701","Fort Mcmurray","AB","Macdonald Dr.","56.73341","-111.39047","260","1HR","0","0","0.1","0.1","0.2","0.4","0.8","2.1","4.6","6.9","17.3","38.6","95.03642987","0.5","1","0.6","0.4","0.2","0.3","0.8","0.4","0.3","0.4","0.5","0.3","0.5","1.478733357","",""
"090702","Fort Mcmurray","AB","Timberlea Subdivision","56.75139","-111.47662","355","1HR","0","0","0.1","0.2","0.4","0.7","2","4","7.5","10.5","22.1","35.9","94.9795082","1.6","1.5","0.9","0.7","0.5","0.6","0.9","0.5","0.4","0.5","0.8","0.7","0.8","2.052756831","",""
"090801","Fort Mckay","AB","Main Street","57.18941","-111.6405","268","1HR","0","0","0","0.1","0.3","0.6","2.1","5.1","10.7","14.4","29.3","53.3","94.77459016","0.9","0.8","2","0.8","0.5","0.6","1.2","1.5","0.9","0.6","0.3","1","0.9","2.790613639","",""
"090802","Fort Mckay","AB","Lower Camp","57.02681","-111.5007","247","1HR","0","0","0.1","0.3","0.8","1.7","5.6","13.8","32.9","55","142.7","327.3","94.96812386","1.3","2.1","3.4","2.9","1.6","3.4","2.9","3.7","2.8","6.9","3.5","1.8","3","11.53353813","",""
"090804","Fort Mckay","AB","Mannix","56.96791","-111.4824","331","1HR","0","0","0.1","0.2","0.6","1.5","5.4","10.8","21.1","30.4","61.8","106.5","94.18260474","2.4","3.9","2.8","3.1","2","1.4","2.3","1.3","1","1.9","1.2","1","2","5.799663443","",""
"090805","Fort Mckay","AB","Buffalo Viewpoint","56.99647","-111.59295","336","1HR","0","0","0","0.1","0.3","0.4","1","2.9","8","13.2","45.2","92.5","95.17304189","0.7","0.9","0.7","0.9","0.5","1.3","1.4","1.1","0.4","0.5","0.3","0.2","0.7","3.231049487","",""
"090806","Fort Mckay","AB","4-13-094-11 W4","57.1492","-111.6424","342","1HR","0","0.2","0.3","0.4","0.7","0.9","2.1","5.2","10.9","15","26.2","130","95.13888889","0.9","1.1","1.8","1.1","0.9","1","1.6","1.9","1.2","0.9","0.6","1.2","1.2","3.090428466","",""
"090807","Wapasu","AB","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","1HR","0","0","0","0","0.2","0.5","1.8","4.5","8.2","10.7","20.4","43.1","94.69489982","1","1.3","0.5","0.5","0.3","0.4","1.1","0.4","0.7","0.9","0.6","1.1","0.7","2.145836203","",""
"090808","Conklin","AB","1-33-076-08 W4","55.621408","-111.17269","673","1HR","0","0","0.1","0.2","0.3","0.5","0.8","1.2","2","2.8","5.8","11.9","93.89799636","0.7","0.5","0.5","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.5","0.3","0.581327439","",""
"090809","Conklin","AB","Father Mercredis Trail","55.632331","-111.078872","562","1HR","0","0","0.1","0.2","0.3","0.4","0.6","1","1.6","2.3","4.9","6.1","94.19398907","0.5","0.4","0.5","0.2","0.2","0.1","0.2","0.2","0.1","0.2","0.3","0.5","0.3","0.457053611","",""
"091101","Elk Island","AB","National Park","53.68238","-112.86812","714","1HR","0","0","0","0","0.1","0.3","0.9","1.8","3.3","4.4","10.7","72.4","97.98497268","0.6","0.6","0.3","0.3","0.2","0.3","0.3","0.1","0.3","0.2","0.2","0.5","0.3","1.217837492","",""
"091501","Beaverlodge","AB","Beaverlodge Research Farm","55.19634","-119.39682","762","1HR","0","0","0.1","0.2","0.5","0.9","1.7","2.8","4.3","5.7","9.9","65.8","95.10473588","1.6","1","0.9","0.3","0.4","0.5","0.3","0.4","0.3","0.4","0.8","0.9","0.6","1.350044412","",""
