*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/4/2026"
"",""
"Annual Summary Report",""
"Pollutant: NO_ALL",""
"Units: Unknown",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","1HR","0","0","0","1","1","1","2","3","5","9","33","41","78.11930783","1","2","1","1","1","1","1","1","1","","","","","","",""
"030901","Pictou","NS","91 Beeches Road","45.681744","-62.696575","12","1HR","0","0","0","0","0","0","1","1","1","2","9","13","98.98679417","0","0","0","1","0","0","1","0","0","0","0","0","0","0.509950114","",""
"031101","Kentville","NS","32 Main Street","45.067284","-64.477425","60","1HR","0","0","0","0","0","0","1","1","1","2","5","14","97.30191257","0","0","0","0","0","0","0","0","0","0","0","0","0","0.433472257","",""
"040104","Fredericton","NB","486 Needham Street","45.957289","-66.645236","10","1HR","0","0","0","0","0","1","1","2","3","4","13","83","96.86930783","1","0","0","0","1","0","0","0","1","1","0","0","0","1.446614635","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","0","0","0","0","1","2","3","6","10","19","50","99.92030965","0","0","0","0","1","1","2","1","1","1","0","0","1","1.903164808","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","0","0","0","0","1","2","5","9","12","20","29","99.7723133","1","2","1","1","0","1","0","0","1","1","1","1","1","2.235264708","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","0","0","0","1","2","4","7","17","25","53","107","99.73816029","3","2","1","1","2","1","1","2","2","2","1","2","2","4.633688643","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","1HR","0","0","0","0","1","1","2","4","8","13","39","48","98.57695811","1","1","1","1","1","1","1","1","1","1","1","1","1","2.795962716","",""
"040901","St. Andrews","NB","Marine Science Drive, Route 127","45.086912","-67.074036","25","1HR","0","0","0","0","0","0","0","0","1","1","5","26","99.69262295","0","0","0","0","0","0","0","0","0","0","0","0","0","0.508161667","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","0","0","0","0","0","1","1","2","3","19","34","99.72677596","0","0","0","0","0","1","0","0","0","0","0","0","0","1.122641263","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","0","0","1","2","2","4","7","11","13","26","59","99.81785064","2","3","2","1","1","2","1","1","1","2","2","2","2","2.784761531","",""
"041601","Miramichi","NB","15 Gretna Green Drive","47.025671","-65.520487","24","1HR","0","0","0","0","0","0","0","0","1","2","6","13","98.55418944","0","0","0","0","0","0","0","0","0","0","0","0","0","0.462232617","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0","0","0","0","1","1","3","5","9","13","35","45","99.14617486","1","2","1","1","1","1","1","1","2","2","1","1","1","2.679742599","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","1HR","0","1","2","4","8","12","19","28","41","50","79","95","95.91302368","9","10","6","4","5","6","6","7","8","10","10","10","7","10.23121257","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0","0","0","0","1","1","2","5","10","16","40","55","95.10473588","","3","1","1","1","0","0","1","1","1","1","2","1","3.185254244","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","0","0","0","0","1","1","2","5","9","14","41","82","98.52003643","2","1","1","1","1","1","1","1","1","2","1","2","1","3.142567517","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0","0","0","0","0","1","2","3","6","10","29","105","87.37477231","1","2","1","0","1","0","1","1","1","1","","","","","",""
"050124","Montréal","QC","7650 Boul. Châteauneuf","45.602846","-73.558874","51","1HR","0","0","1","1","3","4","7","11","19","25","45","81","91.59836066","4","4","2","1","2","2","2","3","3","3","3","4","3","4.86441635","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","0","0","0","0","1","2","3","7","11","27","51","98.3492714","1","1","1","1","1","1","1","1","1","1","1","1","1","2.170559886","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","0","0","1","2","3","6","10","21","32","63","164","97.09699454","3","5","3","2","2","1","1","2","2","3","3","6","3","6.045836306","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0","0","0","0","0","1","1","3","6","9","24","40","92.50910747","1","1","1","0","0","0","0","0","","1","1","1","1","1.922321608","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","0","0","1","2","3","6","11","16","21","36","45","93.79553734","4","3","2","1","2","1","1","1","2","2","3","5","2","4.09067745","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0","0","1","1","3","4","7","12","19","27","46","74","81.97859745","5","5","3","2","1","1","1","","","3","4","6","","","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0","0","1","1","2","3","6","10","17","23","53","83","96.90346084","3","4","2","2","1","1","1","2","3","2","2","5","3","4.7639101","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0","0","0","0","1","1","2","4","8","12","37","146","99.53324226","1","1","1","0","0","0","1","2","1","1","1","2","1","3.128377179","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","0","0","0","1","2","4","7","12","19","28","54","81","94.89981785","4","4","3","2","3","1","1","2","3","3","3","5","3","5.523710453","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0","0","0","0","1","1","2","4","7","9","20","29","85.83788707","1","2","1","0","1","0","0","1","1","1","1","","1","1.834009393","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","0","0","1","2","3","7","11","17","23","60","102","92.88479053","2","2","3","3","2","1","1","2","3","3","2","3","2","5.159426895","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","0","0","0","0","1","1","2","4","9","15","37","100","99.08925319","1","2","1","0","1","0","0","1","1","2","1","1","1","3.051099484","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","1HR","0","0","1","4","7","10","16","22","31","40","69","96","98.17850638","7","8","5","4","4","6","6","6","7","9","7","7","6","8.3154008","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.357175","-72.546187","12","1HR","0","0","0","1","1","1","3","5","8","14","22","29","32.06967213","","","","","","","","","1","1","1","1","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","0","0","0","0","0","1","1","2","3","9","18","99.49908925","0","0","0","0","0","0","0","0","0","0","0","0","0","0.729285995","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","0","0","0","0","0","1","1","3","4","17","42","98.42896175","0","0","0","0","0","1","1","0","0","1","0","0","0","1.180837757","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","0","0","0","0","1","1","2","5","7","20","39","98.44034608","1","1","1","0","0","0","0","1","1","1","0","1","1","1.524908456","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0","0","0","0","1","1","2","3","5","7","23","50","97.83697632","1","1","1","0","0","0","0","1","1","1","1","1","1","1.78642761","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","0","0","1","2","2","4","6","12","20","47","70","99.1575592","3","3","2","2","1","1","1","1","1","4","2","3","2","4.038628515","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","0","0","0","1","1","2","3","7","17","30","83","121","99.07786885","3","4","1","1","1","1","1","1","1","4","2","2","2","6.21567291","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","0","0","0","0","0","1","1","2","3","4","13","18","99.18032787","1","1","1","0","0","0","0","0","1","1","1","1","1","0.881822151","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","0","0","1","1","2","3","6","11","29","47","106","222","98.03051002","4","9","4","2","2","2","2","1","3","5","4","5","3","9.375018928","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0","0","1","2","4","7","13","26","51","69","127","174","97.5068306","5","11","5","4","3","2","3","4","8","12","6","8","6","13.17327623","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","0","0","1","1","1","2","4","9","23","33","70","92","98.41757741","2","6","2","2","1","1","2","2","3","3","2","2","2","6.15994447","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","0","0","1","2","5","7","13","24","44","64","159","212","99.64708561","5","9","7","5","4","3","4","4","7","10","6","8","6","12.89979739","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0","1","2","9","20","30","45","62","87","112","178","234","98.23542805","15","26","16","14","13","9","13","15","18","26","22","21","17","23.24000432","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0","0","0","1","1","2","4","8","22","42","94","118","98.64526412","3","7","3","2","1","0","1","1","1","4","3","4","2","7.963334767","",""
"060445","Toronto","ON","55 John Street","43.64543","-79.38908","85","1HR","0","1","2","3","6","7","12","17","30","44","108","228","94.18260474","6","7","7","6","8","6","4","5","7","5","5","7","6","9.247353072","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","0","0","0","0","1","2","4","9","21","36","78","103","99.1575592","2","6","2","2","1","1","1","1","2","2","3","3","2","6.652467737","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0","0","1","1","2","3","6","11","23","39","80","100","98.85018215","3","6","3","3","3","2","2","1","3","2","2","4","3","6.973677072","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","0","0","0","1","2","3","7","14","31","44","72","89","98.14435337","3","8","3","3","3","2","1","1","3","3","4","4","3","7.596176734","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132","-79.88941","195","1HR","0","1","1","2","3","4","7","11","19","27","55","79","98.97540984","4","5","4","4","4","2","2","2","3","2","3","3","3","4.981024293","",""
"060610","Sudbury","ON","Applegrove St. / Birch St.","46.49194","-81.00311","271","1HR","0","0","0","0","1","1","3","5","12","19","42","95","99.1575592","2","3","1","1","1","0","0","0","2","2","2","3","1","3.698705264","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","0","1","1","1","2","3","5","9","12","23","39","97.64344262","3","3","2","1","1","1","1","1","1","1","2","3","2","2.249451657","",""
"060807","Thunder Bay","ON","615 James Street South","48.37303","-89.29157","197","1HR","0","0","0","0","1","2","4","9","15","21","49","97","26.62795993","","","","","","","","","","2","2","1","","","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0","0","1","1","2","4","8","15","26","32","55","92","72.62067395","6","6","4","4","3","2","2","2","2","","","","","","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","0","0","0","0","1","1","2","3","7","12","52","99","98.71357013","1","3","1","1","1","0","0","0","0","2","1","1","1","3.361286594","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0","0","0","0","0","1","1","2","4","6","16","31","99.48770492","1","1","0","1","1","0","0","0","0","1","0","0","1","1.394438013","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0","0","0","1","1","1","2","4","7","12","38","60","98.91848816","1","2","1","1","1","1","1","1","1","2","1","1","1","2.642747953","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","0","0","0","0","1","1","1","2","6","10","30","45","99.13479053","1","1","1","1","0","0","0","1","1","1","1","1","1","2.042086486","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","0","0","0","0","1","2","2","4","12","21","65","93","96.03825137","1","3","2","0","0","0","2","1","1","2","2","2","1","4.553711715","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","0","0","0","0","0","1","1","3","10","23","63","94","99.14617486","1","5","1","1","1","0","0","0","1","1","1","1","1","4.585926665","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0","0","0","0","1","1","1","3","6","9","24","43","97.56375228","1","1","1","1","1","1","1","1","1","1","1","1","1","1.848029912","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0","0","0","0","0","1","1","3","7","15","47","76","99.18032787","1","2","1","1","0","0","0","0","1","1","1","1","1","3.357763937","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0","0","0","0","1","1","3","6","13","20","50","77","99.12340619","2","3","1","1","1","1","1","1","2","1","1","2","1","3.927064107","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222","-78.9125","49","1HR","0","0","0","0","1","1","1","2","4","6","14","20","97.19945355","1","1","1","1","1","0","0","0","0","1","1","1","1","1.067739801","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0","0","0","0","0","1","1","3","8","14","37","69","98.80464481","1","2","1","0","0","0","0","0","1","2","1","1","1","2.899394464","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","0","1","1","1","1","2","3","6","11","28","39","99.33970856","2","2","1","1","1","1","1","1","2","1","1","1","1","2.148675093","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","0","0","0","0","0","0","1","1","2","2","9","17","98.89571949","0","0","0","0","0","0","0","0","0","0","0","0","0","0.604908048","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","0","0","1","1","2","3","5","8","18","30","60","96","98.97540984","3","5","2","2","2","1","2","2","2","3","2","3","2","5.506487193","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0","0","0","0","0","0","1","1","1","2","5","10","98.87295082","0","0","0","0","0","0","0","0","0","0","0","0","0","0.387093333","",""
"065001","Barrie","ON","83 Perry Street","44.382314","-79.702431","226","1HR","0","0","0","0","1","1","2","5","12","21","62","126","98.13296903","1","2","1","0","1","0","1","1","2","3","1","2","1","4.956491987","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431","-79.48325","268","1HR","0","0","0","0","0","1","1","3","8","14","46","72","99.20309654","0","2","1","0","1","0","0","0","1","1","1","1","1","3.221076052","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786","-80.03817","176","1HR","0","0","0","0","0","0","1","1","3","5","12","20","99.26001821","0","0","0","0","0","0","0","0","0","1","0","1","0","0.970866413","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208","-81.16289","212","1HR","0","0","0","0","0","1","1","1","2","2","7","12","95.56010929","0","1","1","0","0","0","0","0","0","0","0","0","0","0.578316612","",""
"065401","Belleville","ON","2 Sidney Street","44.15053","-77.3955","75","1HR","0","0","0","0","0","1","3","6","10","15","39","52","98.9298725","1","2","1","1","1","0","1","1","1","2","1","1","1","3.137404397","",""
"065801","Chatham","ON","435 Grand Avenue W.","42.40369","-82.20831","179","1HR","0","0","0","1","1","1","2","3","5","8","20","34","98.82741348","2","2","1","1","1","1","1","1","1","1","1","1","1","1.580974632","",""
"067001","Milton","ON","1120 Main St East","43.52965","-79.862449","206","1HR","0","0","1","1","2","2","5","11","27","42","98","158","99.22586521","3","8","3","3","2","1","1","2","4","3","3","2","3","8.37301184","",""
"070118","Winnipeg","MB","299 Scotia St.","49.93207","-97.11317","227","1HR","0","0","1","1","1","2","3","6","14","22","55","80","41.84881603","","","","","","","","1","1","2","3","2","","","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799","-97.14653","229","1HR","1","1","1","1","1","2","2","3","6","10","24","30","18.26047359","2","1","","","","","","","","","","","","","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83918","-99.9206","385","1HR","2","3","3","3","5","6","9","14","26","43","102","157","41.47313297","","","","","","","","6","5","5","6","6","","","",""
"070301","Flin Flon","MB","143 Main Street","54.76852","-101.87747","339","1HR","0","1","1","1","1","1","2","2","4","5","11","23","99.90892532","1","1","1","1","1","1","1","1","1","1","1","2","1","0.926173467","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","0","0","1","2","3","5","11","22","39","52","117","144","98.1215847","8","5","10","4","4","2","2","4","4","5","5","5","5","10.35799079","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","0","0","1","1","2","4","6","9","17","25","59","89","91.93989071","5","4","4","1","1","1","1","1","2","3","6","","3","5.044823484","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","1HR","0","0","1","1","2","2","4","6","11","18","43","68","96.39116576","3","2","2","1","1","1","1","1","1","2","4","4","2","3.550584007","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","1HR","0","0","1","3","6","7","10","14","18","23","46","80","94.96812386","3","2","2","1","3","7","5","6","6","7","7","5","5","5.06060074","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","1HR","0","0","1","2","4","6","9","14","21","28","67","156","99.10063752","8","7","4","3","2","2","1","1","1","4","7","6","4","6.251375587","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.834566","-108.403332","425","1HR","0","0","0","0","0","0","1","1","2","4","21","27","98.97540984","0","0","0","0","0","0","1","1","1","0","0","0","0","1.198039943","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54823","-113.36811","670","1HR","0","0","1","2","5","9","18","32","53","68","109","179","94.43306011","18","12","6","3","2","2","2","4","6","6","10","13","7","13.21852837","",""
"090132","Edmonton","AB","4946-89 Street","53.486","-113.4646","682","1HR","0","0","1","2","4","7","13","25","45","61","129","172","63.26275046","","","","","2","1","1","2","3","7","11","19","","","",""
"090133","Edmonton","AB","13915 115 Avenue Nw","53.564411","-113.562583","670","1HR","0","0","1","2","4","8","15","28","50","70","132","209","94.21675774","18","11","6","2","2","2","1","2","3","5","8","13","6","13.31883095","",""
"090134","Sherwood Park","AB","Ottwell House Park","53.532092","-113.320983","709","1HR","0","0","0","1","2","3","7","15","33","46","90","128","93.98907104","10","6","3","1","1","1","1","1","2","2","5","6","3","8.774977492","",""
"090135","Ardrossan","AB","3 Avenue","53.554691","-113.144905","707","1HR","0","0","0","1","2","3","6","10","18","25","73","103","94.62659381","6","5","2","1","1","1","1","1","2","2","3","3","2","5.696198505","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.626908","-113.611883","681","1HR","0","0","0","1","2","4","12","26","49","70","126","213","94.67213115","16","7","4","1","1","1","1","1","3","5","7","10","5","13.15782249","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.5495","-113.4859","1100","1HR","0","0","1","1","3","5","12","24","43","59","112","142","94.38752277","16","8","4","1","1","1","1","2","3","4","6","11","5","11.22621644","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.4978","-113.527","671","1HR","0","0","0","1","2","4","10","22","40","55","99","120","94.69489982","13","7","3","1","1","1","1","1","2","5","6","10","4","10.32094845","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.955122","-113.969742","1032","1HR","0","0","0","1","4","8","18","33","55","76","145","269","94.54690346","20","7","6","3","2","1","1","2","3","7","11","16","7","15.01902114","",""
"090230","Calgary","AB","2425 9th Ave Se","51.0309","-114.0091","1038","1HR","0","0","0","1","4","11","34","65","104","131","233","295","94.33060109","39","13","9","4","2","2","2","2","5","12","14","30","11","26.86727524","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.082655","-114.138827","1100","1HR","0","0","0","1","2","4","10","18","33","44","90","120","94.76320583","10","4","3","2","1","1","1","1","2","3","6","9","4","8.619983011","",""
"090250","Airdrie","AB","Chinook Winds Park","51.268078","-114.037794","1090","1HR","0","0","0","0","1","1","4","10","23","38","97","118","94.43306011","6","3","2","0","0","1","0","1","1","2","5","5","2","7.40243191","",""
