*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/2/2026"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0.05","0.13","0.15","0.17","0.2","0.24","0.31","0.39","0.49","0.6","0.96","2","84.42922374","0.28","0.23","0.22","0.18","0.18","0.15","0.15","0.16","","0.24","0.2","0.2","0.2","0.098960921","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0.08","0.12","0.14","0.17","0.19","0.22","0.28","0.34","0.43","0.48","0.64","0.96","99.49771689","0.26","0.22","0.21","0.17","0.17","0.15","0.15","0.16","0.15","0.21","0.18","0.2","0.19","0.076336229","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0.08","0.13","0.15","0.18","0.21","0.24","0.3","0.36","0.45","0.51","0.65","0.82","55.14840183","0.26","0.22","0.21","0.18","0.17","0.15","","","","","","0.19","","","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0.07","0.13","0.16","0.18","0.22","0.25","0.32","0.39","0.51","0.6","1.02","1.47","97.1803653","0.28","0.25","0.24","0.2","0.19","0.16","0.16","0.18","0.18","0.26","0.2","0.19","0.21","0.099574732","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0.08","0.13","0.16","0.18","0.2","0.23","0.27","0.32","0.4","0.47","0.67","0.8","99.57762557","0.27","0.22","0.22","0.19","0.18","0.16","0.16","0.18","0.16","0.21","0.18","0.19","0.19","0.069245953","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0.08","0.12","0.14","0.16","0.19","0.21","0.25","0.3","0.39","0.46","1.04","2.27","69.8173516","0.28","0.22","0.2","0.17","0.17","0.15","0.15","0.16","0.16","","","","","","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0.08","0.12","0.15","0.17","0.2","0.23","0.3","0.39","0.57","0.73","1.09","1.6","92.2260274","0.27","0.24","0.22","0.18","0.16","0.15","0.16","0.17","0.17","0.23","0.23","0.21","0.2","0.111463636","",""
"050313","Québec","QC","Autoroute Henri Iv Nord/Sortie 138","46.781321","-71.308717","52","1HR","0","0.14","0.18","0.24","0.33","0.4","0.51","0.62","0.79","0.91","1.34","1.59","94.8173516","0.4","0.36","0.35","0.24","0.21","0.21","0.28","0.25","0.24","0.31","0.35","0.3","0.29","0.171703166","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0.08","0.11","0.13","0.14","0.15","0.17","0.18","0.21","0.26","0.29","0.35","0.73","79.64611872","","0.18","0.17","0.15","0.14","0.12","0.13","","0.12","0.13","0.13","0.15","0.14","0.036976591","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","0.15","0.18","0.2","0.23","0.25","0.3","0.36","0.47","0.57","0.94","1.43","91.00456621","0.24","0.24","0.25","0.21","0.21","0.19","0.2","0.2","0.2","0.23","0.23","0.21","0.22","0.086217782","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","0","0.15","0.19","0.22","0.26","0.29","0.36","0.45","0.59","0.7","1.01","1.39","95.79908676","0.28","0.24","0.26","0.22","0.24","0.21","0.22","0.24","0.24","0.28","0.26","0.23","0.24","0.109013409","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0.09","0.17","0.22","0.27","0.34","0.39","0.48","0.56","0.69","0.77","1.03","1.29","94.46347032","0.33","0.29","0.32","0.27","0.29","0.28","0.3","0.32","0.3","0.35","0.32","0.27","0.3","0.135177175","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","0.05","0.13","0.16","0.18","0.22","0.24","0.29","0.34","0.42","0.48","0.72","1.42","97.5","0.22","0.22","0.22","0.18","0.19","0.17","0.17","0.18","0.19","0.22","0.22","0.2","0.2","0.075176602","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0.06","0.13","0.16","0.19","0.23","0.29","0.4","0.5","0.65","0.74","1.09","1.79","82.2716895","0.24","0.24","0.24","0.23","0.31","0.19","0.2","0.2","0.2","0.26","","","","","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","1HR","0.07","0.11","0.13","0.15","0.17","0.18","0.2","0.23","0.28","0.33","0.55","1.28","97.87671233","0.19","0.18","0.18","0.16","0.14","0.13","0.13","0.14","0.14","0.16","0.15","0.17","0.16","0.049753734","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","1HR","0","0.1","0.12","0.14","0.17","0.19","0.22","0.27","0.33","0.4","0.65","1.03","91.42694064","0.22","","0.19","0.16","0.14","0.12","0.12","0.13","0.14","0.16","0.16","0.17","0.16","0.064555117","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54823","-113.36811","670","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","0.9","94.85159817","0.22","0.17","0.19","0.16","0.16","0.19","0.22","0.25","0.22","0.2","0.19","0.11","0.19","0.094675322","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.626908","-113.611883","681","1HR","0","0.1","0.1","0.17","0.2","0.2","0.3","0.34","0.44","0.54","0.8","1","95.03424658","0.23","0.19","0.2","0.15","0.12","0.12","0.12","0.15","0.16","0.17","0.2","0.26","0.17","0.096922008","",""
"090140","Edmonton","AB","9619 - 105a Avenue Nw","53.5495","-113.4859","1100","1HR","0","0.1","0.1","0.2","0.2","0.3","0.3","0.4","0.5","0.7","1.2","2.6","94.82876712","0.28","0.19","0.2","0.15","0.14","0.16","0.18","0.23","0.23","0.23","0.14","0.32","0.2","0.125538977","",""
"090141","Edmonton","AB","11313 - 61 Avenue Nw","53.4978","-113.527","671","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.6","0.7","1.2","2","94.55479452","0.24","0.22","0.22","0.17","0.15","0.16","0.17","0.19","0.21","0.23","0.24","0.26","0.2","0.124005374","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.955122","-113.969742","1032","1HR","0.08","0.12","0.15","0.17","0.21","0.24","0.31","0.4","0.52","0.63","0.98","1.19","94.56621005","0.27","0.22","0.2","0.18","0.16","0.15","0.14","0.16","0.2","0.2","0.23","0.3","0.2","0.102551459","",""
"090230","Calgary","AB","2425 9th Ave Se","51.0309","-114.0091","1038","1HR","0","0.13","0.15","0.17","0.22","0.26","0.37","0.53","0.78","0.97","1.49","2.03","94.76027397","0.29","0.21","0.21","0.18","0.15","0.15","0.16","0.18","0.23","0.25","0.28","0.39","0.23","0.163184125","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.082655","-114.138827","1100","1HR","0","0.11","0.14","0.15","0.18","0.2","0.26","0.35","0.48","0.58","0.98","1.36","94.44063927","0.21","0.17","0.2","0.17","0.13","0.13","0.15","0.15","0.18","0.18","0.19","0.27","0.18","0.093510766","",""
"090250","Airdrie","AB","Chinook Winds Park","51.268078","-114.037794","1090","1HR","0","0.14","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.75","0.92","94.8173516","0.22","0.22","0.22","0.2","0.19","0.21","0.24","0.2","0.18","0.2","0.17","0.22","0.21","0.069899158","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867","-113.79352","858","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.4","0.5","0.5","0.7","0.8","94.46347032","0.25","0.2","0.19","0.13","0.12","0.12","0.12","0.13","0.17","0.17","0.2","0.24","0.17","0.095874523","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095","-113.765439","907","1HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.6","0.9","95.20547945","0.2","0.19","0.18","0.14","0.18","0.2","0.21","0.22","0.23","0.2","0.19","0.2","0.19","0.069742722","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893","-110.68116","709","1HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","93.63013699","0.17","0.15","0.16","0.14","0.06","0.1","0.1","0.12","0.16","0.12","0.12","0.09","0.13","0.060719818","",""
"090502","Lethbridge","AB","28 Street & 12 Avenue N.","49.71621","-112.8006","918","1HR","0","0.1","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.5","0.9","1.2","94.8173516","0.22","0.21","0.21","0.2","0.19","0.24","0.29","0.3","0.31","0.24","0.19","0.19","0.23","0.090056419","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.69874","-113.22285","628","1HR","0","0.12","0.14","0.15","0.18","0.21","0.28","0.36","0.48","0.56","0.98","1.44","99.24657534","0.23","0.18","0.18","0.16","0.15","0.14","0.14","0.17","0.17","0.18","0.19","0.26","0.18","0.096207496","",""
"090701","Fort Mcmurray","AB","Macdonald Dr.","56.73341","-111.39047","260","1HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.4","0.8","1.2","95.19406393","0.16","0.18","0.19","0.14","0.12","0.12","0.13","0.16","0.15","0.18","0.19","0.16","0.16","0.080690461","",""
"090801","Fort Mckay","AB","Main Street","57.18941","-111.6405","268","1HR","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.4","0.5","1","94.53196347","0.2","0.21","0.23","0.23","0.27","0.31","0.33","0.33","0.27","0.22","0.19","0.18","0.25","0.077131461","",""
"090808","Conklin","AB","1-33-076-08 W4","55.621408","-111.17269","673","1HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.7","90.39954338","0.19","0.19","0.21","0.16","0.14","0.14","0.17","0.23","0.19","0.14","0.12","0.13","0.17","0.066524311","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.1325","-117.09111","1400","1HR","0","0.11","0.13","0.14","0.17","0.19","0.22","0.24","0.27","0.29","0.56","1.17","94.48630137","0.13","0.14","0.14","0.15","0.15","0.17","0.19","0.2","0.19","0.15","0.11","0.13","0.15","0.049192069","",""
"091801","Fort Chipewyan","AB","Fort Chipewyan","58.70879","-111.17683","238","1HR","0","0","0","0","0.1","0.1","0.2","0.2","0.2","0.2","0.6","1.2","94.45205479","0.15","0.17","0.07","0.04","0.08","0.03","0.02","0.04","0.02","0.01","0.02","0.03","0.06","0.075890094","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.1766","-118.8078","658","1HR","0","0.12","0.15","0.17","0.21","0.25","0.35","0.46","0.67","0.87","1.49","2.26","94.65753425","0.3","0.24","0.23","0.19","0.16","0.14","0.14","0.15","0.2","0.25","0.26","0.31","0.21","0.148643582","",""
"100111","Metro Vancouver - Port Moody","BC","Moody Street & Esplanade Avenue","49.280893","-122.849291","6","1HR","0.06","0.11","0.14","0.18","0.24","0.29","0.37","0.45","0.55","0.62","0.97","1.33","97.14611872","0.28","0.25","0.2","0.16","0.14","0.13","0.18","0.19","0.24","0.31","0.27","0.25","0.22","0.116600914","",""
"100112","Metro Vancouver - Vancouver","BC","Robson/Hornby","49.282272","-123.12188","32","1HR","0.08","0.15","0.19","0.22","0.26","0.29","0.36","0.46","0.61","0.7","0.99","1.27","83.82420091","0.23","0.24","0.2","0.2","0.21","0.21","0.22","0.23","0.27","0.38","0.36","","0.25","0.111992758","",""
"100119","Metro Vancouver - Burnaby","BC","5455 Rumble Street","49.21519","-122.985666","122","1HR","0.07","0.12","0.15","0.17","0.2","0.23","0.28","0.34","0.42","0.49","0.93","1.24","99.53196347","0.23","0.21","0.19","0.17","0.15","0.14","0.14","0.15","0.19","0.26","0.24","0.23","0.19","0.083513741","",""
"100127","Metro Vancouver - Surrey","BC","72nd Ave. And 190 St.","49.132928","-122.694224","79","1HR","0.06","0.11","0.14","0.16","0.19","0.22","0.28","0.36","0.47","0.57","1.21","1.33","97.043379","0.19","0.19","0.2","0.18","0.15","0.14","0.13","0.15","0.19","0.27","0.24","0.21","0.19","0.100227086","",""
"100128","Metro Vancouver - Richmond","BC","10371 Aragon Rd","49.141437","-123.108215","4","1HR","0.06","0.09","0.11","0.13","0.16","0.19","0.27","0.35","0.46","0.55","0.86","1.48","99.00684932","0.18","0.2","0.16","0.15","0.12","0.1","0.11","0.11","0.15","0.22","0.23","0.2","0.16","0.097749154","",""
"100132","Metro Vancouver - North Vancouver","BC","16th St. & Jones Ave","49.323994","-123.083496","71","1HR","0.08","0.13","0.16","0.18","0.22","0.25","0.31","0.4","0.51","0.6","0.93","1.31","99.78310502","0.22","0.22","0.19","0.17","0.16","0.15","0.17","0.18","0.24","0.31","0.23","0.25","0.21","0.097018297","",""
"100134","Metro Vancouver - Richmond","BC","3153 Templeton Street","49.186265","-123.152422","1","1HR","0.07","0.11","0.14","0.17","0.22","0.26","0.34","0.43","0.57","0.69","1.07","1.48","97.38584475","0.24","0.24","0.2","0.18","0.15","0.13","0.14","0.15","0.2","0.3","0.28","0.26","0.21","0.119016357","",""
"100140","Metro Vancouver - Delta","BC","411 Milsom Wynd","49.009877","-123.081997","52","1HR","0.06","0.09","0.11","0.12","0.14","0.15","0.18","0.22","0.29","0.34","1.05","1.36","99.38356164","0.16","0.15","0.15","0.13","0.11","0.1","0.1","0.1","0.12","0.17","0.16","0.16","0.13","0.065766951","",""
"100141","Metro Vancouver - Vancouver","BC","1290 East 11th Ave.","49.260267","-123.077776","30","1HR","0.09","0.16","0.22","0.28","0.37","0.44","0.63","0.86","1.12","1.25","1.55","1.7","96.92922374","0.4","0.4","0.32","0.26","0.23","0.22","0.23","0.26","0.37","0.52","0.53","0.45","0.35","0.229396489","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","1HR","0","0.04","0.11","0.14","0.17","0.19","0.25","0.35","0.5","0.6","0.89","1.19","80.76484018","0.2","0.23","0.19","0.15","0.17","0.17","0.1","0.05","","0.16","","","","","",""
"100703","Kelowna","BC","1450 Klo Road","49.862119","-119.467461","350","1HR","0.06","0.11","0.13","0.14","0.18","0.2","0.26","0.31","0.39","0.45","0.63","0.93","95.78767123","0.19","0.18","0.18","0.13","0.13","0.13","0.13","0.16","0.22","0.18","0.19","0.19","0.17","0.072872815","",""
"101005","Abbotsford","BC","1073 Columbia Street","49.021554","-122.326523","65","1HR","0.06","0.09","0.11","0.12","0.14","0.16","0.2","0.24","0.32","0.43","1.79","2.25","99.52054795","0.17","0.15","0.13","0.13","0.12","0.11","0.1","0.11","0.15","0.24","0.16","0.14","0.14","0.105089397","",""
"101101","Metro Vancouver - Chilliwack","BC","46360 Airport Road","49.155848","-121.940279","12","1HR","0.07","0.12","0.14","0.16","0.18","0.21","0.28","0.36","0.56","0.82","2.07","2.25","99.23515982","0.21","0.18","0.17","0.16","0.14","0.13","0.14","0.16","0.24","0.43","0.18","0.18","0.19","0.162079931","",""
"101501","Metro Vancouver - Maple Ridge","BC","23124 118th Avenue","49.214939","-122.582057","50","1HR","0.07","0.12","0.14","0.16","0.2","0.23","0.3","0.37","0.5","0.61","0.97","1.1","98.72146119","0.23","0.22","0.18","0.16","0.15","0.13","0.14","0.15","0.2","0.29","0.25","0.21","0.19","0.099985585","",""
"129003","Yellowknife","NT","52nd Ave. & 49th Street, Sir John Franklin High School","62.45207","-114.364","193","1HR","0","0.05","0.08","0.13","0.18","0.21","0.28","0.36","0.47","0.53","1.08","1.74","99.44063927","0.23","0.13","0.18","0.13","0.07","0.13","0.11","0.1","0.19","0.14","0.15","0.24","0.15","0.115206028","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455","-111.893241","358","1HR","0.21","0.31","0.55","0.71","0.77","0.8","0.86","0.96","1.21","1.43","3.34","4.13","47.38584475","","","","","","","0.3","0.52","0.78","0.85","0.77","0.6","","","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56038","-52.71147","7","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","94.37214612","0.12","0.14","0.16","0.17","0.16","0.14","0.12","0.13","0.12","0.16","0.18","0.17","0.15","0.055599527","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513","-52.79476","135","8HR","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","89.96575342","","0.12","0.11","0.14","0.21","0.21","0.14","0.11","0.15","0.18","0.13","0.12","0.15","0.054247398","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92696","-55.65966","62","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.6","86.58675799","0.18","0.18","0.19","0.14","0.1","0.09","","0.08","0.09","0.1","0.2","0.19","0.14","0.064083282","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95224","-57.92207","100","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.4","93.37899543","0.21","0.1","0.12","0.2","0.17","0.1","0.09","0.07","0.1","0.11","0.12","0.19","0.14","0.065092698","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899","-55.19852","1","8HR","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.4","0.4","93.42465753","0.11","0.16","0.12","0.11","0.1","0.1","0.1","0.1","0.13","0.1","0.1","0.1","0.11","0.033078555","",""
"030113","Halifax","NS","1672 Granville Street","44.64711","-63.57366","28","8HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","99.15525114","0.16","0.15","0.15","0.14","0.1","0.1","0.12","0.12","0.11","0.12","0.11","0.11","0.13","0.048001832","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","8HR","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.5","0.6","97.06621005","0.11","0.11","0.14","0.12","0.11","0.1","0.12","0.11","0.1","0.15","0.12","0.13","0.12","0.044543827","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","97.84246575","0.19","0.18","0.19","0.17","0.14","0.13","0.14","0.15","0.14","0.13","0.12","0.15","0.15","0.051832113","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","8HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.6","0.7","92.03196347","0.23","0.21","0.2","0.18","0.16","0.13","0.15","0.15","","0.18","0.16","0.18","0.17","0.072296466","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","8HR","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.5","0.7","0.7","98.27625571","0.31","0.27","0.28","0.24","0.24","0.21","0.23","0.23","0.23","0.29","0.24","0.26","0.25","0.088102803","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","8HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.5","0.8","0.9","87.93378995","0.28","0.23","0.22","0.18","0.18","0.15","0.15","0.16","","0.25","0.2","0.2","0.2","0.091770475","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","8HR","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.7","99.29223744","0.26","0.22","0.21","0.18","0.17","0.14","0.15","0.15","0.14","0.21","0.18","0.19","0.18","0.075151549","",""
