*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/5/2025"
"",""
"Annual Summary Report",""
"Pollutant: NO2",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.71979904","-63.48075867","68","1HR","0","0.2","0.4","0.7","1.1","1.5","2.4","3.3","5.1","6.4","11.1","18.7","99.07534247","1.3","1.4","1.3","0.6","1","1.3","0.7","1.1","0.8","0.8","1.3","1.2","1.1","1.24805714","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.61416245","-61.36235428","14","1HR","0","0.3","0.6","1","1.9","2.9","5.3","8.4","13.9","19.5","32.9","45.1","98.61872146","2.7","3.2","3.6","1.5","1.8","1.5","1.5","1.4","1.6","1.3","3","3.6","2.2","3.56756793","",""
"030310","Sydney","NS","71 Welton Street","46.14221954","-60.17251968","27","1HR","0","0.3","0.8","1.3","2.2","2.9","4.8","7.3","11.6","15.4","23.8","28.5","98.77853881","3.1","2.4","3.5","1.2","1.6","1.6","1.3","1.5","1.6","2.1","3.2","3.1","2.2","2.831348446","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","0.3","0.5","0.7","1","1.2","1.8","2.8","4.1","5.3","10.7","17.3","98.40182648","1","1.5","1.1","0.8","0.9","0.8","0.9","0.8","0.7","0.9","1.3","1.1","1","1.034168469","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","0.2","0.4","0.6","1","1.3","1.9","2.6","4","5.2","9.1","12.1","99.12100457","1.3","1.1","0.9","0.7","0.7","0.7","0.7","0.8","0.7","0.8","1.1","1.4","0.9","1.001125727","",""
"040104","Fredericton","NB","486 Needham Street","45.95729065","-66.64523315","10","1HR","0","0.7","1","1.4","2.1","2.8","4.5","6.7","9.9","12.6","22.3","26.1","97.79680365","2.8","3.5","2.7","1.6","1.5","1.7","1","1.4","1.4","1.8","3.2","3.3","2.2","2.414690223","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","0.6","1","1.7","3.4","5","7.7","10.5","13.8","16.5","24.7","32.6","99.8630137","2","2.6","3.3","2","2.7","6.8","4.1","5.2","2.3","2.1","2.3","2.3","3.1","3.496006043","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0.1","0.6","1.1","1.8","3.2","4.6","7.6","10.9","15.1","17.7","22.7","25.5","89.08675799","4.6","4.7","3.4","2.8","3.3","2.1","2.5","2.2","2.6","2.7","","","","","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","0.7","1.5","2.4","4.1","5.5","8.5","11.5","15.3","18","27","49.7","71.60958904","","","","3.4","3.7","3.9","4.2","4.2","2.7","3","3.5","4.2","","","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0.2","0.9","1.4","2.2","3.4","4.8","7.7","11.6","16.2","19.3","26.9","32.8","99.89726027","5.4","4.7","4.4","2.4","2.7","2.2","2","2.4","2.4","3","4.9","5.2","3.5","3.74440692","",""
"040901","St. Andrews","NB","Brandy Cove Road","45.08691025","-67.07403564","25","1HR","0","0.2","0.3","0.5","0.7","0.9","1.2","1.5","1.9","2.2","3.5","4.1","98.81278539","0.6","0.9","0.7","0.4","0.5","0.5","0.4","0.5","0.4","0.6","0.7","0.8","0.6","0.461221451","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","0.6","1","1.5","2.1","2.7","3.8","5.1","6.9","8.8","15.4","22.7","98.61872146","2.1","2.2","1.7","1.5","1.9","1.8","1.8","1.8","1.5","2.4","2.4","2.5","2","1.688141571","",""
"041501","Edmundston","NB","19 Queen St.","47.36319351","-68.32230377","159","1HR","0","1","1.9","3.1","4.9","6.6","9.3","12.1","15.4","17.9","27.6","39.9","99.80593607","3.7","4.2","5.7","4.3","4.5","3.7","3.3","3.4","3.2","3.9","5.8","5.7","4.3","3.837589777","",""
"041601","Miramichi","NB","15 Gretna Green Drive","47.0256691","-65.52048492","24","1HR","0","0","0.2","0.5","0.9","1.2","1.8","2.5","3.8","5","7.9","10.4","99.9543379","0.8","0.6","0.5","0.2","0.4","0.7","0.7","1.1","0.8","0.9","1.2","1","0.8","0.962747292","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.64102554","-73.49967957","19","1HR","0.1","1.8","3.6","5.5","8.4","10.7","15","19.6","26.1","31.6","41.9","44.8","98.20776256","10","11.6","10.5","5","5.6","6","5.4","5.5","5.9","6.1","8.6","7.5","7.3","6.199519145","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","1HR","0","3.2","6.5","9.8","13.9","17.2","22.9","28","33.7","38.1","47","51.6","97.6369863","15.3","18.5","12.8","10","10.4","10.8","9","8.7","7.6","8.3","15.2","12.9","11.6","8.068618235","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0.1","1.1","2.2","3.7","6.4","9","14","19.3","26.6","33.2","48.2","52.6","99.78310502","8.8","11.8","7.6","4.6","4.1","3.6","3.4","4","4.3","6.1","7.4","7.2","6","6.519751536","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207184","-73.48809814","32","1HR","0.2","1.6","2.8","4.3","6.8","8.8","12.7","17","23.5","30.7","40.7","46.3","93.43607306","9.3","10.5","6.9","5.3","4.7","4.2","3.9","","4.1","5.3","7.3","6.3","6.1","5.644780708","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.4486618","-73.4808197","17","1HR","0","1.2","2.2","3.4","5.5","7.2","10.2","13.9","18.8","24","38.9","49.8","99.52054795","7.6","7.8","4.4","4.1","3.7","3.8","3.9","3.4","3.8","4.6","6","5.9","4.9","4.708813949","",""
"050124","Montréal","QC","7650 Boul. Châteauneuf","45.60284424","-73.55887604","51","1HR","0.5","2.8","5.2","7.9","11.6","14.3","19.1","23.5","30.3","34.9","42.5","47.7","96.82648402","13.2","15.8","11.6","7.7","7.4","7.6","6.7","7.1","7.9","9.7","12.4","9.7","9.7","7.037756653","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.42654037","-73.92893219","39","1HR","0","0.1","1.3","2.7","5","7","10.5","14.7","21","24.8","35.6","44.1","97.78538813","7","7.1","4.5","3.4","3.2","3.2","3","3.4","3","4.3","5","5.9","4.4","5.096922681","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0","1.3","2.8","4.7","7.9","11.2","17.2","22.6","29.4","34.8","47.7","58.8","96.11872146","12.3","14.1","7.8","6","4.1","3.8","4.6","4.4","4.5","7.4","8.4","8.9","7.2","7.329018514","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0.1","1.1","2.2","3.5","6.1","8.3","12.5","17.2","24.8","30.3","44.2","48.1","98.43607306","7.8","10.3","7.7","3.9","3.8","3.8","3.6","4.2","4.2","4.9","7.1","5.9","5.6","5.928953202","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54270935","-73.57176208","53","1HR","0.8","2.5","4.3","6.2","9.4","12","16.4","20.5","26.2","30.8","40.9","47.9","98.35616438","12.1","13.3","9.4","6.5","6","5.6","5.6","6.1","5.8","7.8","10","9.6","8.1","6.19996793","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0.3","2.4","3.7","5.6","8.7","11.6","16.5","21.6","28.8","33.7","45.5","54.2","93.29908676","11.8","13.9","9.1","6.1","5.6","4.8","4.8","5.4","5","7.5","9.6","10.1","7.9","6.676825388","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0.8","3.4","5.5","7.9","11.4","14.2","18.5","22.7","28.7","34.5","46.4","53.1","98.35616438","14.2","16","11.6","8.7","6.8","6.4","6.3","6.2","6.3","9","11.4","14.3","9.7","6.710488602","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476151","-73.65776062","34","1HR","0.1","0.8","1.7","3","5.1","7.1","10.6","14.1","20.7","26.6","40","50.6","99.16666667","6.8","8.9","6.3","3.6","3.6","3.3","2.9","3.2","3.4","4.1","5.2","5.2","4.7","5.159478458","",""
"050138","Montréal","QC","1540 Roberval","45.46461105","-73.58258057","25","1HR","0.9","2.6","4.5","6.6","10","12.8","18.3","23.6","30.3","34.3","43.1","44.6","98.99543379","13","14.7","9.5","8.4","6.8","5.7","5.9","5.4","6.5","8.5","11.4","10.5","8.8","6.968612499","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0","0.8","1.5","2.4","4.3","6.3","9.8","13.9","19.1","22.7","32.5","38.9","96.44977169","6.5","7.5","5.9","2.8","2.4","2.2","2.1","2.5","2.5","4.4","6.5","5.2","4.2","4.637394281","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0","1.3","2.7","4.7","8.1","10.6","14.9","20.3","29.2","35.3","52.1","69.4","97.96803653","9.8","12.1","8.9","6.2","4.6","5.2","4.2","5.1","5","5.8","8.3","8.2","6.9","6.964668255","",""
"050310","Quebec","QC","1150 Boul. Rene-Levesque O.","46.79487228","-71.24638367","69","1HR","0.1","1.1","1.9","3.1","5.1","7","10.7","15.2","22.1","26.6","40.6","51.4","99.12100457","7.1","8.5","6.3","4.1","3.3","3.7","2.6","3.6","3.9","3.7","5.9","6","4.9","5.28689013","",""
"050311","Quebec","QC","1465, Rue Felix-Antoine-Savard","46.77416611","-71.36972046","26","1HR","0","0.6","1.4","2.4","4.2","5.8","9","12.2","17.3","20.9","33.7","51.7","94.73744292","6","7.4","5.2","3.6","3","2.8","2","3","2.4","3","3.9","","3.9","4.245891296","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","0","1.4","2.9","5","8","10.6","15.6","20.6","28.7","33.3","50.6","56.9","90.61643836","9.6","10.4","12.1","5.4","6.3","7.2","5.2","","4.6","4","6.3","6.7","7.1","6.841350322","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0.5","0.9","1.4","2.2","2.9","4.3","6.5","10.2","13.1","25","29.8","98.59589041","2.8","3.1","1.5","2","1.7","3.8","3.5","1.8","1.1","1.8","1.3","1.4","2.1","2.536741832","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29412842","-73.34857178","35","1HR","0","0.7","1.3","2","3","4","5.8","7.6","11.1","13.9","21.7","30.2","97.51141553","3.1","3.4","1.7","1.9","2.2","4.6","4.5","2.7","2.2","2.3","2.8","2.7","2.8","2.653554137","",""
"055702","Levis","QC","200 Rue Des Commandeurs","46.80603027","-71.16750336","106","1HR","0","1","1.8","2.8","4.5","6","9.1","12.2","16.5","19.7","28.5","37.6","94.36073059","5.2","5.9","4.9","2.8","3.3","3.7","2.7","3.3","3.3","3.6","5.7","5.3","4.1","3.946867651","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.4","1.4","2.4","3.6","6.1","8.6","12.7","17.2","24.1","28.3","39.5","47.6","99.94292237","8.9","11","8.6","4","3.5","3.1","2.5","3.1","2.9","4.7","8","8.7","5.7","5.640399682","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","1.1","3.5","5.3","7.4","10.8","13.4","18.6","24.1","31","34.8","46.6","51","99.17808219","12","13.4","9.1","9.5","8.4","7.3","6.7","8.2","7.3","8.3","12.9","12.1","9.6","6.905569981","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","0.4","2.5","4.2","6.3","9.6","12.2","16.9","22","29.8","36.1","45.2","56.6","98.58447489","11.9","12.7","8.6","7.8","7.4","6.3","6.3","6.4","6.3","7","10.7","10","8.4","6.889919703","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0.4","1.2","1.8","2.5","3.8","5","7.7","11.1","16.8","21.2","35.6","42.6","99.10958904","6.4","6.3","4.2","3.3","2.7","2.4","2.3","2.2","2.5","3.5","5.3","4.7","3.8","3.951904959","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0.8","3","4.9","7","10.6","13.4","19.5","26","34.2","39.2","48.5","62.8","99.05251142","13.2","12.8","10.7","7.9","8.6","6.7","6","7","7.3","7.9","15","11","9.5","7.695884733","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.4","3.9","7.2","10.5","15.3","19.1","25.7","31","38","41.7","55.8","56.7","98.96118721","16.9","17.5","14.7","11.6","12","9.7","9.2","9.6","9.7","11.9","17.8","14.2","12.9","8.911250342","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","0.4","1.8","3.2","5","7.9","10.5","15.1","19.5","25.1","28.9","39","42.4","95.70776256","10.8","10.6","8.2","5.9","6.8","4.9","4.8","5.3","5.5","5.4","8.8","7.3","7","6.015297735","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","0.8","4.7","7.8","11.3","16.1","20","26.8","32.7","40.5","45.7","64.2","74.9","99.55479452","16.4","16.8","17.1","14.2","14.4","12.2","9.6","11.3","10.9","12.2","17.9","13.7","13.8","9.399178582","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","1.2","5.3","10.3","16","22.5","26.5","32.4","37.5","43","46.5","54.2","57.2","97.2260274","21.7","24.6","19","16.5","17.5","13.6","14.5","14.6","14.9","14.9","22.1","18","17.6","10.51904481","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.8","2.7","4.6","6.9","10.7","13.6","19.4","24.8","32.4","37.2","48.2","52.7","97.34018265","12.7","12.9","11.6","8.4","8","6.6","5.2","6.3","5.9","7.6","14.5","11.5","9.3","7.484942027","",""
"060445","Toronto","ON","55 John Street","43.64543152","-79.38907623","85","1HR","0.7","5","7.7","10.6","14.7","17.7","23.6","29","34.6","38.7","54.1","74.2","93.75570776","12.6","13.6","12.4","10.2","10.6","11.3","9.6","","9.7","13.2","20.1","16.8","12.7","7.868894952","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","0","1.1","2.3","4.1","7.3","10","15.2","21.1","27.6","31.4","41.8","44.8","98.85844749","9.2","8","7.5","6.1","5.8","4.4","4.4","4.4","3.7","6.4","8.5","9.2","6.5","6.679002253","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0.7","2.9","4.8","7.5","11.9","15.7","21.5","27.1","34.2","39.3","50.4","55.4","98.43607306","12.3","13","13.6","13.6","12.5","8","6.9","6.9","6.6","7.9","10.2","11.6","10.2","8.220972551","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","1.1","3","4.9","7.6","11.8","15.4","21","26.1","31.3","34.6","43.9","48.5","99.07534247","11.7","12.7","13.6","13.6","12.1","7.6","6.6","7.1","7.1","7.8","9.9","11","10","7.592005079","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132156","-79.88941193","195","1HR","0","0.7","2.1","4.1","7.2","10","15.3","20.3","26.6","31","46.1","48.7","99.23515982","8.4","8.7","8.4","9.5","6.6","3.9","4.2","3.8","4","5.2","5.5","7.9","6.3","6.697713447","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0.5","1.3","2.2","3.4","5.6","7.6","12.1","18.1","27.2","34.1","43.4","56.2","98.83561644","7.3","11","6.7","5.1","4.1","2.8","2.6","3.1","3.5","4.4","8.2","8.3","5.6","6.192132731","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0.3","1.2","1.9","2.7","4.2","5.6","8.3","11.1","15","18.5","28.4","50.7","94.41780822","4.9","6.9","5.9","3.8","3.4","3","2.7","2.6","2.5","2.7","5.4","4.6","3.9","3.608916164","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","0.5","1.6","2.7","4.4","7.2","9.6","14.6","19.6","26.2","30.6","40.2","45.2","99.9543379","9.3","10.6","10.2","6.5","5.6","4.3","3.8","4","4.1","4.7","5.9","9.5","6.5","6.220322082","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","0.5","1.8","2.8","4","5.8","7.2","10.1","13.3","18.2","22.3","31.3","36.3","99.05251142","7.4","8.3","6.4","5","4.7","4","3.3","3.5","3.1","4","6.5","6.5","5.2","4.150262908","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0.4","1.8","3.1","4.3","6","7.3","9.5","11.5","14.1","16","22.8","40.5","99.07534247","5.4","6.4","4.8","5.1","5.4","5.5","4.5","4.9","4.3","4.3","5.4","5.5","5.1","3.282575799","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","0","1.3","2.8","4.8","8.2","10.8","15.2","19.4","24.7","28.7","42.5","50.1","99.10958904","7.7","9.1","6","5.9","7","7.7","4.4","6.3","5","6.2","8.9","7.9","6.8","6.237751033","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","0.2","0.9","1.6","2.6","4.1","5.5","8.5","13.2","19.2","23.7","36.9","42.6","99.22374429","6","7.1","5.5","3","2.7","3","1.8","2.5","2.2","3","6.8","5.4","4.1","4.56188364","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","0.3","1.1","1.9","2.8","4.7","6.4","10.7","16.2","24.2","30.5","46.7","52.1","99.22374429","7.7","10.2","5.9","3.7","3","2.6","2.7","2.4","2.1","4.4","6.4","7.4","4.8","5.780477135","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","1","2.2","3.2","4.3","6.2","7.8","11.1","15.3","20.4","23.8","32.3","36.4","99.28082192","9.1","8.4","6.5","6","5","4.3","4","4","3.9","4.7","6.9","6.9","5.8","4.482133555","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","0.3","1.6","2.4","3.4","5.1","6.4","9.4","12.3","15.4","18.6","27.4","37.9","98.81278539","6","7.4","5.3","4.9","4.2","3.3","2.6","2.9","2.8","3.9","5.3","6.8","4.6","3.696842767","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","0.1","1.2","2.2","3.3","5.2","6.9","10.1","13.8","20","25","37.5","44.2","99.25799087","6.8","7.2","5.7","4.4","4.1","3.4","2.7","2.7","2.6","3.8","7","7.4","4.8","4.716354734","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","0","2.1","3.5","5.2","8.1","10.6","15.2","20.2","26.6","30.4","43.9","63.2","97.5456621","10.4","10.2","7.5","5.3","6.8","5.3","5.1","5.5","6","6.9","9.1","9","7.3","6.263225471","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222092","-78.91249847","49","1HR","0.2","0.9","1.5","2.4","3.7","4.9","7.2","9.4","12.7","15.1","21.2","27","99.57762557","4.3","4.1","3.5","2.8","3.4","3.9","2.1","2.5","2","2.8","4.7","4.2","3.3","3.014775605","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0.5","1.8","2.7","4","6","7.6","10.7","15","21.9","26","35.1","39.8","99.02968037","6.8","8.1","6.7","5.5","4.9","4.2","3.2","3.5","3.3","4.6","7.9","7.7","5.5","4.822699645","",""
