*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Pollutant: NO",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030118","Halifax","NS","1649 Barrington Street","44.64642334","-63.57338333","18","1HR","-0.3","0.7","1.8","3","5.1","7.2","12.2","19.2","29.3","42.7","100.1","169.4","97.85388128","6","5.2","4","5.5","5.7","5.9","6.2","5.4","6.4","5.9","5","5","5.5","8.714358274","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.71979904","-63.48075867","68","1HR","0","0","0","0.1","0.4","0.5","0.6","1","1.7","2.9","14.7","57.6","97.7283105","0.2","0.3","0.2","0.1","0.1","0.2","0.5","0.5","0.6","0.4","0.5","0.3","0.3","1.232566887","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.61416245","-61.36235428","14","1HR","0","0","0","0.2","0.3","0.6","1.6","5.9","15.7","23","48.1","82.7","99.04109589","1.6","2.3","0.9","0.4","0.5","0.4","0.3","0.3","0.3","0.2","2.8","4.1","1.2","4.264308751","",""
"030310","Sydney","NS","71 Welton Street","46.14221954","-60.17251968","27","1HR","0","0","0.3","0.7","1.4","2","3","4.1","6.7","9.6","25.8","48.3","99.25799087","1.7","1.6","1.3","0.9","0.8","1","1","1","1","1.6","1.9","1.6","1.3","2.120866166","",""
"030701","Aylesford","NS","1009 Brow Mountain Road, Kings County","45.07254028","-64.84024811","235","1HR","0","0","0","0","0","0","0.1","0.1","0.2","0.4","4","8.7","30.23972603","0","0","0","0","","","","","","","","","","","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","0","0.1","0.3","0.5","0.6","0.7","1","1.5","2.1","4.9","11.4","98.01369863","0.5","0.7","0.7","0.3","0.1","0.1","0.1","0.2","0.3","0.4","0.4","0.4","0.4","0.477532531","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","0","0","0.2","0.3","0.4","0.7","1.5","2.4","2.9","8.4","22.5","99.07534247","0.3","0.7","0.6","0.4","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.4","0.3","0.700393232","",""
"040103","Fredericton","NB","437 Aberdeen Street","45.95731735","-66.64672089","21","1HR","0","0","0.1","0.3","0.5","0.7","1.7","4.4","9.5","13.9","29.3","38","24.16666667","1.1","1.2","0.5","","","","","","","","","","","","",""
"040104","Fredericton","NB","486 Needham Street","45.95729065","-66.64523315","10","1HR","0","0","0.1","0.1","0.3","0.4","1","2","4.7","7.4","17.2","25.3","42.84246575","","","","","","","","0.4","0.3","0.4","0.7","0.8","","","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","0","0.1","0.2","0.3","0.5","1.2","2.4","5.1","8.3","21.8","72.2","85.53652968","0.7","0.5","0.3","0.3","0.6","1.3","","1.3","0.7","0.5","0.3","0.4","0.6","1.941475939","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0","0","0.1","0.2","0.6","1","2.4","5.8","10.8","14.9","25.4","30.4","98.07077626","1.1","1.2","1.8","0.7","0.8","0.5","0.7","0.9","1.2","1.2","1.2","1.9","1.1","2.736574642","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","0.1","0.2","0.5","1.1","1.8","4.1","8.1","16.7","24.4","51.1","77.8","91.95205479","2.4","2.3","1.6","1.6","0.9","1.2","1.6","1.6","2.5","2.5","1.7","2.3","1.8","4.628937095","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0","0","0.1","0.4","1.1","1.8","3.2","6.4","14.7","26.2","60.8","92.4","99.17808219","2.9","2.8","1.2","1.2","1","0.9","0.8","1.3","1.6","2.4","2.8","1.7","1.7","5.089709771","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","0.1","0.2","0.3","0.5","0.7","1.2","1.7","2.7","3.7","14.7","53","98.08219178","0.9","0.9","0.6","0.4","0.3","0.4","0.3","0.4","0.6","0.5","0.5","0.7","0.5","1.084814128","",""
"041501","Edmundston","NB","19 Queen St.","47.36319351","-68.32230377","159","1HR","0","0.2","0.5","1.1","1.9","3","4.9","7.4","12.6","15.8","22.5","23.9","12.15753425","","","","","","","","","","","","1.8","","","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.64102554","-73.49967957","19","1HR","0","0","0.2","0.7","1.5","2.4","4.3","7.1","13.8","21.2","56.9","124.6","97.78538813","3.4","2.6","2.7","0.9","1.1","1","1.2","1.2","1.7","2.1","2.8","2","1.9","4.630648679","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","1HR","0","0.6","2.3","4.8","10.3","14.9","23","32.1","47","58.7","126.4","228.1","98.34474886","13.1","11.1","10.8","4.2","5.3","6.6","6.5","7.5","9.3","11.3","12.5","14.2","9.4","12.85950412","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0","0.1","0.2","0.3","0.7","1.2","2.7","6","14.7","26.8","71.3","90.1","99.30365297","3.6","2.6","1.8","0.7","0.7","0.5","0.6","0.9","0.8","1.7","2.9","2.2","1.6","5.259018662","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207184","-73.48809814","32","1HR","0","0.1","0.2","0.5","1.1","1.8","3.4","6.1","11.8","19.3","66.2","113.1","95.42237443","2.8","2.3","3","1","0.9","0.9","0.8","0.9","1.3","1.5","1.8","2.4","1.6","4.65700039","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.4486618","-73.4808197","17","1HR","0","0.1","0.1","0.3","0.6","1","2.1","3.7","6.9","10.8","36.9","70.2","88.42465753","1.2","1.2","1.4","0.6","0.5","0.5","0.6","0.8","0.7","1","1.1","1.3","0.9","2.549859273","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.42654037","-73.92893219","39","1HR","0","0","0","0","0.2","0.6","2.1","4.2","9.9","15.5","42.6","69.6","79.20091324","1.3","1","0.8","0.3","","","0.5","0.4","0.5","1","1.8","1.2","","","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0","0","0.1","0.6","1.6","2.8","6.2","12.3","23.7","34.8","102","225.8","97.5913242","5.4","4.9","3.7","1.3","1","0.8","1.6","2","1.9","2.2","3.9","4","2.7","8.13375867","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0","0","0.2","0.3","0.7","1.1","2.4","4.8","10.3","17.3","47.5","77.6","97.97945205","2.5","2","1.4","0.7","0.8","0.6","0.6","0.9","1","1.1","2.3","1.1","1.2","3.816480657","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176086","-73.54199219","41","1HR","0","0","0.1","0.5","1.2","2","4.4","8.3","15.9","26.1","80.8","127.8","98.34474886","4.1","3.2","2.9","1.4","1.1","0.7","0.8","1.2","1.5","1.9","2.7","2.4","2","5.990934737","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54270935","-73.57176208","53","1HR","0","0.1","0.6","1.5","3.3","5.3","9.6","14.4","20.5","26.3","66.7","101.4","92.1347032","5.5","4.7","4.6","3.9","2.3","1.4","1.4","2","2.6","","4.1","6.1","3.6","5.912206969","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0","0.4","1.3","2.5","4.6","6.8","11.3","17.7","29.4","41.5","86","140.8","98.75570776","7.6","7.6","7","4.1","2.8","1.9","1.8","2.2","2.8","3.5","7.6","11.2","5","8.116505707","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0","0.3","0.9","1.6","3","4.3","7.2","11.4","20","26.4","71","116.6","98.51598174","4.8","4.3","4.9","2.1","2.1","1.6","1.6","2","2.5","3.3","4.3","6.2","3.3","5.922024951","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476151","-73.65776062","34","1HR","0","0","0.2","0.4","0.9","1.3","2.3","4","7.9","13.1","38.5","55.1","99.13242009","2.2","1.2","1","0.7","0.7","0.5","0.5","0.6","0.9","1.2","2.4","1.4","1.1","2.927051642","",""
"050138","Montréal","QC","1540 Roberval","45.46461105","-73.58258057","25","1HR","0","0.2","1","2.4","5.5","8.7","15","21.9","32.5","41.5","106","160.7","98.96118721","6.9","7.9","8.2","4.9","4.1","3.2","3.6","4","4.9","6.5","6.3","8.2","5.7","9.357080611","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0","0","0.1","0.3","0.7","1.2","2.4","4.7","10.3","16.2","40.6","72","99.50913242","3","1.6","1","0.7","0.5","0.5","0.6","0.6","1.1","1.2","2","1.4","1.2","3.336643586","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0","0.1","0.4","1","2.7","4.8","9.2","14.8","27.7","40.9","179.9","253.2","97.1347032","8.6","6.2","3.5","3.2","3.2","1.8","1.6","2.2","3.6","4.3","5.3","3.1","3.9","11.16614466","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0","0","0","0.1","0.2","0.5","1.1","2.4","3.6","7.7","17.1","92.6369863","0.2","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.4","0.2","0.712388918","",""
"054501","L'assomption","QC","801 St-Etienne/Route 344","45.80942154","-73.43473053","10","1HR","0","0","0.1","0.4","1.1","2","3.6","6.1","10.7","14.9","38.7","41.1","22.62557078","2","1.3","1","","","","","","","","","","","","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29412842","-73.34857178","35","1HR","0","0","0.1","0.2","0.4","0.5","1","1.7","3.1","4.8","14.3","24.3","97.7739726","0.4","0.5","0.7","0.2","0.3","0.4","0.5","0.5","0.4","0.4","0.6","0.5","0.5","1.073149121","",""
"055702","Levis","QC","200 Rue Des Commandeurs","46.80603027","-71.16750336","106","1HR","0","0","0.1","0.3","0.7","1.1","2.2","3.7","6.8","10.1","27.9","44.8","98.17351598","1.5","1.3","0.7","0.6","0.5","0.7","0.8","0.7","1.2","1.3","1","1.1","1","2.246379991","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.1","0.3","0.5","0.8","1.2","1.7","2.8","4.7","9.9","16.4","47.2","94.9","98.83561644","3.4","2.2","1.4","1.5","0.7","0.8","0.8","0.9","1.3","1.2","2.5","2.1","1.6","3.594691353","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38286972","-75.71386719","79","1HR","0.1","0.3","0.4","0.6","1","1.5","2.8","5.3","15.2","27.4","66.4","138.6","99.31506849","5.5","3","1.8","1.1","0.8","0.8","0.8","0.8","1.1","1","2.1","2.7","1.8","5.276250091","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","-0.4","0.4","0.8","1.4","2.6","3.9","6.9","12.2","22.1","32.9","80.2","124.1","98.71004566","5.4","3.8","3.3","1.7","1.9","2.2","1.5","2.5","3","4","5.1","5.4","3.3","6.688582617","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","-0.1","0.1","0.4","0.8","1.8","2.8","5.4","10","21.7","32.3","92.8","164.1","99.71461187","5.2","2.4","2.8","1.6","1.6","1.6","1.2","2.5","2","3","3.7","4","2.6","7.323468314","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","-0.3","-0.2","0","0.1","0.5","0.8","1.4","2.4","4.7","7.4","23.1","49.3","98.74429224","0.9","0.7","0.4","0.3","0.2","0.4","0.1","0.2","0.7","0.4","0.9","1.5","0.6","1.659960792","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","-0.2","0.3","0.9","2.1","4","5.5","9.2","15.8","29.4","43.2","89.8","148.5","99.21232877","6.2","4.6","3.9","2.8","3.3","3.3","3","3","6.2","5.3","4.6","6.5","4.4","8.25298865","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","-0.6","0.3","1.1","2.7","6.3","9.8","18.3","32.9","58.4","82.3","132.9","153.4","99.23515982","7.6","6.9","5.3","3.8","5.5","5.5","5.3","6","13.4","10.9","8.7","13.2","7.7","14.63158705","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66416931","-79.38722229","105","1HR","0","0.4","0.7","1.2","2.2","3.2","5.8","9.8","17.8","25","53.8","83","99.26940639","3.2","3.1","3.1","1.7","2","2","2.4","2.1","2.6","2.5","2.6","5.2","2.7","4.93728088","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","-0.7","-0.4","-0.2","0.1","0.6","1.2","3.9","10.2","25.7","39.8","83.7","115.4","99.29223744","2.2","2.4","1","0.2","0.8","0.5","0.7","1.2","2.9","3","3.1","5","1.9","7.260250749","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","-0.6","0","0.9","2.2","5","8.3","15.5","27.4","51.3","76.4","147.6","210.6","98.15068493","7.5","6.7","5.6","3.8","4.8","4.6","4.2","4.1","9.7","8","6.9","13.1","6.6","14.30488664","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","-0.6","0","2.5","12.2","27.7","39.6","57.8","75.7","103.1","122.8","177.1","223.9","98.49315068","24.2","21.8","20.9","14.4","16.8","18.2","17.9","19.5","29.9","23.9","24.9","31.1","22","27.28877425","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","-0.3","0.1","0.3","0.8","1.8","2.9","6.1","13.6","27","43","79.6","154.4","99.38356164","4.2","3.5","2.2","1.2","1.8","1.6","1.5","1.8","3.9","4.3","4","6.2","3","8.009754252","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","-0.1","0.1","0.2","0.4","0.9","1.6","3.9","9.2","23.7","39.9","101.3","159.2","98.85844749","3.1","4.2","1.2","1.6","1.4","0.7","0.8","1.1","2.1","2.8","3.6","4.7","2.3","7.973166599","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0","0.1","0.4","1","2.6","4.5","9","15.9","28.6","50.1","129.3","228.4","99.44063927","3.3","3.5","4.2","4.4","3.2","2.3","2.4","2.2","5.1","4.1","5.9","6.5","3.9","10.20950524","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22941971","-79.86277771","209","1HR","-0.2","0","0.1","0.4","0.9","1.5","2.8","5","10.2","15.1","39","84.6","99.12100457","1.5","2.2","1.3","1.1","1","0.5","0.8","0.8","1.4","1","1.6","2","1.3","3.156908164","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","-1.1","0","0.5","1.2","2.5","4.2","9.1","17.7","32.3","45","102","156.3","99.22374429","3.1","5.2","2.6","2.5","2.9","1.5","1.5","2.3","6.1","5.2","7.7","5.9","3.9","9.112086037","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","-0.4","0.3","0.6","1","1.7","2.4","4.5","8.5","18.9","32.8","92","129.9","98.67579909","4.8","6","3","1.5","1","0.9","0.8","1","1.7","2.2","3","4.5","2.5","6.84793424","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0","0.2","0.4","0.6","1.2","1.8","3.1","4.9","8","11","24.3","53.6","99.22374429","2.8","2.4","1.5","1","0.8","0.8","0.8","0.7","0.8","0.9","1.9","2.3","1.4","2.306156059","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","0","0.4","0.9","1.5","2.9","5","10.4","17.5","27.9","37.9","75.4","143","98.65296804","7.8","6.4","4.2","4.5","2.8","1.9","1.8","1.5","3.4","4","6.2","4.4","4.1","7.624533487","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","-0.1","0.1","0.2","0.3","0.6","0.9","1.8","3.6","9","15.7","50.4","76.7","99.20091324","1.4","2","0.8","0.6","0.6","0.5","0.5","0.6","1.2","1.4","1.4","1.9","1.1","3.587910805","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0","0.1","0.2","0.4","0.9","1.3","2.3","3.7","6.6","9.8","30.9","47.3","58.57305936","","","","","","0.9","0.8","0.9","1.3","1.4","1","1","","","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","-1.5","0.1","0.5","0.8","1.2","1.7","3","4.8","8.5","14.2","38.2","74.2","98.97260274","2.3","2.4","1.5","1.1","0.7","0.5","0.7","1","1.6","1.9","1.4","2.1","1.4","3.005607487","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","-0.4","0.2","0.5","0.7","1","1.2","1.9","3.1","7","12","34.7","57.9","99.17808219","1.7","1.4","0.6","0.7","0.8","0.9","0.9","1.1","1","1.3","1.5","1.8","1.1","2.516801193","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","-0.5","0","0.2","0.4","0.7","0.9","1.6","3.3","8.9","17.4","75.6","127.2","98.92694064","1.6","1.6","2","0.5","0.3","0.3","0.6","1","1.2","1.5","1.8","1.4","1.2","4.715223051","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","-0.5","-0.1","0.1","0.3","0.7","1.1","2.2","4.9","11.9","22","53.3","67.9","99.37214612","1.8","1.9","0.7","1","0.8","0.7","0.6","0.5","2","0.9","2.5","1.9","1.3","4.14978245","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","-0.1","0","0","0.1","0.4","0.7","1.8","3.9","8.1","12.8","37.5","62.8","98.72146119","0.8","1.2","0.6","0.4","0.5","0.5","0.4","0.5","1.1","1.5","1.6","1.2","0.9","2.828275923","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","-0.2","0","0.1","0.2","0.5","0.9","1.7","3.2","9.8","18.9","71.6","90.9","99.07534247","1.2","1.6","0.9","0.5","0.6","0.4","0.3","0.3","1","1.6","1.5","2.7","1.1","4.354453351","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","-0.2","0.1","0.3","0.5","1","1.6","3.4","7.1","14.4","22","61.2","85","98.92694064","1.6","1.8","1.2","1","1.6","0.9","0.9","0.9","1.6","1.6","2.6","4.6","1.7","4.662640592","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94593811","-78.89492035","155","1HR","-0.3","0.3","0.8","1.3","2.2","3","4.7","7.5","13.4","20.3","59.6","88.2","98.78995434","3.9","3.3","2.7","1.7","1.4","1.3","1.6","1.2","2","2.4","3.2","3.9","2.4","4.408971123","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","-0.4","-0.2","0.1","0.2","0.5","0.8","1.7","3.8","11.4","20.8","60.1","79.5","99.10958904","1.5","1.8","0.7","0.5","0.5","0.4","0.2","0.2","0.8","1.5","1.5","3.6","1.1","4.603271042","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","-0.5","0.3","0.5","0.8","1.2","1.7","3","4.9","10.4","17.3","41.8","62.4","99.8630137","2.9","3.3","1.3","1","1.1","1.2","0.8","0.8","1.6","1.2","1.5","2.6","1.6","3.387904108","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31446838","-81.54972076","226","1HR","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","0.011415525","","","","","","","","","","","","","","","",""
