*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-04-04"
"",""
"Annual Summary Report",""
"Pollutant: NO2",""
"Units: ppb",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030120","Dartmouth","NS","341 Cherrybrook Road","44.71979904","-63.48075867","68","1HR","0","0.6","1.9","2.9","4.1","5.2","7.4","9.7","12.6","14.6","21.9","25.7","92.15753425","1.2","2.8","5.2","3.6","4.1","4","2.8","2.6","4.1","","4.3","4.3","3.6","3.022330252","",""
"030201","Port Hawkesbury","NS","18 Embree Street","45.61416245","-61.36235428","14","1HR","0","0.3","0.7","1.2","2.2","3.4","6.5","11.7","19.9","24.4","34","39","98.96118721","4.4","2.7","4.9","2.3","2.2","1.3","1.3","1.7","1.6","1.8","4.3","4.4","2.7","4.493252283","",""
"030310","Sydney","NS","71 Welton Street","46.14221954","-60.17251968","27","1HR","0","0.4","0.9","1.6","2.6","3.7","6","8.8","13.7","18","34.6","40.7","96.40410959","4.4","2.7","4.6","1.7","1.9","1.7","1.6","1.9","2.2","3","2.9","3","2.7","3.542553149","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","0.2","0.4","0.7","1.2","1.8","2.9","4.2","5.8","7.2","12.2","19.3","98.26484018","1.9","1.5","1.8","1.2","1","1","1.2","0.9","0.9","1.1","1.1","1.2","1.2","1.47822521","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","0","0.4","0.6","1","1.3","2","2.7","4","5","9.1","12.3","98.61872146","1.2","0.5","0.7","0.7","0.8","0.8","1.1","1.2","0.6","0.8","1","1.2","0.9","1.026501141","",""
"040104","Fredericton","NB","486 Needham Street","45.95729065","-66.64523315","10","1HR","0","0.5","0.9","1.4","2.4","3.3","5.5","8.5","12.7","16.7","28","60.8","98.71004566","3.8","3.9","3.9","1.7","1.4","1.3","1.4","1.4","1.8","2.6","3.5","3.2","2.5","3.252803829","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","0.4","0.8","1.6","3.1","4.4","7.1","9.8","13.8","17.4","26","32.5","99.87442922","3","2.4","3.2","2.4","2","2.6","5.9","3.7","2.6","2.1","2.1","2.5","2.9","3.484993675","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0","0.7","1.3","2.1","3.7","5.4","8.6","12.2","16.2","18.5","25.2","34.8","96.22146119","4.9","5","3.8","3.3","4.6","2.9","2.7","2.9","2.8","3.1","3.3","4","3.6","3.901246787","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","0.7","1.4","2.5","4.3","5.9","9.3","12.4","17","20.5","31.4","40.9","99.47488584","4.4","3.5","4.8","3.8","4.3","3.8","4.5","4.1","4.1","3.4","3.2","3.3","3.9","4.189945279","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0","0.6","1.3","2.1","3.6","5","7.9","12.4","20.4","25.7","34.8","46.8","87.83105023","6.8","4.1","4.8","","2.8","2.3","2.4","2.8","2.6","3.3","3.9","4.4","3.6","4.666308514","",""
"040901","St. Andrews","NB","Brandy Cove Road","45.08691025","-67.07403564","25","1HR","0","0.1","0.2","0.4","0.6","0.8","1.2","1.6","2.3","2.6","4.2","4.8","26.52968037","","","","","","","","","","0.5","0.6","0.6","","","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","0","0.2","0.6","1.1","1.6","2.7","4","6.7","9.5","22.2","26.5","99.8630137","2.5","1.8","1.1","0.5","0.3","0.2","0.6","1.1","1","1.3","1.4","1.6","1.1","1.93671517","",""
"041501","Edmundston","NB","19 Queen St.","47.36319351","-68.32230377","159","1HR","0","0.9","1.8","3.1","5","6.6","10","13.6","18.3","22.3","32.9","36.9","99.84018265","6.2","6.1","6.4","4.1","3.3","3.2","3.3","2","3.4","4.3","5.4","6.4","4.5","4.481184346","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.64102554","-73.49967957","19","1HR","0.2","2.1","4.1","6.2","9.5","12.2","17.3","22.2","28.1","33.8","44.9","59.6","98.15068493","10.9","10.9","11.4","7.3","5.7","7.5","7.1","6","6.4","7.7","9.8","8.2","8.2","6.791119528","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","1HR","0.2","4.1","7.3","11.1","15.8","19.1","24.9","30.1","36.8","41.6","52.2","60.1","98.88127854","17.3","18.8","16.8","11","9.6","10.8","11.2","10.3","10.1","11.6","14.3","15","13","8.631934202","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0","1.1","2.5","4.5","7.8","10.6","15.6","21.2","28","32.5","45.8","56.2","96.73515982","9","10.2","8.4","5.8","4.9","4.7","4.1","4.7","5.7","7.7","8.2","8.2","6.8","6.850480358","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207184","-73.48809814","32","1HR","0.1","1.9","3.5","5.4","8.3","11.1","15.9","20.6","27.1","31.7","46","49","99.78310502","10.8","10.4","8.9","5.9","5.7","6","5.7","5","5.9","7.5","9.4","8.2","7.4","6.476633619","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.4486618","-73.4808197","17","1HR","0","1.2","2.3","3.7","5.9","7.9","11.6","15.8","22.7","27.5","44.1","60.2","92.19178082","7.7","8.6","5.9","4.2","4.1","4.3","4.5","3.7","4","4.8","6.7","5.7","5.4","5.489764372","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.42654037","-73.92893219","39","1HR","0","0.4","1.6","3.3","5.8","7.9","11.9","16.1","21.4","26.2","40.9","46.2","97.65981735","7.2","7.7","6.6","3.6","3.5","2.9","3.6","3.7","3.8","5.4","5.6","6.6","5","5.546894213","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0.3","1.9","4.1","6.7","11.2","14.7","20.7","26.4","33.6","38","52.6","116.8","95.29680365","13.7","14.8","11.5","7.3","6.9","6.1","6.5","6.3","7","9.4","10.6","11.4","9.4","8.289265788","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0","0.7","2.1","3.8","6.6","9","13.7","18.9","26","30.7","43.5","50.5","98.13926941","8.7","8.7","7.2","3.6","3","4.3","4.4","4.4","5.1","6.4","7.3","7.7","5.9","6.36229062","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54270935","-73.57176208","53","1HR","0","2.3","4.7","7.4","11","13.8","18.8","23.9","29.9","34.2","46.7","52.2","98.55022831","14.3","14.7","12.5","8.2","7.4","7.5","6.4","5.2","5.8","8","9.2","12","9.2","7.196307856","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0.2","2.9","4.8","6.9","10.3","13.1","18.6","23.9","30.6","35.3","46.3","54.9","99.07534247","13.5","14.6","11.2","7.7","6.7","6.8","6","6","7.4","8.7","10.2","10.9","9.1","7.105722924","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0.9","4","6.6","9.3","13.1","15.9","20.8","25.8","31.9","37.1","50.7","56.4","95.2283105","15.5","16.2","14.7","9.8","7.9","7.6","7.1","7.1","8.1","10.5","13.5","14","11.2","7.325988869","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476151","-73.65776062","34","1HR","0","0.7","1.7","3.2","5.4","7.2","11.1","15.6","20.8","24.4","35.7","43.1","95.69634703","7.1","6.8","5.7","3.4","3.5","3.1","2.8","3.5","3.8","5.1","6.2","6.3","4.8","5.067054749","",""
"050138","Montréal","QC","1540 Roberval","45.46461105","-73.58258057","25","1HR","0.9","3","5.3","8.1","12.5","16","21.7","27.2","33.2","37.9","49.7","66.9","97.4543379","15.5","16.3","13.1","9.9","7.8","8.1","7.7","6.8","7.4","10.3","13.1","10.9","10.6","8.06447879","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0.1","0.9","1.9","3.4","5.8","8.1","12.4","17","23.7","29.2","38.5","43.1","99.8173516","7.6","9.6","7.6","4.3","3.8","3.4","2.9","3","3.2","5.3","6.6","7","5.3","5.720427573","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.2","1.5","3.4","6.3","10","12.7","17.5","23","31.7","37.8","50.2","53.6","98.74429224","11.3","12.2","11.7","7.6","6.9","6.8","5.5","5.5","6.4","8.5","8.6","9.2","8.3","7.570484459","",""
"050310","Quebec","QC","1150 Boul. Rene-Levesque O.","46.79487228","-71.24638367","69","1HR","0","1.1","2.2","3.7","6.2","8.4","12.7","17.8","24.2","27.9","40.7","44.2","98.05936073","8.5","8.8","7.1","3.9","3.9","4.5","3.8","4","4.5","6.5","6.2","6.7","5.7","5.776932419","",""
"050311","Quebec","QC","1465, Rue Felix-Antoine-Savard","46.77416611","-71.36972046","26","1HR","0","0.7","1.9","3.3","5.7","7.6","11.5","16.1","21.9","25.5","35.2","44.6","98.52739726","7.5","7.4","7","4.2","3.9","3.7","2.7","3.5","3.3","5.1","6.3","6.1","5","5.258574389","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","1.1","1.6","2","2.3","2.8","3.1","3.3","3.6","3.7","3.7","3.7","3.7","0.262557078","","","","","","","","","","","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","0.6","1","1.6","2.6","3.5","5.5","8","11.5","15.3","31.5","75.1","98.85844749","3.5","3.3","2","1.5","2.1","3.1","3","2.3","1.9","2.2","2.9","2.9","2.6","3.254701238","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29412842","-73.34857178","35","1HR","0","0.8","1.4","2.1","3.4","4.5","6.5","9.2","12.7","16.5","24","28.5","99.60045662","4","3.6","2.6","1.8","1.8","3.4","4.8","3.7","2.5","2.5","4.1","2.6","3.1","3.10932944","",""
"055702","Levis","QC","200 Rue Des Commandeurs","46.80603027","-71.16750336","106","1HR","0","1.1","2.1","3.4","5.4","7.2","10.4","14.3","19.1","22.8","35","42.9","98.27625571","7","7","6.3","3.3","3.6","4","4.5","3.7","4","4.7","4.9","5.4","4.8","4.610083752","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0.3","1.6","2.8","4.4","7.4","10","14.7","19.8","27.4","32.5","42.8","51.2","99.45205479","11.1","12.3","10.2","5.5","4","3.9","3.6","3","3.5","5.6","8.6","9.5","6.7","6.459471098","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","1.3","4","6.3","8.9","12.2","15.2","20.5","26.7","34","38.8","51.8","56.5","96.74657534","13.4","13.8","14.2","9.2","9.4","8.5","8.4","8.1","8","9.9","14.2","13.7","10.9","7.549449032","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","0.8","3.1","5.4","7.8","11.3","14.2","19.3","24.9","34.2","40","50.1","59.9","98.63013699","11.9","12.5","12.8","7.9","8.9","7.5","7.1","7.3","7.7","10","13.8","12.7","10","7.599544258","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0.1","1.1","1.8","2.6","4.1","5.5","8.5","12","17.2","22","37","50.3","99.12100457","5.2","6","5.2","3.3","2.8","2.4","2.4","2.5","3.2","4.4","5.8","5.2","4","4.211094005","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0.4","2.6","4.9","7.5","11.8","15.3","21.6","27.3","35.5","42.8","62.8","78.3","98.89269406","13","14.3","14.6","8.9","7","7.7","7.6","6.8","7.2","8.6","13.1","14.2","10.2","8.709072528","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","-0.6","4.5","8.3","12.3","17.6","21.8","28","33.5","40.8","47.3","59.4","75.9","97.97945205","18.4","19.4","19.7","12.5","11.3","11.3","10.4","10.7","11.9","13.6","17.4","18.3","14.6","9.730967442","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66416931","-79.38722229","105","1HR","-0.5","3.9","7.3","10.8","15.3","18.7","25","31.3","39.6","45.5","51.7","53","31.86073059","14.3","15.3","13.6","8.6","","","","","","","","","","","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","-0.3","2.1","3.7","6","9.8","12.7","17.6","22.8","31.2","37.2","49.8","52.3","99.7260274","9.3","8.8","10.3","6.9","6.5","7.3","7.5","6.5","7","7.6","11.2","11.7","8.4","7.384224028","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","0","4.6","8","12","17.6","21.9","29.2","35.2","42.9","48.1","64.3","76.5","99.48630137","17.8","18.4","19.5","14.7","13.2","14.1","10.8","8.9","12.2","13.4","16.5","17.5","14.7","10.27716391","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","1.1","5.8","11.5","17.3","23.3","27.3","32.5","37.7","44.4","48.7","60.5","75.5","97.92237443","21.5","22.8","25.8","17.5","16.4","16","14.6","15","15.2","16","20.2","21.9","18.5","10.58536368","",""
"060439","Toronto","ON","200 College Street","43.65901947","-79.39538574","63","1HR","1.5","3.2","5.1","7.4","10.2","13.1","18.1","24.8","28.9","33.1","36","37.1","13.60730594","","","","","9.2","9.2","","","","","","","","","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","-1.5","2.9","5","7.7","12.4","16.4","22.5","28.7","36.8","43.1","61.8","70.1","98.75570776","13.8","14.3","15.7","10.5","7.5","7.7","7.2","6.3","7.4","9.2","13.4","15.4","10.7","8.875955127","",""
"060445","Toronto","ON","55 John Street","43.64543152","-79.38907623","85","1HR","2.5","6.1","9.2","12.5","16.7","19.8","25","29.1","34.4","37.9","49.3","66.9","52.2716895","","","","","","","14.2","12.7","13.5","12.5","15.7","16.6","","","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","0.5","1.6","3.1","5.5","9.8","13.3","20.1","26.4","34.9","40.1","53.8","62.3","98.88127854","10.1","11.4","10.5","8.1","7.3","6","4.5","4.5","7.4","8.9","11.5","13","8.6","8.5009309","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","1.4","4","6.6","9.9","15.4","19.1","24.4","30","35.9","40","51","58.2","99.73744292","14.5","14.9","14.3","13.5","14.1","11.7","9.6","8.6","10","11.2","13.3","14.3","12.5","8.616436701","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","1.2","3.5","5.8","8.6","13.4","16.9","22.7","28.5","34.7","38.8","52.3","58.4","99.14383562","13.4","13.5","14","11.8","12.3","11.7","8","7.9","9","10.1","12","12","11.3","8.308369473","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132156","-79.88941193","195","1HR","0.4","2.1","3.8","6.1","10","13.7","19.8","25","31.7","36.2","48.4","57.3","99.85159817","10","10.1","9.7","10.1","9.9","8","5.6","5.5","6.7","9.1","10.7","10.4","8.8","7.770147126","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0.6","1.6","2.7","4.2","6.8","9.6","15.3","22.6","32.8","41.4","54","56.8","98.20776256","11.6","11","9.3","6.3","4.4","3.6","3.4","3.6","4.3","6.4","7.7","10.9","6.9","7.680790202","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0.1","1.1","1.8","2.8","4.7","6.6","10.3","14","18.9","22.6","33.8","46.7","98.53881279","6.6","6.5","7.1","4.4","3.6","3.1","2.9","2.5","2.1","3","5.6","6.2","4.5","4.60340349","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","0.4","1.7","2.9","4.4","7.2","9.8","14.6","19.9","26.9","31.6","42.1","49.2","96.92922374","10.3","12.7","10.3","6.7","5.1","4","4","4","3.9","4.8","6.4","9.1","6.6","6.325678843","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","0.4","1.8","3.1","4.3","6.3","7.8","10.9","14.7","21.3","27.4","39","45.3","99.13242009","8.1","9","8.3","5.1","4.5","4.5","3.9","3.3","3.8","4.5","7.1","7.4","5.8","4.898215955","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0.4","1.8","3.1","4.5","6.5","8","10.8","13.4","17.3","20.2","28.6","38.1","99.66894977","6.8","7","6.5","4.8","5.3","6.4","5.2","3.7","3.9","4.6","6.7","6.3","5.6","4.005617763","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","-0.9","0.9","2.6","4.8","8.2","10.9","15.4","19.7","25.2","29.5","43","47.2","99.00684932","8.7","9.7","8","4.2","4.2","4.8","4.8","5.4","6.9","6.7","9","9.3","6.8","6.435654123","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","-0.2","0.6","1.4","2.4","4","5.6","8.5","12.7","20.6","25.5","37.7","43.3","99.06392694","5.1","4.9","6","3.2","2.2","2.3","2.2","1.9","2.5","3.6","5.3","7.5","3.9","4.749415431","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","0.2","1.2","2","3.1","5.1","6.9","10.8","15.9","24.1","30.2","45.2","49.4","99.21232877","8.4","8.7","6.5","4","3.3","3.1","2.5","2.6","3.2","5.2","6.6","6.6","5","5.712716549","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","0.2","1.8","2.9","4.3","6.5","8.4","12.3","16.9","23.3","27.4","37.9","43.4","99.05251142","6.6","6.6","7.6","5.1","5.4","4.4","3.8","3.4","4.6","6","9","9.2","6","5.271919149","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","0.6","2","2.9","4","6","7.7","11.1","14.7","20.4","24","34.4","41.5","98.83561644","7.1","8.1","6.7","5.4","5","4","3.7","3.7","4","4.8","7.3","7.2","5.6","4.596896424","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","0.5","1.8","2.9","4.4","6.7","8.7","12.7","17.3","25","31.7","53","57.6","99.44063927","8.9","8.9","8.7","6.1","4.7","3.9","3.1","3.3","4.3","6.2","8.1","8.7","6.2","6.005628225","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","0.8","2.4","4.1","6.5","10.4","13.6","19.4","24.7","32.5","38.9","53.7","58.1","99.13242009","10.9","11.4","11.5","8.2","7.9","7.9","6.5","6.4","7.4","8.2","11","12","9.1","7.811848142","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222092","-78.91249847","49","1HR","0","0.7","1.3","2.2","3.8","5.4","8","10.8","14.5","17.4","28.7","38.9","99.70319635","4.5","4.6","4.6","2.9","2.7","3","2.5","1.9","2","2.5","4.8","5.8","3.5","3.625157768","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0","1.2","2.4","3.8","6","7.9","11.7","15.6","21.4","27.5","38.5","43.7","99.22374429","7","7.6","7.2","4.7","4","3.6","3","2.7","4.4","5.5","7.7","8.2","5.4","5.22354274","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","0.3","1","1.6","2.6","4.6","6.7","11.7","20","30.4","36.6","47.4","53.8","99.50913242","9.1","8.8","10.1","4.3","3.1","2.5","2.3","2.5","3.5","3.7","5.1","6.5","5.1","6.870228724","",""
